Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180910_22,16.4,96.0,1.1,20.412,65.799,3.244
20180910_23,17.9,88.0,0.9,22.349,56.268,4.547
20180910_24,19.0,83.0,1.0,23.322,51.7,5.526
20180910_25,21.2,65.0,1.1,23.595,51.179,6.147
20180910_26,22.9,64.0,0.9,23.366,52.591,5.785
20180910_27,23.9,52.0,3.8,23.33,53.817,6.219
20180910_28,23.6,50.0,4.8,23.443,53.693,7.035
20180910_29,23.2,52.0,4.2,22.686,55.828,5.976
20180910_30,22.3,56.0,4.0,21.305,62.572,3.691
20180910_31,18.6,77.0,2.0,18.049,72.883,2.573
20180910_32,16.4,92.0,0.7,19.037,72.877,3.813
20180910_33,15.5,94.0,0.6,18.304,81.551,2.037
20180910_34,15.5,90.0,4.0,18.242,76.984,4.245
20180910_35,15.9,85.0,3.5,17.617,77.685,4.934
20180910_36,15.1,91.0,1.2,17.472,80.023,5.048
20180911_00,19.0,83.0,1.0,22.258,64.299,2.385
20180911_01,21.2,65.0,1.1,21.755,59.687,3.639
20180911_02,22.9,64.0,0.9,21.835,60.545,4.252
20180911_03,23.9,52.0,3.8,22.775,58.631,5.921
20180911_04,23.6,50.0,4.8,22.768,58.859,5.553
20180911_05,23.2,52.0,4.2,22.141,61.21,5.211
20180911_06,22.3,56.0,4.0,22.185,60.821,4.784
20180911_07,18.6,77.0,2.0,20.728,63.594,4.344
20180911_08,16.4,92.0,0.7,16.886,81.002,6.225
20180911_09,15.5,94.0,0.6,18.282,73.749,5.758
20180911_10,15.5,90.0,4.0,17.87,71.87,3.732
20180911_11,15.9,85.0,3.5,17.977,74.282,3.139
20180911_12,15.1,91.0,1.2,17.216,75.168,2.593
20180911_13,14.6,92.0,1.4,16.612,76.035,2.772
20180911_14,14.2,95.0,0.7,17.589,71.775,1.885
20180911_15,13.6,96.0,0.8,17.034,77.784,1.588
20180911_16,12.8,97.0,0.3,16.488,80.198,1.315
20180911_17,11.9,97.0,0.6,15.311,83.357,1.653
20180911_18,11.9,98.0,0.5,14.248,82.045,0.606
20180911_19,12.2,98.0,0.9,14.574,77.17,0.847
20180911_20,12.6,99.0,0.6,16.76,73.886,0.764
20180911_21,14.0,98.0,0.8,18.727,66.72,1.844
20180911_22,17.8,82.0,1.5,20.284,61.355,1.336
20180911_23,20.4,70.0,1.1,21.887,55.859,0.789
20180911_24,22.9,57.0,1.8,23.374,50.846,0.924
20180911_25,23.2,57.0,2.7,24.801,47.717,3.098
20180911_26,24.3,57.0,2.7,25.162,47.774,4.103
20180911_27,24.8,57.0,3.6,24.782,50.522,4.284
20180911_28,23.9,63.0,3.7,23.697,54.953,4.08
20180911_29,23.3,65.0,1.1,23.192,57.933,2.723
20180911_30,22.7,66.0,1.6,23.208,58.67,3.601
20180911_31,21.9,71.0,0.9,20.834,68.134,4.397
20180911_32,21.4,71.0,5.6,19.3,70.858,2.434
20180911_33,20.3,74.0,2.7,18.404,68.555,1.986
20180911_34,19.9,75.0,1.5,18.171,68.906,2.251
20180911_35,18.2,83.0,0.7,18.41,69.928,2.74
20180911_36,16.8,91.0,1.3,19.728,68.417,2.447
20180912_00,22.9,57.0,1.8,26.271,56.762,1.082
20180912_01,23.2,57.0,2.7,24.354,53.563,1.089
20180912_02,24.3,57.0,2.7,25.184,49.161,1.739
20180912_03,24.8,57.0,3.6,25.514,49.065,1.961
20180912_04,23.9,63.0,3.7,23.216,63.947,3.635
20180912_05,23.3,65.0,1.1,22.134,70.827,1.998
20180912_06,22.7,66.0,1.6,23.61,62.45,2.428
20180912_07,21.9,71.0,0.9,21.449,72.523,3.005
20180912_08,21.4,71.0,5.6,21.044,67.977,4.931
20180912_09,20.3,74.0,2.7,20.663,66.928,4.785
20180912_10,19.9,75.0,1.5,20.783,65.859,4.582
20180912_11,18.2,83.0,0.7,20.983,62.795,4.74
20180912_12,16.8,91.0,1.3,21.188,61.339,4.816
20180912_13,16.1,94.0,0.5,20.923,61.579,3.999
20180912_14,15.5,95.0,0.9,20.806,61.993,3.08
20180912_15,15.2,96.0,0.8,19.881,66.016,1.699
20180912_16,15.1,97.0,0.6,19.976,68.064,1.134
20180912_17,14.7,97.0,,18.87,72.401,1.271
20180912_18,14.4,97.0,0.4,17.257,76.09,0.537
20180912_19,13.9,98.0,0.8,16.664,78.599,0.865
20180912_20,14.0,98.0,,19.386,77.504,0.469
20180912_21,15.3,98.0,1.2,20.647,67.626,1.126
20180912_22,18.1,83.0,1.1,22.623,60.769,0.714
20180912_23,21.0,70.0,0.6,24.508,53.415,2.052
20180912_24,23.2,63.0,1.6,25.79,47.158,2.491
20180912_25,25.0,61.0,2.3,26.458,45.181,2.486
20180912_26,25.2,61.0,3.6,26.89,45.625,2.926
20180912_27,24.7,65.0,4.1,27.077,44.997,3.653
20180912_28,24.5,66.0,3.6,26.911,45.993,3.814
20180912_29,24.4,66.0,2.3,26.25,49.522,4.27
20180912_30,23.7,68.0,1.8,24.989,55.284,3.813
20180912_31,22.9,71.0,1.4,22.475,63.85,2.755
20180912_32,22.2,71.0,1.5,21.851,62.414,2.992
20180912_33,21.4,77.0,0.6,21.602,62.444,3.147
20180912_34,20.1,85.0,0.5,21.032,64.508,3.0
20180912_35,19.3,88.0,0.5,20.863,65.44,2.867
20180912_36,18.9,89.0,0.8,19.689,70.156,2.524
20180913_00,23.2,63.0,1.6,26.725,59.007,1.274
20180913_01,25.0,61.0,2.3,24.648,59.392,1.427
20180913_02,25.2,61.0,3.6,25.177,56.976,1.224
20180913_03,24.7,65.0,4.1,25.466,56.482,1.662
20180913_04,24.5,66.0,3.6,25.64,54.673,4.084
20180913_05,24.4,66.0,2.3,23.988,62.78,4.187
20180913_06,23.7,68.0,1.8,22.263,74.021,2.882
20180913_07,22.9,71.0,1.4,20.93,78.521,2.771
20180913_08,22.2,71.0,1.5,20.574,76.788,2.43
20180913_09,21.4,77.0,0.6,20.218,79.748,1.495
20180913_10,20.1,85.0,0.5,20.081,80.474,1.664
20180913_11,19.3,88.0,0.5,20.123,80.793,2.405
20180913_12,18.9,89.0,0.8,20.348,77.965,2.773
20180913_13,18.3,91.0,0.3,20.253,77.766,2.653
20180913_14,17.6,93.0,0.7,19.97,78.158,2.185
20180913_15,16.7,95.0,0.3,19.414,78.329,1.606
20180913_16,16.5,95.0,0.6,19.407,78.259,1.618
20180913_17,16.1,95.0,,19.383,78.542,1.83
20180913_18,16.0,96.0,0.8,19.554,78.531,1.43
20180913_19,16.0,97.0,0.8,19.385,80.514,0.894
20180913_20,16.1,97.0,,19.135,82.05,0.849
20180913_21,16.7,97.0,,21.135,70.94,0.745
20180913_22,18.4,95.0,1.1,21.657,71.805,1.183
20180913_23,21.9,74.0,1.1,21.889,71.531,2.639
20180913_24,22.8,70.0,0.8,21.9,71.605,2.903
20180913_25,24.1,64.0,0.5,24.194,57.439,3.249
20180913_26,26.6,55.0,1.7,25.504,47.363,3.865
20180913_27,26.1,59.0,1.6,25.927,45.837,4.482
20180913_28,26.4,56.0,1.8,25.647,49.074,4.098
20180913_29,25.2,64.0,2.3,23.373,60.003,2.73
20180913_30,24.6,68.0,0.5,22.749,60.233,3.486
20180913_31,23.0,76.0,1.1,21.255,68.837,3.031
20180913_32,20.7,84.0,1.3,19.527,73.873,2.565
20180913_33,20.0,78.0,1.4,19.532,73.368,2.817
20180913_34,19.8,75.0,2.1,18.93,74.944,2.598
20180913_35,19.4,77.0,1.3,19.154,72.737,2.632
20180913_36,19.1,81.0,0.4,20.157,67.877,3.123
20180914_00,22.8,70.0,0.8,21.058,77.804,1.605
20180914_01,24.1,64.0,0.5,21.192,71.088,2.469
20180914_02,26.6,55.0,1.7,23.711,58.343,3.235
20180914_03,26.1,59.0,1.6,25.577,46.908,3.976
20180914_04,26.4,56.0,1.8,25.851,44.422,3.982
20180914_05,25.2,64.0,2.3,23.741,57.73,1.734
20180914_06,24.6,68.0,0.5,23.924,55.071,1.039
20180914_07,23.0,76.0,1.1,20.864,71.161,0.682
20180914_08,20.7,84.0,1.3,19.783,71.195,2.563
20180914_09,20.0,78.0,1.4,19.621,74.851,3.357
20180914_10,19.8,75.0,2.1,19.759,71.633,3.563
20180914_11,19.4,77.0,1.3,19.306,70.406,3.177
20180914_12,19.1,81.0,0.4,18.968,68.636,2.696
20180914_13,18.8,85.0,1.1,18.82,69.146,0.948
20180914_14,18.6,85.0,0.6,18.173,64.813,1.346
20180914_15,18.6,81.0,0.9,17.942,61.321,1.514
20180914_16,18.4,67.0,1.3,17.543,60.334,2.263
20180914_17,17.5,71.0,0.6,16.281,60.635,2.058
20180914_18,16.9,60.0,1.7,16.037,56.848,2.547
20180914_19,16.0,66.0,0.9,16.863,52.733,2.113
20180914_20,15.6,78.0,0.9,15.939,58.659,2.018
20180914_21,15.9,76.0,0.7,14.973,65.988,2.016
20180914_22,17.3,60.0,0.8,14.998,64.236,2.03
20180914_23,17.7,57.0,0.8,15.546,59.399,2.183
20180914_24,17.9,53.0,1.0,16.296,55.45,2.276
20180914_25,19.5,50.0,2.1,17.795,48.729,2.833
20180914_26,20.4,45.0,1.8,19.144,43.031,4.313
20180914_27,23.1,42.0,2.3,19.492,38.0,4.418
20180914_28,22.7,36.0,2.9,19.194,36.559,4.045
20180914_29,22.0,36.0,2.2,19.475,34.819,3.122
20180914_30,21.4,37.0,2.3,19.221,36.265,2.613
20180914_31,19.3,42.0,1.2,14.231,53.206,2.216
20180914_32,15.9,59.0,1.8,12.277,52.402,0.849
20180914_33,14.3,69.0,0.7,11.563,50.552,0.723
20180914_34,13.5,74.0,1.0,10.991,47.874,1.104
20180914_35,12.4,80.0,1.1,10.816,46.441,1.724
20180914_36,12.1,81.0,0.6,10.475,44.809,2.156
20180915_00,17.9,53.0,1.0,21.384,49.909,3.84
20180915_01,19.5,50.0,2.1,20.477,40.219,1.741
20180915_02,20.4,45.0,1.8,21.551,37.607,3.882
20180915_03,23.1,42.0,2.3,21.981,35.088,4.379
20180915_04,22.7,36.0,2.9,22.031,33.681,4.837
20180915_05,22.0,36.0,2.2,21.473,35.537,4.476
20180915_06,21.4,37.0,2.3,20.52,40.17,3.048
20180915_07,19.3,42.0,1.2,16.065,55.402,1.03
20180915_08,15.9,59.0,1.8,14.472,49.457,1.456
20180915_09,14.3,69.0,0.7,14.091,48.959,1.22
20180915_10,13.5,74.0,1.0,13.369,51.223,0.934
20180915_11,12.4,80.0,1.1,14.426,49.043,1.003
20180915_12,12.1,81.0,0.6,14.33,47.334,1.347
20180915_13,11.0,87.0,0.7,13.722,46.945,1.742
20180915_14,10.7,87.0,0.9,13.206,46.284,2.012
20180915_15,10.8,88.0,0.8,13.29,44.608,1.745
20180915_16,10.5,91.0,0.4,12.875,43.231,1.843
20180915_17,10.4,91.0,0.3,12.54,39.734,2.907
20180915_18,10.1,92.0,,10.382,42.009,2.87
20180915_19,9.8,93.0,0.4,12.056,38.314,2.74
20180915_20,10.0,94.0,1.0,12.982,43.174,2.911
20180915_21,11.3,89.0,0.7,15.082,35.602,2.769
20180915_22,16.4,54.0,1.0,17.12,30.697,2.451
20180915_23,20.9,24.0,1.7,18.879,26.328,2.282
20180915_24,22.0,29.0,1.3,20.177,23.349,2.264
20180915_25,23.4,21.0,2.8,21.032,21.189,1.71
20180915_26,23.4,21.0,1.8,21.481,20.218,0.988
20180915_27,23.7,21.0,2.6,21.789,20.741,1.204
20180915_28,23.7,21.0,2.6,21.985,21.884,1.208
20180915_29,23.4,19.0,2.3,21.953,23.208,1.156
20180915_30,23.1,22.0,1.9,21.004,30.578,1.486
20180915_31,20.3,37.0,0.9,15.595,41.292,1.104
20180915_32,15.8,50.0,2.1,14.127,40.697,1.21
20180915_33,15.0,50.0,1.6,13.428,42.385,2.215
20180915_34,14.0,50.0,2.4,13.308,40.737,2.498
20180915_35,10.7,70.0,0.7,12.804,39.595,1.72
20180915_36,8.9,76.0,1.2,12.373,38.529,1.189
20180916_00,22.0,29.0,1.3,23.249,31.762,2.081
20180916_01,23.4,21.0,2.8,21.11,21.311,1.293
20180916_02,23.4,21.0,1.8,21.75,19.909,1.479
20180916_03,23.7,21.0,2.6,22.117,20.544,1.114
20180916_04,23.7,21.0,2.6,22.809,22.995,2.624
20180916_05,23.4,19.0,2.3,22.584,25.626,3.814
20180916_06,23.1,22.0,1.9,21.799,31.614,1.98
20180916_07,20.3,37.0,0.9,16.382,45.881,1.183
20180916_08,15.8,50.0,2.1,14.88,36.212,1.024
20180916_09,15.0,50.0,1.6,14.582,33.084,1.701
20180916_10,14.0,50.0,2.4,13.873,35.133,2.127
20180916_11,10.7,70.0,0.7,13.386,35.752,1.602
20180916_12,8.9,76.0,1.2,13.03,35.733,0.954
20180916_13,8.1,80.0,1.0,12.801,35.278,1.083
20180916_14,7.2,84.0,0.5,12.361,35.581,0.937
20180916_15,6.3,87.0,0.8,13.029,34.274,1.329
20180916_16,6.2,88.0,0.7,14.075,33.17,0.922
20180916_17,5.4,90.0,0.7,12.631,34.658,0.896
20180916_18,5.1,92.0,0.7,12.805,33.702,0.841
20180916_19,4.6,92.0,0.6,12.653,33.742,0.53
20180916_20,6.2,85.0,0.8,13.917,44.453,0.646
20180916_21,10.6,69.0,0.8,18.095,27.738,0.812
20180916_22,16.4,48.0,1.5,19.26,27.018,0.57
20180916_23,19.5,31.0,1.3,20.377,25.142,0.78
20180916_24,21.9,29.0,1.2,21.386,22.755,0.842
20180916_25,23.3,20.0,1.2,22.2,22.806,1.363
20180916_26,23.6,25.0,2.0,22.671,24.582,1.313
20180916_27,24.3,21.0,1.6,23.128,24.918,1.562
20180916_28,23.1,21.0,3.2,22.99,25.264,1.208
20180916_29,22.8,27.0,0.9,22.45,31.942,1.509
20180916_30,22.0,27.0,1.5,20.176,41.026,2.957
20180916_31,19.4,43.0,0.8,19.285,38.207,2.573
20180916_32,17.5,55.0,0.8,19.356,37.938,3.285
20180916_33,16.7,57.0,1.2,19.267,40.678,3.372
20180916_34,16.4,60.0,0.9,19.033,42.785,3.271
20180916_35,15.4,64.0,0.9,16.98,50.927,3.211
20180916_36,14.5,66.0,1.5,16.421,52.169,3.158
20180917_00,21.9,29.0,1.2,24.104,37.937,1.273
20180917_01,23.3,20.0,1.2,22.619,26.083,0.799
20180917_02,23.6,25.0,2.0,23.346,26.349,2.039
20180917_03,24.3,21.0,1.6,23.123,26.276,1.418
20180917_04,23.1,21.0,3.2,23.188,26.968,1.414
20180917_05,22.8,27.0,0.9,22.956,31.533,1.527
20180917_06,22.0,27.0,1.5,21.458,50.587,1.042
20180917_07,19.4,43.0,0.8,19.502,42.528,2.51
20180917_08,17.5,55.0,0.8,19.306,45.61,2.348
20180917_09,16.7,57.0,1.2,18.766,50.348,1.853
20180917_10,16.4,60.0,0.9,19.337,48.852,3.445
20180917_11,15.4,64.0,0.9,19.286,49.593,4.029
20180917_12,14.5,66.0,1.5,18.698,53.592,4.455
20180917_13,13.9,73.0,0.8,18.319,54.613,4.211
20180917_14,12.1,79.0,1.0,17.749,55.669,3.999
20180917_15,11.2,82.0,0.8,16.841,56.889,3.104
20180917_16,10.6,84.0,0.7,15.843,57.557,2.638
20180917_17,10.4,86.0,0.9,15.142,57.56,1.547
20180917_18,10.8,87.0,0.3,14.771,56.779,0.544
20180917_19,11.2,85.0,,14.478,57.102,0.356
20180917_20,11.6,85.0,0.4,16.635,62.478,0.662
20180917_21,12.8,81.0,0.7,19.404,48.644,0.76
20180917_22,15.7,67.0,1.2,20.24,46.964,1.695
20180917_23,17.6,59.0,0.9,21.723,43.034,0.918
20180917_24,21.5,43.0,1.3,22.647,40.21,0.431
20180917_25,22.7,38.0,1.3,23.343,38.494,0.7
20180917_26,21.9,42.0,0.5,23.673,38.633,0.864
20180917_27,22.1,48.0,1.4,23.974,38.2,0.843
20180917_28,21.7,47.0,1.7,23.571,40.11,0.903
20180917_29,20.9,53.0,0.7,23.233,46.029,1.175
20180917_30,20.8,53.0,1.0,21.263,59.243,2.396
20180917_31,19.4,63.0,1.4,19.353,67.045,1.445
20180917_32,17.4,74.0,0.7,18.716,66.431,1.64
20180917_33,15.7,81.0,0.9,18.887,63.565,1.898
20180917_34,13.9,85.0,1.2,17.789,65.977,1.572
20180917_35,12.9,87.0,0.5,17.48,64.012,1.208
20180917_36,12.0,90.0,0.4,16.929,62.489,0.566
20180918_00,21.5,43.0,1.3,24.975,46.87,0.929
20180918_01,22.7,38.0,1.3,22.889,40.884,1.388
20180918_02,21.9,42.0,0.5,23.292,40.611,1.136
20180918_03,22.1,48.0,1.4,23.231,41.645,1.051
20180918_04,21.7,47.0,1.7,23.08,44.514,1.121
20180918_05,20.9,53.0,0.7,22.352,49.86,1.501
20180918_06,20.8,53.0,1.0,21.809,54.359,1.911
20180918_07,19.4,63.0,1.4,19.122,66.774,1.616
20180918_08,17.4,74.0,0.7,18.46,67.645,1.256
20180918_09,15.7,81.0,0.9,18.025,68.423,1.754
20180918_10,13.9,85.0,1.2,17.084,70.702,1.212
20180918_11,12.9,87.0,0.5,17.866,67.23,0.356
20180918_12,12.0,90.0,0.4,17.47,68.81,1.094
20180918_13,11.4,92.0,0.8,17.344,69.404,1.017
20180918_14,10.7,93.0,0.4,17.114,71.246,1.013
20180918_15,10.4,94.0,0.8,16.88,72.61,0.555
20180918_16,10.8,94.0,0.9,16.604,73.198,0.711
20180918_17,11.0,93.0,,16.578,72.215,0.281
20180918_18,11.0,93.0,,16.38,70.306,0.229
20180918_19,11.1,93.0,0.3,14.607,74.303,0.33
20180918_20,11.5,93.0,0.9,16.104,72.499,0.227
20180918_21,12.8,91.0,0.6,18.701,61.144,1.094
20180918_22,14.9,81.0,1.0,20.246,56.936,1.25
20180918_23,16.4,75.0,0.7,21.779,51.78,2.151
20180918_24,18.5,64.0,0.6,23.089,44.945,2.257
20180918_25,20.0,57.0,0.5,23.959,39.75,2.265
20180918_26,20.9,52.0,0.4,24.684,34.801,2.56
20180918_27,21.4,51.0,0.5,25.025,33.18,2.616
20180918_28,22.0,51.0,0.4,24.984,34.317,2.585
20180918_29,21.7,57.0,2.3,23.92,40.061,2.574
20180918_30,21.0,56.0,2.3,22.326,50.635,1.631
20180918_31,19.6,64.0,1.2,20.105,53.053,1.14
20180918_32,17.0,79.0,0.3,19.858,51.364,0.711
20180918_33,15.5,83.0,1.0,19.444,52.961,0.801
20180918_34,15.0,85.0,1.7,19.399,51.822,1.037
20180918_35,13.6,90.0,,19.28,53.703,1.671
20180918_36,12.9,91.0,0.4,19.257,54.956,2.546
20180919_00,18.5,64.0,0.6,24.396,48.373,1.261
20180919_01,20.0,57.0,0.5,22.615,40.523,1.928
20180919_02,20.9,52.0,0.4,23.239,39.443,1.669
20180919_03,21.4,51.0,0.5,23.64,37.38,1.628
20180919_04,22.0,51.0,0.4,23.847,38.271,1.91
20180919_05,21.7,57.0,2.3,22.982,46.094,2.431
20180919_06,21.0,56.0,2.3,21.986,56.055,1.799
20180919_07,19.6,64.0,1.2,19.537,63.764,1.119
20180919_08,17.0,79.0,0.3,18.69,66.537,1.051
20180919_09,15.5,83.0,1.0,18.007,70.357,1.365
20180919_10,15.0,85.0,1.7,16.437,76.017,1.6
20180919_11,13.6,90.0,,16.774,73.055,0.614
20180919_12,12.9,91.0,0.4,16.484,72.929,0.607
20180919_13,11.8,93.0,0.6,16.122,73.15,0.302
20180919_14,11.0,95.0,,14.773,77.217,0.269
20180919_15,10.4,96.0,0.6,14.067,77.962,0.26
20180919_16,10.0,96.0,,13.875,76.132,0.308
20180919_17,9.5,96.0,0.6,13.656,75.092,0.21
20180919_18,9.1,96.0,0.5,13.287,77.332,0.607
20180919_19,9.0,97.0,,12.902,78.829,0.653
20180919_20,9.4,97.0,0.3,15.153,76.571,0.279
20180919_21,11.3,93.0,1.0,17.964,63.071,0.601
20180919_22,14.4,81.0,1.3,19.981,57.023,0.614
20180919_23,18.9,58.0,1.6,21.732,51.804,1.048
20180919_24,21.8,49.0,1.2,22.972,48.576,1.81
20180919_25,22.9,47.0,1.2,24.205,44.897,2.03
20180919_26,25.5,38.0,1.3,25.131,40.328,1.666
20180919_27,26.1,33.0,1.9,25.356,38.862,2.451
20180919_28,26.3,34.0,1.4,24.665,40.148,2.563
20180919_29,26.0,33.0,1.4,25.204,32.948,2.806
20180919_30,24.5,47.0,1.4,22.411,35.639,2.309
20180919_31,22.2,56.0,1.6,18.413,33.972,1.779
20180919_32,18.3,70.0,0.5,17.814,28.629,1.741
20180919_33,17.1,71.0,1.5,16.955,30.841,1.362
20180919_34,15.7,77.0,1.5,14.348,33.257,2.112
20180919_35,14.0,86.0,1.0,14.272,30.227,3.228
20180919_36,12.9,88.0,0.9,12.641,31.363,2.468
20180920_00,21.8,49.0,1.2,25.164,52.59,2.247
20180920_01,22.9,47.0,1.2,23.264,45.549,1.573
20180920_02,25.5,38.0,1.3,24.104,41.755,1.07
20180920_03,26.1,33.0,1.9,25.095,36.663,1.244
20180920_04,26.3,34.0,1.4,25.801,30.874,1.392
20180920_05,26.0,33.0,1.4,25.999,31.697,2.891
20180920_06,24.5,47.0,1.4,25.173,35.219,1.808
20180920_07,22.2,56.0,1.6,20.023,57.82,2.547
20180920_08,18.3,70.0,0.5,17.865,55.938,1.972
20180920_09,17.1,71.0,1.5,17.291,38.084,1.632
20180920_10,15.7,77.0,1.5,17.068,36.247,3.216
20180920_11,14.0,86.0,1.0,16.074,28.317,2.849
20180920_12,12.9,88.0,0.9,15.076,30.012,2.6
20180920_13,11.7,92.0,0.5,13.37,33.672,1.664
20180920_14,11.3,92.0,0.8,12.268,35.43,1.671
20180920_15,10.4,93.0,1.1,11.636,34.766,1.75
20180920_16,9.7,89.0,,10.949,33.554,1.836
20180920_17,9.6,84.0,0.8,10.265,32.612,2.311
20180920_18,8.2,85.0,0.6,9.423,33.015,1.838
20180920_19,8.3,75.0,2.1,8.603,32.246,2.22
20180920_20,9.0,74.0,1.0,10.368,41.452,2.04
20180920_21,12.3,64.0,1.7,14.598,27.82,2.61
20180920_22,15.7,54.0,2.2,16.364,24.024,4.861
20180920_23,20.1,18.0,9.2,17.278,22.218,5.858
20180920_24,20.5,20.0,7.0,18.128,18.84,7.337
20180920_25,21.5,18.0,4.5,18.711,19.085,6.533
20180920_26,21.8,15.0,7.5,19.199,20.648,7.079
20180920_27,21.9,14.0,7.3,19.377,23.393,7.331
20180920_28,22.7,15.0,4.2,19.409,26.235,7.646
20180920_29,22.6,15.0,5.9,18.998,29.386,7.403
20180920_30,21.8,17.0,6.1,17.977,33.915,4.268
20180920_31,19.5,22.0,1.3,12.886,46.437,0.975
20180920_32,16.3,31.0,1.8,11.528,44.559,1.058
20180920_33,17.7,28.0,1.6,11.309,44.018,2.661
20180920_34,15.7,37.0,1.2,11.715,42.006,3.527
20180920_35,12.3,49.0,1.4,12.221,39.175,4.162
20180920_36,10.9,57.0,1.1,13.119,34.502,5.852
20180921_00,20.5,20.0,7.0,21.698,32.279,3.26
20180921_01,21.5,18.0,4.5,19.886,21.921,5.984
20180921_02,21.8,15.0,7.5,20.365,19.755,6.812
20180921_03,21.9,14.0,7.3,20.51,19.87,7.328
20180921_04,22.7,15.0,4.2,20.252,21.372,6.879
20180921_05,22.6,15.0,5.9,19.696,23.679,6.322
20180921_06,21.8,17.0,6.1,18.52,29.372,3.707
20180921_07,19.5,22.0,1.3,13.489,41.503,0.926
20180921_08,16.3,31.0,1.8,14.077,33.026,3.66
20180921_09,17.7,28.0,1.6,12.402,37.42,2.913
20180921_10,15.7,37.0,1.2,13.539,33.647,3.86
20180921_11,12.3,49.0,1.4,12.81,35.323,3.677
20180921_12,10.9,57.0,1.1,13.346,33.422,4.475
20180921_13,11.3,53.0,1.6,13.247,32.406,5.082
20180921_14,9.4,61.0,1.0,13.235,30.126,5.968
20180921_15,7.9,72.0,1.2,12.853,28.992,6.075
20180921_16,9.2,64.0,1.7,11.785,29.694,4.921
20180921_17,10.8,51.0,1.0,11.211,30.434,4.914
20180921_18,9.9,50.0,3.0,11.233,29.785,5.564
20180921_19,9.7,54.0,1.7,10.537,30.769,5.126
20180921_20,11.1,50.0,0.8,10.74,35.097,4.31
20180921_21,15.7,25.0,2.6,13.119,31.803,4.053
20180921_22,17.4,19.0,1.7,14.335,30.243,5.237
20180921_23,18.3,19.0,5.3,15.488,27.761,6.13
20180921_24,19.5,18.0,3.4,16.427,26.404,6.722
20180921_25,20.2,19.0,2.8,17.18,24.971,6.683
20180921_26,20.9,18.0,4.6,17.785,24.115,6.815
20180921_27,21.7,17.0,2.5,18.3,23.345,6.893
20180921_28,22.3,16.0,3.0,18.422,23.151,6.618
20180921_29,21.9,17.0,4.1,18.075,23.807,5.778
20180921_30,20.2,20.0,3.3,17.002,29.028,3.028
20180921_31,18.8,22.0,1.8,11.475,37.183,1.763
20180921_32,18.3,21.0,3.3,10.759,33.79,2.8
20180921_33,16.8,23.0,1.5,11.76,31.069,3.752
20180921_34,13.3,39.0,1.3,11.484,31.33,3.682
20180921_35,11.8,42.0,2.6,11.492,30.489,3.918
20180921_36,10.8,44.0,0.9,12.074,28.291,4.503
20180922_00,19.5,18.0,3.4,21.054,30.251,2.348
20180922_01,20.2,19.0,2.8,19.408,20.919,4.107
20180922_02,20.9,18.0,4.6,20.166,20.758,4.991
20180922_03,21.7,17.0,2.5,20.339,21.228,5.116
20180922_04,22.3,16.0,3.0,20.436,22.023,5.109
20180922_05,21.9,17.0,4.1,19.753,22.781,5.801
20180922_06,20.2,20.0,3.3,18.137,27.121,3.854
20180922_07,18.8,22.0,1.8,12.264,38.387,0.849
20180922_08,18.3,21.0,3.3,11.104,35.031,1.078
20180922_09,16.8,23.0,1.5,10.211,37.0,1.126
20180922_10,13.3,39.0,1.3,9.838,36.789,1.77
20180922_11,11.8,42.0,2.6,10.0,35.455,2.832
20180922_12,10.8,44.0,0.9,11.9,30.562,4.687
20180922_13,10.5,44.0,1.4,11.207,31.899,4.199
20180922_14,8.4,58.0,0.6,10.0,34.613,3.402
20180922_15,8.7,53.0,1.1,9.075,37.308,2.967
20180922_16,8.4,53.0,2.6,10.121,35.77,3.861
20180922_17,7.6,60.0,1.3,9.65,37.615,3.754
20180922_18,10.1,44.0,1.0,9.971,39.025,4.23
20180922_19,13.4,30.0,2.2,8.421,46.942,3.092
20180922_20,13.9,31.0,2.3,10.477,49.511,3.407
20180922_21,15.5,28.0,2.8,13.62,42.938,3.789
20180922_22,19.0,27.0,4.5,14.884,40.376,2.684
20180922_23,18.3,28.0,2.4,16.334,38.537,3.727
20180922_24,18.0,30.0,2.4,17.543,36.767,6.123
20180922_25,19.0,30.0,5.5,18.453,35.102,6.881
20180922_26,19.1,32.0,3.4,19.216,33.398,7.041
20180922_27,18.6,34.0,2.8,19.553,33.029,7.042
20180922_28,18.7,32.0,2.4,19.61,32.486,6.007
20180922_29,19.8,30.0,3.9,19.443,32.566,5.295
20180922_30,18.7,34.0,1.2,18.476,37.741,2.85
20180922_31,17.3,37.0,1.9,12.898,49.653,0.565
20180922_32,16.2,38.0,2.4,11.946,48.629,0.785
20180922_33,13.7,48.0,2.3,11.506,49.032,1.5
20180922_34,13.1,48.0,1.5,11.04,49.927,1.784
20180922_35,12.3,52.0,0.7,10.647,50.963,1.895
20180922_36,10.6,60.0,2.3,10.3,51.333,1.942
20180923_00,18.0,30.0,2.4,19.71,39.384,4.132
20180923_01,19.0,30.0,5.5,18.302,31.899,6.008
20180923_02,19.1,32.0,3.4,18.862,33.055,6.222
20180923_03,18.6,34.0,2.8,18.692,34.193,6.425
20180923_04,18.7,32.0,2.4,18.085,35.128,6.666
20180923_05,19.8,30.0,3.9,17.46,36.418,5.634
20180923_06,18.7,34.0,1.2,16.595,39.827,3.727
