Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180910_20,18.2,92.0,0.3,19.072,84.821,0.752
20180910_21,18.4,90.0,0.9,19.285,82.411,1.172
20180910_22,19.0,86.0,0.9,19.539,78.913,1.91
20180910_23,19.6,84.0,1.0,20.015,73.879,2.518
20180910_24,21.0,77.0,0.9,21.357,67.641,2.645
20180910_25,23.1,63.0,1.7,22.715,60.257,2.905
20180910_26,24.4,56.0,1.7,25.271,48.583,2.567
20180910_27,25.3,55.0,2.3,26.766,44.491,4.689
20180910_28,25.5,54.0,1.8,27.861,40.097,6.037
20180910_29,26.0,46.0,1.7,27.559,41.038,4.791
20180910_30,25.5,47.0,2.5,27.426,40.953,3.691
20180910_31,18.6,82.0,2.3,20.135,80.724,2.123
20180910_32,18.4,85.0,1.2,20.086,76.228,1.711
20180910_33,17.8,90.0,1.3,19.784,80.795,0.319
20180910_34,17.5,91.0,1.4,19.732,80.72,0.534
20180910_35,17.3,92.0,1.3,19.932,79.036,1.046
20180910_36,17.1,91.0,1.3,20.022,77.599,1.348
20180911_00,21.0,77.0,0.9,27.668,56.206,2.275
20180911_01,23.1,63.0,1.7,22.433,64.871,2.134
20180911_02,24.4,56.0,1.7,23.523,60.224,2.827
20180911_03,25.3,55.0,2.3,25.704,48.699,3.578
20180911_04,25.5,54.0,1.8,26.563,43.108,4.145
20180911_05,26.0,46.0,1.7,27.047,42.549,4.642
20180911_06,25.5,47.0,2.5,26.425,46.003,4.198
20180911_07,18.6,82.0,2.3,26.25,45.375,3.732
20180911_08,18.4,85.0,1.2,20.787,73.44,2.656
20180911_09,17.8,90.0,1.3,20.008,73.358,1.27
20180911_10,17.5,91.0,1.4,20.498,68.877,2.625
20180911_11,17.3,92.0,1.3,20.066,70.153,1.516
20180911_12,17.1,91.0,1.3,19.522,76.496,2.097
20180911_13,17.2,93.0,0.9,18.829,81.164,0.594
20180911_14,16.3,94.0,1.4,18.389,81.535,0.46
20180911_15,16.1,94.0,1.1,18.833,79.178,0.928
20180911_16,15.9,94.0,0.7,19.001,78.591,0.657
20180911_17,15.6,95.0,0.8,18.893,78.291,0.759
20180911_18,15.3,96.0,1.0,18.498,78.655,1.07
20180911_19,15.7,95.0,1.0,17.88,79.664,0.379
20180911_20,16.4,93.0,1.5,19.228,79.609,0.851
20180911_21,19.2,81.0,1.8,20.858,73.974,0.269
20180911_22,20.9,73.0,0.8,22.009,66.197,0.515
20180911_23,22.7,63.0,1.2,22.971,63.09,1.442
20180911_24,23.8,60.0,1.2,24.034,59.763,1.58
20180911_25,24.8,56.0,2.0,25.556,51.835,2.119
20180911_26,25.6,55.0,2.7,27.28,45.792,3.399
20180911_27,26.0,53.0,2.5,28.148,42.508,3.072
20180911_28,25.8,55.0,1.7,28.959,37.894,3.503
20180911_29,25.8,57.0,1.4,29.261,37.068,3.79
20180911_30,25.5,56.0,1.5,28.88,38.894,2.779
20180911_31,25.0,55.0,1.7,26.54,52.505,0.665
20180911_32,24.1,59.0,2.2,23.968,58.863,4.257
20180911_33,23.2,66.0,1.6,22.881,60.161,1.339
20180911_34,21.3,75.0,0.7,22.484,60.178,1.074
20180911_35,20.8,77.0,1.4,22.26,59.554,1.522
20180911_36,20.2,80.0,0.9,22.318,58.848,2.231
20180912_00,23.8,60.0,1.2,29.121,56.306,1.851
20180912_01,24.8,56.0,2.0,24.15,64.356,1.355
20180912_02,25.6,55.0,2.7,25.155,58.283,1.506
20180912_03,26.0,53.0,2.5,26.297,53.1,1.979
20180912_04,25.8,55.0,1.7,27.44,48.082,2.197
20180912_05,25.8,57.0,1.4,28.405,44.05,3.328
20180912_06,25.5,56.0,1.5,27.145,49.715,2.658
20180912_07,25.0,55.0,1.7,25.585,57.359,1.403
20180912_08,24.1,59.0,2.2,25.049,55.531,1.741
20180912_09,23.2,66.0,1.6,24.018,60.381,1.106
20180912_10,21.3,75.0,0.7,23.128,63.429,1.088
20180912_11,20.8,77.0,1.4,22.936,63.722,0.963
20180912_12,20.2,80.0,0.9,23.099,62.997,1.078
20180912_13,19.7,83.0,1.1,22.913,63.563,0.463
20180912_14,19.2,84.0,1.0,22.638,64.02,0.914
20180912_15,18.6,87.0,1.5,22.45,62.601,1.517
20180912_16,18.6,86.0,1.2,22.301,63.015,1.549
20180912_17,18.3,88.0,1.2,21.465,67.099,0.871
20180912_18,17.9,90.0,0.9,21.282,68.458,0.855
20180912_19,17.5,91.0,1.2,20.198,74.325,1.219
20180912_20,18.3,88.0,1.0,21.466,72.732,1.077
20180912_21,19.7,84.0,1.1,22.45,66.751,1.243
20180912_22,22.7,69.0,0.5,23.747,62.9,0.558
20180912_23,23.9,65.0,1.7,24.69,60.322,1.355
20180912_24,25.6,60.0,0.5,25.791,57.458,2.061
20180912_25,26.1,58.0,1.9,26.834,53.804,1.856
20180912_26,26.8,57.0,2.8,28.07,48.911,2.12
20180912_27,27.1,56.0,1.4,29.478,42.478,2.59
20180912_28,26.9,57.0,2.3,30.328,39.749,3.109
20180912_29,26.8,56.0,2.0,30.681,38.537,2.985
20180912_30,26.4,58.0,0.9,30.472,38.673,2.371
20180912_31,25.9,61.0,1.1,28.614,44.395,1.891
20180912_32,25.0,66.0,0.9,29.355,41.803,2.544
20180912_33,23.8,72.0,0.8,27.447,48.284,1.514
20180912_34,23.2,73.0,1.1,26.58,51.727,0.855
20180912_35,23.1,74.0,0.7,25.985,53.163,0.935
20180912_36,22.4,77.0,1.2,25.129,55.491,1.668
20180913_00,25.6,60.0,0.5,30.175,55.829,1.244
20180913_01,26.1,58.0,1.9,25.058,65.033,1.653
20180913_02,26.8,57.0,2.8,25.948,60.715,1.685
20180913_03,27.1,56.0,1.4,26.697,56.977,1.969
20180913_04,26.9,57.0,2.3,27.213,53.995,1.827
20180913_05,26.8,56.0,2.0,27.653,52.81,1.762
20180913_06,26.4,58.0,0.9,27.575,53.183,1.595
20180913_07,25.9,61.0,1.1,26.592,56.46,1.938
20180913_08,25.0,66.0,0.9,25.998,58.077,1.799
20180913_09,23.8,72.0,0.8,25.615,60.642,1.727
20180913_10,23.2,73.0,1.1,25.285,62.54,1.743
20180913_11,23.1,74.0,0.7,24.993,64.091,1.483
20180913_12,22.4,77.0,1.2,24.66,65.043,1.311
20180913_13,21.9,79.0,1.5,24.299,65.107,1.392
20180913_14,21.2,82.0,0.7,23.764,66.791,1.012
20180913_15,20.4,86.0,0.4,23.166,68.323,1.196
20180913_16,20.4,86.0,1.3,23.084,67.34,1.348
20180913_17,20.3,86.0,0.9,22.655,68.617,1.317
20180913_18,19.9,88.0,1.1,22.66,68.056,1.328
20180913_19,20.0,88.0,0.7,22.308,71.305,1.294
20180913_20,20.2,88.0,1.1,22.043,75.93,1.322
20180913_21,20.8,86.0,1.2,22.134,78.193,1.262
20180913_22,21.8,80.0,0.5,22.627,78.216,1.446
20180913_23,23.9,72.0,0.5,23.286,75.638,0.901
20180913_24,24.4,71.0,1.7,24.907,67.527,0.56
20180913_25,25.8,66.0,1.1,26.32,62.061,2.139
20180913_26,26.3,64.0,1.6,27.489,56.023,2.736
20180913_27,27.6,58.0,2.1,28.174,51.791,3.405
20180913_28,27.3,57.0,0.6,28.675,48.139,3.751
20180913_29,27.5,54.0,1.0,28.683,45.875,3.608
20180913_30,26.3,67.0,1.0,28.95,44.158,3.619
20180913_31,25.6,68.0,0.8,28.189,46.079,3.144
20180913_32,24.5,73.0,,26.037,53.168,1.769
20180913_33,23.8,74.0,1.3,24.704,60.494,0.929
20180913_34,22.8,78.0,1.7,24.078,64.684,0.924
20180913_35,22.0,81.0,1.1,23.724,66.811,1.236
20180913_36,22.5,78.0,2.0,23.457,70.563,2.386
20180914_00,24.4,71.0,1.7,31.108,56.989,1.543
20180914_01,25.8,66.0,1.1,25.437,66.346,1.068
20180914_02,26.3,64.0,1.6,26.389,61.271,1.458
20180914_03,27.6,58.0,2.1,27.198,55.427,1.526
20180914_04,27.3,57.0,0.6,27.952,50.094,1.805
20180914_05,27.5,54.0,1.0,28.934,44.86,2.051
20180914_06,26.3,67.0,1.0,28.776,46.248,2.851
20180914_07,25.6,68.0,0.8,27.058,51.664,1.937
20180914_08,24.5,73.0,,25.49,54.82,1.114
20180914_09,23.8,74.0,1.3,24.906,57.567,0.984
20180914_10,22.8,78.0,1.7,23.908,62.398,1.04
20180914_11,22.0,81.0,1.1,23.413,65.144,0.843
20180914_12,22.5,78.0,2.0,22.983,66.659,0.976
20180914_13,22.6,79.0,2.2,24.702,47.907,4.688
20180914_14,21.8,75.0,1.8,24.527,40.839,5.224
20180914_15,22.8,48.0,4.6,24.523,40.169,5.283
20180914_16,22.2,45.0,4.8,24.072,39.345,4.86
20180914_17,21.5,40.0,4.3,23.005,37.18,5.915
20180914_18,20.7,41.0,3.6,22.241,36.656,6.189
20180914_19,20.5,40.0,2.8,21.343,39.451,5.011
20180914_20,20.3,41.0,2.7,20.808,39.85,4.158
20180914_21,20.4,41.0,3.8,20.323,42.792,3.236
20180914_22,20.8,43.0,2.5,20.21,41.351,3.093
20180914_23,21.4,43.0,2.7,20.312,39.392,2.198
20180914_24,22.1,40.0,4.2,20.231,40.562,1.989
20180914_25,22.4,40.0,3.3,21.115,35.453,2.361
20180914_26,24.1,34.0,5.2,22.023,32.345,1.98
20180914_27,25.5,33.0,3.0,22.799,27.94,2.292
20180914_28,25.3,32.0,3.4,21.655,34.003,3.216
20180914_29,25.3,31.0,4.0,21.155,36.84,2.189
20180914_30,24.5,32.0,4.0,21.496,35.203,1.017
20180914_31,22.7,35.0,4.0,18.97,40.528,0.389
20180914_32,21.5,36.0,3.1,18.176,42.692,2.146
20180914_33,20.3,45.0,1.0,16.716,53.583,2.158
20180914_34,18.6,53.0,0.5,15.179,62.903,1.135
20180914_35,18.4,49.0,1.5,14.492,61.153,0.705
20180914_36,17.6,54.0,0.9,14.595,43.187,1.481
20180915_00,22.1,40.0,4.2,27.402,38.768,2.107
20180915_01,22.4,40.0,3.3,23.879,32.996,2.828
20180915_02,24.1,34.0,5.2,25.297,29.792,3.459
20180915_03,25.5,33.0,3.0,26.301,26.038,3.821
20180915_04,25.3,32.0,3.4,26.638,25.368,3.358
20180915_05,25.3,31.0,4.0,26.624,25.251,3.147
20180915_06,24.5,32.0,4.0,26.331,25.985,2.243
20180915_07,22.7,35.0,4.0,23.2,33.948,1.953
20180915_08,21.5,36.0,3.1,22.425,35.45,2.713
20180915_09,20.3,45.0,1.0,21.691,33.139,3.84
20180915_10,18.6,53.0,0.5,20.557,33.872,3.348
20180915_11,18.4,49.0,1.5,21.011,29.86,4.394
20180915_12,17.6,54.0,0.9,20.427,28.819,3.296
20180915_13,18.8,44.0,1.1,19.952,27.991,2.368
20180915_14,18.0,48.0,1.3,19.209,27.967,1.802
20180915_15,17.4,50.0,1.6,18.818,27.467,2.105
20180915_16,17.6,45.0,2.0,18.517,26.287,2.38
20180915_17,17.3,48.0,1.8,16.797,29.003,2.075
20180915_18,16.5,50.0,1.2,17.625,26.809,2.007
20180915_19,16.3,51.0,1.5,17.363,27.772,1.537
20180915_20,16.4,49.0,0.9,17.354,33.658,1.963
20180915_21,17.5,45.0,1.9,19.502,26.996,2.861
20180915_22,20.6,32.0,3.1,21.23,22.639,3.637
20180915_23,21.8,27.0,2.9,22.299,19.659,2.533
20180915_24,23.2,24.0,3.4,23.186,17.838,1.293
20180915_25,24.4,20.0,3.2,24.127,16.531,0.724
20180915_26,25.2,20.0,2.5,24.818,15.82,0.62
20180915_27,26.0,17.0,2.8,25.509,15.295,0.676
20180915_28,26.9,14.0,2.1,26.25,15.021,1.15
20180915_29,27.0,15.0,3.1,26.704,14.655,2.072
20180915_30,26.7,17.0,3.3,25.776,17.32,1.58
20180915_31,25.2,20.0,1.2,22.007,26.332,1.79
20180915_32,21.5,29.0,1.1,20.38,26.731,1.425
20180915_33,18.1,43.0,1.2,19.645,28.119,1.868
20180915_34,17.2,45.0,2.7,19.401,27.947,2.194
20180915_35,16.0,49.0,1.4,19.621,26.538,2.695
20180915_36,14.6,54.0,1.8,18.957,26.586,2.593
20180916_00,23.2,24.0,3.4,27.947,29.199,1.592
20180916_01,24.4,20.0,3.2,23.548,20.561,1.053
20180916_02,25.2,20.0,2.5,24.587,18.217,0.956
20180916_03,26.0,17.0,2.8,25.852,15.621,2.048
20180916_04,26.9,14.0,2.1,26.774,14.848,2.725
20180916_05,27.0,15.0,3.1,26.977,15.299,1.879
20180916_06,26.7,17.0,3.3,26.209,19.237,1.98
20180916_07,25.2,20.0,1.2,22.799,28.033,2.45
20180916_08,21.5,29.0,1.1,20.915,30.123,2.222
20180916_09,18.1,43.0,1.2,20.405,31.399,2.615
20180916_10,17.2,45.0,2.7,19.606,30.527,2.167
20180916_11,16.0,49.0,1.4,19.617,27.416,2.633
20180916_12,14.6,54.0,1.8,19.067,27.751,2.525
20180916_13,14.8,53.0,0.5,18.781,26.036,2.433
20180916_14,14.0,57.0,0.9,18.426,25.006,2.486
20180916_15,13.7,54.0,1.3,17.335,26.149,1.376
20180916_16,13.3,57.0,1.2,18.1,24.674,1.933
20180916_17,13.7,54.0,1.5,17.599,25.846,2.311
20180916_18,15.4,42.0,1.7,17.279,26.238,1.974
20180916_19,15.8,40.0,2.3,17.71,24.992,1.987
20180916_20,16.0,44.0,0.8,18.388,30.72,2.646
20180916_21,18.7,38.0,2.9,21.294,28.958,1.763
20180916_22,21.0,34.0,1.7,23.509,21.028,2.041
20180916_23,23.5,29.0,1.1,24.44,18.318,0.544
20180916_24,25.2,25.0,1.0,25.105,17.74,0.966
20180916_25,25.6,24.0,0.7,25.628,17.413,1.325
20180916_26,26.6,16.0,1.6,26.072,17.624,1.994
20180916_27,26.3,18.0,1.6,26.285,17.856,1.785
20180916_28,27.0,16.0,1.6,26.439,17.823,1.631
20180916_29,25.8,17.0,1.7,26.436,17.509,1.914
20180916_30,25.2,21.0,1.3,25.346,19.848,1.669
20180916_31,24.4,23.0,0.7,23.84,21.196,1.018
20180916_32,21.8,41.0,0.5,23.336,22.638,0.882
20180916_33,20.2,46.0,1.3,22.681,24.511,1.098
20180916_34,19.7,46.0,1.8,22.256,25.406,0.743
20180916_35,19.1,47.0,2.0,21.451,25.942,1.257
20180916_36,18.7,48.0,0.5,20.336,27.111,1.499
20180917_00,25.2,25.0,1.0,28.088,31.807,1.022
20180917_01,25.6,24.0,0.7,24.968,22.758,0.373
20180917_02,26.6,16.0,1.6,25.594,21.374,1.156
20180917_03,26.3,18.0,1.6,25.748,22.191,1.69
20180917_04,27.0,16.0,1.6,25.805,23.183,1.376
20180917_05,25.8,17.0,1.7,25.937,23.711,1.682
20180917_06,25.2,21.0,1.3,24.494,31.484,1.238
20180917_07,24.4,23.0,0.7,23.133,28.326,0.98
20180917_08,21.8,41.0,0.5,22.501,30.539,1.104
20180917_09,20.2,46.0,1.3,22.208,31.649,0.924
20180917_10,19.7,46.0,1.8,21.967,31.719,0.859
20180917_11,19.1,47.0,2.0,21.626,32.319,0.773
20180917_12,18.7,48.0,0.5,21.152,33.007,1.14
20180917_13,17.7,53.0,0.9,21.137,33.502,0.87
20180917_14,17.0,49.0,0.8,19.53,37.134,0.641
20180917_15,15.6,56.0,1.3,18.382,40.951,0.868
20180917_16,15.0,57.0,1.7,18.274,41.946,1.036
20180917_17,14.8,60.0,1.3,17.878,44.881,1.063
20180917_18,16.1,54.0,1.2,18.251,46.627,1.566
20180917_19,15.7,60.0,0.8,17.524,49.256,1.049
20180917_20,16.7,60.0,0.8,18.885,51.684,1.418
20180917_21,17.8,56.0,,20.837,46.105,0.791
20180917_22,20.2,45.0,0.5,21.759,41.707,0.494
20180917_23,21.8,43.0,1.4,22.939,39.566,0.75
20180917_24,23.9,39.0,0.7,24.17,37.534,1.248
20180917_25,24.4,35.0,1.7,24.72,36.997,1.007
20180917_26,24.9,34.0,0.8,26.144,33.478,1.552
20180917_27,24.5,36.0,1.8,26.625,32.556,1.806
20180917_28,24.1,36.0,2.0,26.973,31.204,2.506
20180917_29,24.1,38.0,0.6,26.874,32.171,1.939
20180917_30,23.8,38.0,1.6,26.304,36.429,2.146
20180917_31,23.1,43.0,0.5,24.685,41.155,1.81
20180917_32,21.0,60.0,0.8,23.765,44.508,1.34
20180917_33,20.0,60.0,1.3,22.447,55.475,1.463
20180917_34,18.5,63.0,0.5,21.225,62.26,0.96
20180917_35,16.9,69.0,2.2,20.884,65.966,1.456
20180917_36,16.5,69.0,1.1,19.993,68.819,1.446
20180918_00,23.9,39.0,0.7,28.68,37.988,1.996
20180918_01,24.4,35.0,1.7,23.887,38.134,1.637
20180918_02,24.9,34.0,0.8,24.656,36.6,1.589
20180918_03,24.5,36.0,1.8,25.211,36.029,1.636
20180918_04,24.1,36.0,2.0,25.629,37.327,2.004
20180918_05,24.1,38.0,0.6,26.118,34.402,2.18
20180918_06,23.8,38.0,1.6,25.896,38.112,2.663
20180918_07,23.1,43.0,0.5,24.098,48.222,3.188
20180918_08,21.0,60.0,0.8,22.89,54.823,2.491
20180918_09,20.0,60.0,1.3,21.365,61.638,1.641
20180918_10,18.5,63.0,0.5,20.541,66.946,1.038
20180918_11,16.9,69.0,2.2,20.466,67.867,1.411
20180918_12,16.5,69.0,1.1,20.408,68.683,1.523
20180918_13,15.9,71.0,1.5,20.059,69.833,1.49
20180918_14,15.1,74.0,1.7,19.844,71.4,1.5
20180918_15,15.8,69.0,1.5,19.314,73.603,0.857
20180918_16,15.5,71.0,1.2,18.599,74.841,0.749
20180918_17,14.3,78.0,1.3,19.102,69.765,0.498
20180918_18,14.3,80.0,0.7,19.099,70.829,1.04
20180918_19,14.5,80.0,,18.027,76.687,0.778
20180918_20,15.1,81.0,0.7,18.359,80.129,0.425
20180918_21,18.2,65.0,0.6,19.881,71.714,0.644
20180918_22,19.2,60.0,0.7,21.317,63.344,0.359
20180918_23,20.3,59.0,1.3,23.111,55.865,0.303
20180918_24,21.2,55.0,0.9,24.426,48.834,1.349
20180918_25,22.2,52.0,0.7,25.363,46.576,1.57
20180918_26,22.9,55.0,1.4,26.263,43.36,1.586
20180918_27,23.5,55.0,2.3,26.9,40.413,1.742
20180918_28,23.1,54.0,2.4,27.171,38.063,2.227
20180918_29,22.7,46.0,2.1,27.298,35.68,1.831
20180918_30,22.7,49.0,1.1,27.165,36.055,1.851
20180918_31,21.9,54.0,0.9,25.785,40.743,1.88
20180918_32,20.1,62.0,0.5,24.899,43.028,1.732
20180918_33,18.8,74.0,1.3,24.809,43.719,1.803
20180918_34,17.8,77.0,1.1,24.47,44.209,1.66
20180918_35,17.7,76.0,1.0,24.138,45.513,1.429
20180918_36,16.9,78.0,1.2,23.969,47.47,2.331
20180919_00,21.2,55.0,0.9,29.401,40.115,0.527
20180919_01,22.2,52.0,0.7,24.834,41.045,1.898
20180919_02,22.9,55.0,1.4,25.169,41.678,1.991
20180919_03,23.5,55.0,2.3,25.504,43.013,2.467
20180919_04,23.1,54.0,2.4,25.685,43.826,2.242
20180919_05,22.7,46.0,2.1,25.78,42.654,1.894
20180919_06,22.7,49.0,1.1,25.711,40.688,2.0
20180919_07,21.9,54.0,0.9,23.856,43.333,1.131
20180919_08,20.1,62.0,0.5,23.817,43.642,2.25
20180919_09,18.8,74.0,1.3,22.909,49.73,2.127
20180919_10,17.8,77.0,1.1,20.761,57.827,0.778
20180919_11,17.7,76.0,1.0,20.436,59.876,0.958
20180919_12,16.9,78.0,1.2,20.444,61.199,1.45
20180919_13,16.9,73.0,1.4,20.009,66.205,1.638
20180919_14,16.4,73.0,1.9,18.605,72.002,0.924
20180919_15,15.4,75.0,1.5,17.828,73.708,0.493
20180919_16,14.6,78.0,0.9,17.219,76.114,0.298
20180919_17,14.6,77.0,0.5,16.76,77.516,0.435
20180919_18,14.1,81.0,1.0,16.5,79.118,0.581
20180919_19,13.3,84.0,,16.234,82.176,0.49
20180919_20,14.2,82.0,0.9,17.639,82.374,0.429
20180919_21,16.5,75.0,1.0,19.104,78.498,0.414
20180919_22,18.6,67.0,1.0,20.068,77.227,0.904
20180919_23,21.5,54.0,1.0,20.992,74.446,1.44
20180919_24,22.9,50.0,1.1,22.23,67.127,1.293
20180919_25,24.2,46.0,1.8,23.488,62.592,2.261
20180919_26,25.1,47.0,2.1,25.228,53.252,2.196
20180919_27,25.8,46.0,3.0,26.535,46.457,2.201
20180919_28,26.1,44.0,1.9,27.758,38.316,2.248
20180919_29,26.5,44.0,2.2,28.107,35.927,2.643
20180919_30,25.6,47.0,2.6,28.236,29.57,3.002
20180919_31,24.7,49.0,1.2,25.262,35.508,2.172
20180919_32,22.7,57.0,1.0,24.107,36.113,2.605
20180919_33,21.0,65.0,1.2,23.801,20.246,5.143
20180919_34,20.1,68.0,1.0,21.603,20.069,3.713
20180919_35,18.7,74.0,1.2,19.362,22.634,2.311
20180919_36,18.0,77.0,2.1,19.452,21.745,2.65
20180920_00,22.9,50.0,1.1,28.722,42.469,1.439
20180920_01,24.2,46.0,1.8,23.932,44.949,1.715
20180920_02,25.1,47.0,2.1,24.646,46.634,1.972
20180920_03,25.8,46.0,3.0,25.12,47.152,1.846
20180920_04,26.1,44.0,1.9,25.694,46.853,2.653
20180920_05,26.5,44.0,2.2,26.132,46.978,3.354
20180920_06,25.6,47.0,2.6,26.296,46.405,2.628
20180920_07,24.7,49.0,1.2,23.919,52.683,1.669
20180920_08,22.7,57.0,1.0,22.409,56.516,1.043
20180920_09,21.0,65.0,1.2,21.624,59.148,1.727
20180920_10,20.1,68.0,1.0,21.504,58.667,1.903
20180920_11,18.7,74.0,1.2,21.935,56.108,2.796
20180920_12,18.0,77.0,2.1,21.658,21.76,5.149
20180920_13,17.4,79.0,0.5,20.638,20.027,5.46
20180920_14,19.3,31.0,1.9,19.667,19.597,4.459
20180920_15,19.3,29.0,1.8,18.658,20.392,3.977
20180920_16,17.9,32.0,1.5,16.64,24.216,2.099
20180920_17,15.8,39.0,1.6,16.242,23.917,2.358
20180920_18,14.8,39.0,1.9,18.128,19.369,5.718
20180920_19,14.8,40.0,1.7,16.779,20.897,4.501
20180920_20,15.0,41.0,1.2,15.998,27.798,3.028
20180920_21,17.7,36.0,1.4,18.217,22.249,3.336
20180920_22,21.1,23.0,5.3,19.449,18.58,6.165
20180920_23,22.0,21.0,4.6,20.399,17.099,7.364
20180920_24,23.0,13.0,8.3,21.287,15.259,8.112
20180920_25,23.7,14.0,6.5,21.868,16.102,8.35
20180920_26,24.5,12.0,5.7,22.312,17.406,8.631
20180920_27,24.9,13.0,7.0,22.628,20.308,8.594
20180920_28,25.0,13.0,4.8,22.51,21.548,7.925
20180920_29,24.8,14.0,6.8,22.218,22.878,7.533
20180920_30,24.3,17.0,2.2,21.616,24.154,6.029
20180920_31,22.7,20.0,4.4,20.225,25.163,3.359
20180920_32,20.8,23.0,1.8,17.857,28.862,2.21
20180920_33,19.4,26.0,2.0,16.012,33.048,1.109
20180920_34,16.5,37.0,2.1,15.221,35.247,0.721
20180920_35,16.1,38.0,1.9,14.414,37.418,0.581
20180920_36,14.2,46.0,1.4,14.402,37.356,1.205
20180921_00,23.0,13.0,8.3,25.763,29.962,4.375
20180921_01,23.7,14.0,6.5,23.477,17.158,6.833
20180921_02,24.5,12.0,5.7,23.77,14.63,7.618
20180921_03,24.9,13.0,7.0,24.013,15.093,8.121
20180921_04,25.0,13.0,4.8,23.848,16.336,8.035
20180921_05,24.8,14.0,6.8,23.567,18.21,7.363
20180921_06,24.3,17.0,2.2,22.947,20.453,5.618
20180921_07,22.7,20.0,4.4,20.125,24.489,2.592
20180921_08,20.8,23.0,1.8,18.399,26.747,2.026
20180921_09,19.4,26.0,2.0,16.898,30.105,1.931
20180921_10,16.5,37.0,2.1,15.398,33.288,1.051
20180921_11,16.1,38.0,1.9,15.497,32.619,1.322
20180921_12,14.2,46.0,1.4,16.728,29.223,2.835
20180921_13,13.2,49.0,0.9,17.282,26.774,3.491
20180921_14,12.5,53.0,2.2,16.53,27.277,3.352
20180921_15,12.0,55.0,1.0,15.937,27.49,3.335
20180921_16,11.1,58.0,0.8,14.891,28.171,2.953
20180921_17,12.4,46.0,1.6,14.771,27.139,3.179
20180921_18,16.1,29.0,2.0,14.023,28.31,2.897
20180921_19,11.6,49.0,1.4,14.063,28.745,3.337
20180921_20,11.6,48.0,0.9,15.066,29.665,5.777
20180921_21,18.4,23.0,2.8,16.076,30.203,6.706
20180921_22,19.6,20.0,7.4,17.188,29.193,7.659
20180921_23,20.5,19.0,6.5,18.046,28.474,7.551
20180921_24,21.3,18.0,5.0,19.0,27.554,7.413
20180921_25,22.3,16.0,6.2,20.165,25.505,7.312
20180921_26,22.8,15.0,6.6,21.295,22.69,7.516
20180921_27,23.7,15.0,5.5,21.949,20.684,7.28
20180921_28,24.4,15.0,3.4,22.423,18.675,6.644
20180921_29,24.4,15.0,3.8,22.422,18.178,6.042
20180921_30,23.8,16.0,3.4,21.801,19.922,5.072
20180921_31,22.1,16.0,2.7,19.131,24.366,2.83
20180921_32,20.3,20.0,1.9,17.711,25.339,2.633
20180921_33,19.6,19.0,2.6,16.449,27.881,2.198
20180921_34,18.6,20.0,1.5,15.517,29.474,1.772
20180921_35,15.9,28.0,1.6,16.053,26.693,2.644
20180921_36,13.0,41.0,0.8,15.583,26.355,2.3
20180922_00,21.3,18.0,5.0,24.417,29.511,4.959
20180922_01,22.3,16.0,6.2,21.86,19.156,6.69
20180922_02,22.8,15.0,6.6,22.913,17.477,6.936
20180922_03,23.7,15.0,5.5,23.251,17.421,7.362
20180922_04,24.4,15.0,3.4,23.553,17.054,6.914
20180922_05,24.4,15.0,3.8,23.284,17.208,6.819
20180922_06,23.8,16.0,3.4,22.57,18.494,5.354
20180922_07,22.1,16.0,2.7,20.689,19.483,3.586
20180922_08,20.3,20.0,1.9,18.002,23.508,3.618
20180922_09,19.6,19.0,2.6,15.933,26.957,2.418
20180922_10,18.6,20.0,1.5,13.884,30.704,0.8
20180922_11,15.9,28.0,1.6,13.299,31.464,0.623
20180922_12,13.0,41.0,0.8,13.649,29.979,1.531
20180922_13,12.2,43.0,1.6,13.967,29.334,1.551
20180922_14,12.2,43.0,1.0,13.47,30.428,1.199
20180922_15,10.9,51.0,1.4,13.354,30.788,1.252
20180922_16,10.7,52.0,1.6,13.931,29.404,2.2
20180922_17,10.1,55.0,1.8,15.014,27.211,3.719
20180922_18,10.1,51.0,1.5,14.737,30.162,3.305
20180922_19,10.7,48.0,1.5,13.973,35.0,2.979
20180922_20,15.8,30.0,4.0,15.033,38.017,3.275
20180922_21,17.7,26.0,4.9,17.085,37.668,5.723
20180922_22,18.8,26.0,4.3,19.079,33.933,5.521
20180922_23,20.0,26.0,4.5,20.686,31.38,4.71
20180922_24,21.0,27.0,5.6,21.948,28.855,6.517
20180922_25,21.6,27.0,4.7,22.358,28.448,7.379
20180922_26,21.9,27.0,4.3,22.554,28.592,7.099
20180922_27,21.7,27.0,4.0,22.891,27.993,6.888
20180922_28,21.8,28.0,3.8,23.208,27.516,6.501
20180922_29,22.6,27.0,3.0,23.169,27.098,5.633
20180922_30,21.0,28.0,3.9,22.471,28.667,4.966
20180922_31,20.6,28.0,2.1,20.978,29.44,4.507
20180922_32,18.4,34.0,1.0,19.667,31.219,4.166
20180922_33,16.2,45.0,1.8,18.27,34.156,3.325
20180922_34,14.9,48.0,1.2,17.334,36.098,2.798
20180922_35,13.7,53.0,1.0,15.538,40.674,1.483
20180922_36,12.8,55.0,0.3,15.127,41.475,1.727
20180923_00,21.0,27.0,5.6,24.819,34.62,3.364
20180923_01,21.6,27.0,4.7,22.095,28.319,5.102
20180923_02,21.9,27.0,4.3,22.76,26.904,5.326
20180923_03,21.7,27.0,4.0,22.902,26.358,6.391
