Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180910_21,18.6,82.0,1.5,16.646,92.833,0.952
20180910_22,19.2,77.0,3.3,17.566,83.766,0.685
20180910_23,19.7,75.0,2.5,18.147,79.072,0.995
20180910_24,20.5,71.0,4.6,19.054,73.342,2.246
20180910_25,21.2,67.0,4.2,20.444,65.13,3.993
20180910_26,22.0,68.0,2.6,22.157,60.918,4.943
20180910_27,23.1,59.0,3.8,23.522,54.81,6.97
20180910_28,22.6,61.0,3.7,23.929,51.846,6.441
20180910_29,22.9,55.0,3.5,23.899,53.351,6.117
20180910_30,22.3,58.0,2.6,22.462,59.477,2.682
20180910_31,21.7,62.0,2.7,20.524,65.245,0.972
20180910_32,21.6,61.0,2.8,19.668,73.517,3.789
20180910_33,18.3,89.0,2.3,17.791,89.603,1.39
20180910_34,17.7,90.0,3.1,17.723,86.728,3.128
20180910_35,17.3,94.0,1.0,17.401,85.489,3.03
20180910_36,16.7,95.0,0.3,17.552,86.38,2.946
20180911_00,20.5,71.0,4.6,26.134,55.438,4.018
20180911_01,21.2,67.0,4.2,24.106,48.607,5.765
20180911_02,22.0,68.0,2.6,23.305,48.211,5.641
20180911_03,23.1,59.0,3.8,24.701,43.313,6.4
20180911_04,22.6,61.0,3.7,23.162,54.48,5.237
20180911_05,22.9,55.0,3.5,23.088,53.661,4.703
20180911_06,22.3,58.0,2.6,22.835,51.716,3.831
20180911_07,21.7,62.0,2.7,20.325,61.491,1.91
20180911_08,21.6,61.0,2.8,20.017,60.712,0.841
20180911_09,18.3,89.0,2.3,20.534,59.538,0.65
20180911_10,17.7,90.0,3.1,18.119,87.314,1.546
20180911_11,17.3,94.0,1.0,17.184,91.645,1.314
20180911_12,16.7,95.0,0.3,17.497,91.771,0.498
20180911_13,16.7,98.0,0.6,16.187,87.838,1.134
20180911_14,16.7,98.0,,16.477,87.915,1.08
20180911_15,16.2,99.0,,17.119,88.409,1.217
20180911_16,15.4,99.0,0.9,17.016,89.604,1.292
20180911_17,15.0,99.0,1.0,16.723,89.957,0.699
20180911_18,14.3,99.0,1.0,16.383,89.285,0.558
20180911_19,13.6,99.0,0.8,15.777,88.147,0.616
20180911_20,14.4,99.0,1.9,18.615,79.446,1.219
20180911_21,15.2,99.0,1.4,20.109,73.351,2.326
20180911_22,16.0,99.0,1.6,21.158,68.956,2.942
20180911_23,19.3,89.0,0.4,22.504,62.254,3.457
20180911_24,22.1,72.0,4.3,23.913,55.148,4.646
20180911_25,23.2,67.0,5.1,24.726,52.63,5.187
20180911_26,24.5,67.0,2.4,25.385,51.608,5.734
20180911_27,24.6,61.0,4.8,25.893,50.499,6.029
20180911_28,24.5,61.0,5.8,26.042,48.719,6.269
20180911_29,23.8,63.0,4.5,25.931,47.65,6.638
20180911_30,23.3,65.0,4.2,25.275,48.584,5.832
20180911_31,22.6,69.0,3.9,22.101,59.223,2.26
20180911_32,22.1,70.0,3.2,21.513,62.915,0.773
20180911_33,21.9,71.0,2.7,20.028,67.102,1.805
20180911_34,21.4,76.0,0.5,18.613,71.761,0.52
20180911_35,20.8,80.0,0.8,19.573,68.425,1.544
20180911_36,20.8,76.0,0.6,17.957,73.225,2.044
20180912_00,22.1,72.0,4.3,26.964,56.398,2.592
20180912_01,23.2,67.0,5.1,24.385,55.946,4.47
20180912_02,24.5,67.0,2.4,25.145,52.573,4.841
20180912_03,24.6,61.0,4.8,25.422,52.379,5.212
20180912_04,24.5,61.0,5.8,25.375,54.741,5.267
20180912_05,23.8,63.0,4.5,25.149,56.592,5.022
20180912_06,23.3,65.0,4.2,24.746,58.002,5.079
20180912_07,22.6,69.0,3.9,22.52,65.503,3.388
20180912_08,22.1,70.0,3.2,19.376,76.765,0.805
20180912_09,21.9,71.0,2.7,20.888,68.82,1.918
20180912_10,21.4,76.0,0.5,18.809,81.351,1.631
20180912_11,20.8,80.0,0.8,17.797,85.488,1.341
20180912_12,20.8,76.0,0.6,17.983,81.38,1.157
20180912_13,19.9,82.0,1.2,18.173,78.083,1.144
20180912_14,19.0,86.0,0.3,18.705,75.471,1.245
20180912_15,18.8,86.0,0.7,18.774,74.727,1.274
20180912_16,17.6,92.0,2.4,18.326,78.102,1.699
20180912_17,16.7,93.0,1.4,18.435,79.369,1.602
20180912_18,16.0,95.0,0.6,17.346,81.201,1.414
20180912_19,15.5,97.0,1.5,16.952,82.003,0.863
20180912_20,15.9,96.0,2.1,19.995,75.438,0.736
20180912_21,17.6,91.0,1.8,21.945,66.273,0.762
20180912_22,19.8,82.0,1.9,23.471,61.477,1.323
20180912_23,22.4,70.0,1.3,24.911,57.276,2.541
20180912_24,24.1,64.0,2.1,26.015,53.867,4.301
20180912_25,25.3,64.0,2.9,26.987,50.005,5.249
20180912_26,25.7,61.0,5.0,27.544,47.536,5.064
20180912_27,25.9,64.0,5.0,27.681,48.327,4.908
20180912_28,25.7,65.0,4.0,27.681,48.9,4.492
20180912_29,25.1,67.0,3.0,27.448,50.538,4.27
20180912_30,24.3,69.0,3.7,26.671,53.443,3.775
20180912_31,23.2,72.0,3.7,22.859,69.761,2.27
20180912_32,22.3,77.0,2.2,20.987,74.591,1.408
20180912_33,21.6,82.0,0.6,20.597,75.335,0.749
20180912_34,21.1,83.0,,20.262,75.12,0.646
20180912_35,20.1,89.0,0.6,19.719,75.313,0.994
20180912_36,19.6,90.0,,19.339,73.948,1.418
20180913_00,24.1,64.0,2.1,28.602,55.905,1.168
20180913_01,25.3,64.0,2.9,25.315,56.521,4.083
20180913_02,25.7,61.0,5.0,26.009,55.134,3.616
20180913_03,25.9,64.0,5.0,26.466,52.509,3.508
20180913_04,25.7,65.0,4.0,26.437,54.715,4.26
20180913_05,25.1,67.0,3.0,25.927,58.761,4.04
20180913_06,24.3,69.0,3.7,25.05,64.04,3.423
20180913_07,23.2,72.0,3.7,21.972,77.292,2.11
20180913_08,22.3,77.0,2.2,21.178,79.101,1.684
20180913_09,21.6,82.0,0.6,20.785,81.177,0.533
20180913_10,21.1,83.0,,20.516,81.925,0.615
20180913_11,20.1,89.0,0.6,20.739,79.201,0.842
20180913_12,19.6,90.0,,20.904,76.786,0.738
20180913_13,18.8,94.0,0.3,20.827,76.495,0.838
20180913_14,18.2,97.0,0.4,20.517,77.335,1.353
20180913_15,18.0,97.0,0.4,20.554,75.948,0.801
20180913_16,17.8,98.0,0.7,19.988,77.526,0.783
20180913_17,17.4,99.0,,19.82,77.611,0.659
20180913_18,17.2,99.0,,19.955,76.799,0.512
20180913_19,17.2,99.0,1.0,19.874,76.895,0.676
20180913_20,17.3,99.0,2.4,20.076,77.5,0.959
20180913_21,17.9,98.0,1.7,22.097,70.319,1.244
20180913_22,19.7,93.0,1.1,23.154,66.301,2.51
20180913_23,22.0,81.0,0.9,23.68,66.959,2.769
20180913_24,22.7,79.0,1.4,22.639,73.669,2.888
20180913_25,23.8,72.0,3.5,23.164,71.627,2.764
20180913_26,25.6,66.0,3.7,24.805,64.911,3.357
20180913_27,25.3,66.0,6.1,25.877,60.086,4.359
20180913_28,26.1,63.0,4.8,26.133,57.941,5.302
20180913_29,25.0,70.0,3.6,26.005,57.999,5.629
20180913_30,24.6,70.0,3.8,24.354,66.246,3.211
20180913_31,23.1,78.0,2.8,23.598,69.568,2.948
20180913_32,21.8,86.0,0.3,20.549,83.517,2.033
20180913_33,20.4,92.0,0.9,19.677,85.8,1.005
20180913_34,20.8,86.0,1.4,19.441,85.71,2.035
20180913_35,19.5,92.0,1.9,19.274,85.723,1.893
20180913_36,19.1,95.0,0.4,19.599,85.565,1.565
20180914_00,22.7,79.0,1.4,27.517,61.983,2.514
20180914_01,23.8,72.0,3.5,24.816,62.684,3.996
20180914_02,25.6,66.0,3.7,25.515,60.547,4.493
20180914_03,25.3,66.0,6.1,26.032,58.459,4.88
20180914_04,26.1,63.0,4.8,26.177,57.018,5.057
20180914_05,25.0,70.0,3.6,26.14,54.585,4.584
20180914_06,24.6,70.0,3.8,25.457,57.634,3.779
20180914_07,23.1,78.0,2.8,21.559,75.325,2.218
20180914_08,21.8,86.0,0.3,20.107,78.915,1.573
20180914_09,20.4,92.0,0.9,19.439,82.244,0.949
20180914_10,20.8,86.0,1.4,19.331,83.212,0.763
20180914_11,19.5,92.0,1.9,19.428,83.114,1.48
20180914_12,19.1,95.0,0.4,18.932,84.587,1.37
20180914_13,19.4,93.0,0.3,19.401,83.012,2.463
20180914_14,18.7,92.0,6.2,20.519,70.237,3.324
20180914_15,17.6,90.0,5.4,19.764,66.604,2.23
20180914_16,18.8,68.0,3.4,20.585,54.166,3.906
20180914_17,19.0,56.0,3.9,20.675,52.012,6.041
20180914_18,18.5,48.0,4.7,18.863,52.996,6.913
20180914_19,17.6,48.0,3.2,17.693,49.953,7.06
20180914_20,17.4,51.0,2.9,16.229,50.366,7.218
20180914_21,17.4,51.0,3.1,15.565,51.74,7.066
20180914_22,17.7,49.0,4.1,16.5,45.709,8.166
20180914_23,18.6,46.0,4.9,16.93,38.204,7.481
20180914_24,18.9,47.0,5.2,17.595,34.424,6.656
20180914_25,20.1,44.0,3.8,18.959,30.043,6.525
20180914_26,21.4,38.0,5.6,20.379,26.608,6.045
20180914_27,22.4,37.0,2.6,20.957,25.76,5.385
20180914_28,22.8,35.0,3.0,21.066,25.863,3.96
20180914_29,22.4,34.0,2.1,21.487,24.769,3.948
20180914_30,21.9,36.0,2.4,18.261,43.148,1.447
20180914_31,20.4,38.0,1.6,15.167,42.031,2.203
20180914_32,19.2,41.0,2.0,16.77,29.94,4.21
20180914_33,18.0,46.0,2.2,12.064,60.0,2.135
20180914_34,16.0,58.0,2.6,11.37,62.324,2.078
20180914_35,14.6,65.0,3.4,10.487,58.532,1.002
20180914_36,14.0,67.0,3.3,9.509,57.094,1.023
20180915_00,18.9,47.0,5.2,21.921,48.671,3.24
20180915_01,20.1,44.0,3.8,21.609,38.516,3.793
20180915_02,21.4,38.0,5.6,22.667,35.416,3.586
20180915_03,22.4,37.0,2.6,23.335,32.305,4.096
20180915_04,22.8,35.0,3.0,23.595,31.821,4.273
20180915_05,22.4,34.0,2.1,23.301,31.679,4.13
20180915_06,21.9,36.0,2.4,21.84,37.381,3.164
20180915_07,20.4,38.0,1.6,19.115,40.448,3.708
20180915_08,19.2,41.0,2.0,18.264,39.705,4.513
20180915_09,18.0,46.0,2.2,16.811,38.604,4.56
20180915_10,16.0,58.0,2.6,16.017,35.066,4.101
20180915_11,14.6,65.0,3.4,17.498,28.354,4.895
20180915_12,14.0,67.0,3.3,17.595,26.684,5.0
20180915_13,13.7,67.0,3.1,17.201,26.53,5.028
20180915_14,13.2,68.0,3.8,16.589,26.685,4.906
20180915_15,12.7,70.0,4.2,16.685,25.726,4.771
20180915_16,12.2,71.0,3.6,16.362,25.995,5.105
20180915_17,12.3,69.0,3.9,16.227,25.789,4.873
20180915_18,12.0,70.0,3.8,15.733,26.283,4.311
20180915_19,12.2,66.0,3.2,13.963,29.466,4.012
20180915_20,12.7,64.0,2.4,14.766,31.176,3.664
20180915_21,15.7,56.0,3.5,16.132,31.31,3.581
20180915_22,18.5,42.0,3.4,17.904,28.516,3.822
20180915_23,19.9,30.0,3.0,19.754,25.421,2.784
20180915_24,21.3,32.0,2.7,21.003,22.157,2.042
20180915_25,22.1,26.0,3.1,21.823,20.408,1.403
20180915_26,22.9,23.0,1.3,22.483,19.0,1.15
20180915_27,23.4,22.0,2.3,22.907,19.326,1.049
20180915_28,24.0,18.0,1.7,23.182,20.167,0.724
20180915_29,23.8,26.0,3.3,23.098,21.738,1.089
20180915_30,24.4,26.0,2.3,22.37,30.005,1.376
20180915_31,21.1,36.0,2.3,15.879,40.041,1.034
20180915_32,16.0,56.0,0.9,14.635,37.722,1.509
20180915_33,14.4,59.0,1.2,14.283,38.386,1.049
20180915_34,14.9,54.0,2.1,13.374,39.751,1.051
20180915_35,14.0,55.0,2.2,12.708,41.45,0.953
20180915_36,11.1,73.0,0.8,12.463,42.126,1.021
20180916_00,21.3,32.0,2.7,24.639,35.61,2.18
20180916_01,22.1,26.0,3.1,21.833,24.184,1.406
20180916_02,22.9,23.0,1.3,22.904,19.978,1.406
20180916_03,23.4,22.0,2.3,23.475,18.727,1.072
20180916_04,24.0,18.0,1.7,23.749,20.483,0.938
20180916_05,23.8,26.0,3.3,23.712,23.419,1.601
20180916_06,24.4,26.0,2.3,23.447,34.164,0.546
20180916_07,21.1,36.0,2.3,16.693,43.12,1.121
20180916_08,16.0,56.0,0.9,15.289,41.067,1.355
20180916_09,14.4,59.0,1.2,14.61,41.348,1.434
20180916_10,14.9,54.0,2.1,13.936,43.356,1.717
20180916_11,14.0,55.0,2.2,13.925,42.113,2.247
20180916_12,11.1,73.0,0.8,13.885,36.753,2.438
20180916_13,10.9,76.0,3.6,13.353,34.102,2.496
20180916_14,9.3,85.0,1.2,13.866,31.25,3.141
20180916_15,9.5,81.0,3.3,13.646,30.272,3.249
20180916_16,8.8,82.0,1.8,13.753,29.554,3.278
20180916_17,8.7,79.0,2.4,13.349,30.685,2.487
20180916_18,8.1,80.0,1.8,14.54,28.832,2.666
20180916_19,7.9,79.0,2.6,13.223,31.313,3.133
20180916_20,10.4,68.0,3.2,15.851,34.76,3.188
20180916_21,12.9,58.0,2.4,18.867,27.822,4.194
20180916_22,16.7,47.0,3.0,20.928,25.385,3.887
20180916_23,18.9,39.0,2.2,22.32,23.96,2.731
20180916_24,22.1,34.0,2.5,23.436,21.58,1.506
20180916_25,23.7,27.0,1.9,24.271,19.674,0.516
20180916_26,24.7,25.0,2.4,24.862,19.365,1.674
20180916_27,24.2,23.0,3.3,25.161,19.69,2.823
20180916_28,24.7,21.0,1.7,24.785,20.995,3.245
20180916_29,23.5,25.0,1.6,23.983,24.599,2.751
20180916_30,21.7,36.0,1.7,21.804,36.029,2.343
20180916_31,19.6,51.0,0.6,19.231,34.742,2.144
20180916_32,17.9,59.0,,18.463,36.296,1.776
20180916_33,17.2,59.0,0.4,18.204,35.753,1.023
20180916_34,16.2,62.0,0.4,17.53,35.145,0.997
20180916_35,15.4,67.0,0.7,14.672,39.68,0.699
20180916_36,15.6,66.0,1.9,14.224,39.72,0.56
20180917_00,22.1,34.0,2.5,24.949,35.717,1.389
20180917_01,23.7,27.0,1.9,22.981,25.1,0.835
20180917_02,24.7,25.0,2.4,23.964,23.241,2.066
20180917_03,24.2,23.0,3.3,24.077,23.409,1.78
20180917_04,24.7,21.0,1.7,24.186,23.201,1.577
20180917_05,23.5,25.0,1.6,23.468,27.476,2.148
20180917_06,21.7,36.0,1.7,20.561,44.04,1.59
20180917_07,19.6,51.0,0.6,18.862,39.936,1.711
20180917_08,17.9,59.0,,18.666,39.2,1.638
20180917_09,17.2,59.0,0.4,18.188,40.729,1.085
20180917_10,16.2,62.0,0.4,18.093,37.762,0.721
20180917_11,15.4,67.0,0.7,18.012,34.982,0.397
20180917_12,15.6,66.0,1.9,15.192,41.781,0.533
20180917_13,14.1,68.0,1.6,14.778,45.063,0.558
20180917_14,12.5,77.0,0.6,14.553,45.49,0.823
20180917_15,11.4,84.0,1.6,13.704,45.9,0.904
20180917_16,11.2,82.0,2.4,13.396,46.129,0.923
20180917_17,10.7,84.0,1.1,13.03,47.297,1.459
20180917_18,10.7,82.0,2.9,13.072,48.713,1.636
20180917_19,11.0,80.0,2.8,13.135,50.453,1.385
20180917_20,11.4,79.0,2.5,16.367,56.61,0.91
20180917_21,13.3,70.0,3.4,19.335,42.089,1.796
20180917_22,14.5,68.0,2.8,21.063,38.104,0.966
20180917_23,18.3,52.0,2.8,22.334,36.781,0.771
20180917_24,21.5,40.0,2.3,23.28,35.591,0.825
20180917_25,23.9,37.0,1.6,24.564,32.596,2.02
20180917_26,24.9,31.0,1.5,25.214,31.011,2.279
20180917_27,24.0,38.0,2.7,25.577,30.935,2.83
20180917_28,22.5,38.0,2.5,25.196,32.857,2.742
20180917_29,21.8,44.0,3.2,24.152,38.449,3.07
20180917_30,20.9,51.0,2.0,22.123,49.22,2.701
20180917_31,19.5,56.0,2.9,19.809,54.592,2.217
20180917_32,19.1,57.0,2.1,18.974,56.693,1.122
20180917_33,15.5,73.0,1.3,17.627,60.155,1.137
20180917_34,14.6,77.0,0.7,16.475,65.947,0.945
20180917_35,13.7,81.0,0.5,15.68,75.539,1.112
20180917_36,12.8,86.0,0.7,15.368,78.475,1.186
20180918_00,21.5,40.0,2.3,25.661,40.087,1.524
20180918_01,23.9,37.0,1.6,23.298,32.028,0.601
20180918_02,24.9,31.0,1.5,24.236,30.939,1.106
20180918_03,24.0,38.0,2.7,24.758,30.282,2.087
20180918_04,22.5,38.0,2.5,24.848,30.137,2.592
20180918_05,21.8,44.0,3.2,24.399,33.028,2.998
20180918_06,20.9,51.0,2.0,23.165,40.096,2.836
20180918_07,19.5,56.0,2.9,18.207,57.278,2.269
20180918_08,19.1,57.0,2.1,16.753,65.504,1.799
20180918_09,15.5,73.0,1.3,17.424,59.545,0.924
20180918_10,14.6,77.0,0.7,16.572,61.847,1.152
20180918_11,13.7,81.0,0.5,16.566,70.996,1.243
20180918_12,12.8,86.0,0.7,16.482,76.528,0.872
20180918_13,11.7,90.0,1.0,16.431,77.467,0.768
20180918_14,11.6,88.0,1.1,16.476,76.683,0.45
20180918_15,10.8,92.0,0.9,16.273,78.022,0.386
20180918_16,10.3,93.0,1.3,15.991,79.049,0.648
20180918_17,10.4,91.0,2.3,15.62,78.731,1.051
20180918_18,10.9,88.0,2.5,15.308,76.962,1.327
20180918_19,10.9,87.0,2.0,15.383,71.878,2.06
20180918_20,11.6,84.0,2.1,17.405,67.071,1.949
20180918_21,13.6,75.0,2.4,20.724,51.876,1.203
20180918_22,16.1,67.0,2.5,22.084,45.966,0.931
20180918_23,17.4,61.0,1.7,23.703,39.73,0.968
20180918_24,18.8,60.0,2.2,25.036,34.914,1.327
20180918_25,20.0,53.0,1.6,26.056,32.478,1.434
20180918_26,20.9,51.0,1.0,26.711,31.982,1.268
20180918_27,22.1,51.0,1.4,27.169,31.204,0.689
20180918_28,22.9,50.0,1.3,27.51,30.039,0.733
20180918_29,21.9,55.0,1.9,27.347,31.719,1.97
20180918_30,21.0,65.0,0.8,25.049,39.693,3.192
20180918_31,19.3,75.0,1.6,22.237,52.092,3.249
20180918_32,17.3,88.0,0.7,20.99,59.631,2.349
20180918_33,15.7,87.0,0.7,20.227,59.93,1.733
20180918_34,14.5,87.0,0.9,20.203,55.162,1.587
20180918_35,14.0,90.0,0.7,19.984,54.596,1.12
20180918_36,13.1,93.0,,19.733,58.953,1.842
20180919_00,18.8,60.0,2.2,24.743,48.608,2.174
20180919_01,20.0,53.0,1.6,23.455,39.298,1.706
20180919_02,20.9,51.0,1.0,24.596,36.11,1.829
20180919_03,22.1,51.0,1.4,25.266,34.271,1.44
20180919_04,22.9,50.0,1.3,25.574,33.675,0.934
20180919_05,21.9,55.0,1.9,25.394,35.303,0.994
20180919_06,21.0,65.0,0.8,23.409,51.576,0.496
20180919_07,19.3,75.0,1.6,20.607,51.976,2.369
20180919_08,17.3,88.0,0.7,19.327,71.148,2.254
20180919_09,15.7,87.0,0.7,19.316,73.801,2.985
20180919_10,14.5,87.0,0.9,17.914,81.158,3.343
20180919_11,14.0,90.0,0.7,17.827,81.491,2.654
20180919_12,13.1,93.0,,16.743,86.822,1.554
20180919_13,12.1,96.0,1.1,16.368,88.015,1.24
20180919_14,11.7,97.0,0.8,15.101,88.291,1.466
20180919_15,11.6,98.0,2.0,14.552,89.152,1.125
20180919_16,10.6,98.0,,13.769,90.052,0.599
20180919_17,10.5,99.0,0.6,13.351,90.246,0.78
20180919_18,10.4,98.0,1.1,13.038,89.786,0.651
20180919_19,9.9,98.0,1.8,12.879,89.147,0.607
20180919_20,10.6,96.0,1.9,15.787,87.336,0.481
20180919_21,12.4,88.0,2.5,17.582,78.531,0.375
20180919_22,14.8,79.0,2.5,19.384,68.506,1.221
20180919_23,17.0,74.0,1.9,20.766,61.503,1.98
20180919_24,20.6,63.0,1.4,21.969,58.009,2.803
20180919_25,22.5,53.0,3.2,23.205,50.933,3.879
20180919_26,23.2,49.0,4.3,23.785,50.542,4.292
20180919_27,24.1,48.0,1.8,24.025,50.818,3.828
20180919_28,24.2,51.0,3.6,24.309,50.434,3.979
20180919_29,23.9,54.0,4.2,24.006,52.728,4.007
20180919_30,22.7,59.0,3.9,23.303,57.817,3.308
20180919_31,20.9,67.0,3.9,18.965,76.171,2.261
20180919_32,20.0,72.0,3.3,17.898,70.228,1.59
20180919_33,19.0,75.0,1.6,16.946,58.972,1.713
20180919_34,17.7,85.0,3.3,17.196,31.285,3.799
20180919_35,16.6,88.0,0.5,15.537,36.958,3.584
20180919_36,16.5,91.0,0.3,14.425,31.062,3.568
20180920_00,20.6,63.0,1.4,26.132,49.568,1.433
20180920_01,22.5,53.0,3.2,22.701,43.941,2.057
20180920_02,23.2,49.0,4.3,23.589,41.288,2.776
20180920_03,24.1,48.0,1.8,24.145,40.532,3.336
20180920_04,24.2,51.0,3.6,24.246,42.757,3.28
20180920_05,23.9,54.0,4.2,24.033,44.95,3.432
20180920_06,22.7,59.0,3.9,23.166,50.134,3.463
20180920_07,20.9,67.0,3.9,19.918,63.412,2.877
20180920_08,20.0,72.0,3.3,17.876,73.827,1.833
20180920_09,19.0,75.0,1.6,16.139,79.294,1.492
20180920_10,17.7,85.0,3.3,15.932,78.039,1.01
20180920_11,16.6,88.0,0.5,16.11,65.81,2.977
20180920_12,16.5,91.0,0.3,16.823,37.085,4.573
20180920_13,16.0,93.0,1.5,16.404,27.971,4.756
20180920_14,16.3,91.0,1.0,14.91,28.749,3.88
20180920_15,16.3,69.0,2.5,13.85,27.475,3.961
20180920_16,16.8,37.0,2.0,13.759,25.784,4.1
20180920_17,15.2,49.0,2.9,10.242,33.024,2.077
20180920_18,13.3,56.0,2.2,9.651,31.564,1.592
20180920_19,11.0,67.0,0.7,9.072,31.099,1.885
20180920_20,11.8,69.0,1.7,12.268,38.545,1.084
20180920_21,14.4,62.0,1.8,16.8,20.991,2.393
20180920_22,17.3,42.0,1.5,17.661,19.169,3.368
20180920_23,19.7,22.0,7.1,18.156,18.582,5.532
20180920_24,20.9,19.0,6.0,19.014,16.772,6.453
20180920_25,21.9,19.0,5.4,19.739,17.259,7.019
20180920_26,22.4,15.0,11.2,20.11,21.081,6.901
20180920_27,22.7,16.0,3.4,19.92,23.8,6.923
20180920_28,22.3,18.0,5.8,19.531,25.434,5.762
20180920_29,22.2,20.0,3.6,19.003,27.668,5.454
20180920_30,20.8,22.0,3.7,18.086,32.499,3.673
20180920_31,19.5,24.0,3.7,12.642,45.727,1.934
20180920_32,18.1,26.0,1.6,11.245,46.442,1.591
20180920_33,16.7,28.0,4.0,10.505,47.768,0.569
20180920_34,16.0,29.0,1.5,9.91,48.751,0.715
20180920_35,13.6,37.0,1.7,8.909,52.354,1.348
20180920_36,10.5,53.0,0.8,8.956,51.061,1.441
20180921_00,20.9,19.0,6.0,23.12,31.369,3.49
20180921_01,21.9,19.0,5.4,21.336,16.61,5.712
20180921_02,22.4,15.0,11.2,21.474,16.401,7.129
20180921_03,22.7,16.0,3.4,21.492,18.181,6.621
20180921_04,22.3,18.0,5.8,21.276,20.382,6.164
20180921_05,22.2,20.0,3.6,20.864,23.207,4.973
20180921_06,20.8,22.0,3.7,19.542,29.064,2.978
20180921_07,19.5,24.0,3.7,13.836,38.72,2.887
20180921_08,18.1,26.0,1.6,11.698,41.566,2.395
20180921_09,16.7,28.0,4.0,10.99,43.101,1.788
20180921_10,16.0,29.0,1.5,10.268,44.606,0.959
20180921_11,13.6,37.0,1.7,9.769,45.591,0.96
20180921_12,10.5,53.0,0.8,9.969,45.074,1.995
20180921_13,8.8,63.0,0.7,10.495,43.274,2.639
20180921_14,8.0,66.0,0.7,9.778,44.172,2.403
20180921_15,6.7,74.0,0.6,9.605,42.842,2.967
20180921_16,6.0,79.0,0.4,9.297,42.069,2.961
20180921_17,5.5,82.0,1.0,9.175,42.259,2.77
20180921_18,5.1,85.0,0.4,8.439,44.843,2.142
20180921_19,4.7,86.0,0.4,7.453,48.425,1.224
20180921_20,5.4,86.0,0.5,10.048,53.135,1.043
20180921_21,10.5,65.0,2.6,13.037,38.203,1.648
20180921_22,15.5,49.0,3.1,14.738,35.506,0.988
20180921_23,18.7,29.0,2.9,16.375,33.069,0.772
20180921_24,18.5,24.0,3.0,17.684,31.063,1.55
20180921_25,20.1,25.0,5.2,18.568,28.698,4.376
20180921_26,20.8,22.0,1.8,18.954,27.321,5.347
20180921_27,21.4,22.0,5.8,18.993,27.746,5.5
20180921_28,21.7,21.0,2.4,19.065,27.545,5.767
20180921_29,21.5,19.0,5.2,18.559,28.093,5.689
20180921_30,20.8,21.0,2.0,17.193,31.623,4.557
20180921_31,19.2,22.0,2.8,11.354,44.739,1.021
20180921_32,17.8,25.0,4.4,10.254,46.826,1.0
20180921_33,16.4,27.0,1.9,9.233,50.763,1.331
20180921_34,16.3,24.0,5.0,9.037,49.634,0.972
20180921_35,13.6,32.0,1.4,9.473,46.951,1.622
20180921_36,10.1,47.0,2.2,9.247,47.033,1.853
20180922_00,18.5,24.0,3.0,22.653,32.308,2.556
20180922_01,20.1,25.0,5.2,19.287,25.312,3.245
20180922_02,20.8,22.0,1.8,20.727,20.851,4.851
20180922_03,21.4,22.0,5.8,20.989,20.185,5.864
20180922_04,21.7,21.0,2.4,20.787,20.242,5.868
20180922_05,21.5,19.0,5.2,20.265,21.627,5.579
20180922_06,20.8,21.0,2.0,18.964,27.182,3.517
20180922_07,19.2,22.0,2.8,15.501,29.122,5.145
20180922_08,17.8,25.0,4.4,12.966,32.342,3.621
20180922_09,16.4,27.0,1.9,10.419,38.97,2.404
20180922_10,16.3,24.0,5.0,9.862,38.503,2.119
20180922_11,13.6,32.0,1.4,9.26,39.382,1.85
20180922_12,10.1,47.0,2.2,7.6,44.854,0.85
20180922_13,9.6,47.0,1.6,7.131,46.373,0.722
20180922_14,7.7,58.0,0.9,7.866,42.911,2.076
20180922_15,6.0,67.0,1.4,7.921,43.102,1.828
20180922_16,5.6,69.0,1.3,7.928,44.59,1.96
20180922_17,4.4,78.0,0.8,7.764,46.666,1.744
20180922_18,3.8,82.0,0.6,7.329,50.832,1.195
20180922_19,3.5,84.0,0.7,6.81,55.79,1.036
20180922_20,5.6,75.0,3.2,9.867,58.018,0.584
20180922_21,10.7,55.0,2.7,13.984,41.714,1.806
20180922_22,14.1,41.0,2.8,17.048,36.789,6.16
20180922_23,16.6,38.0,2.3,17.853,35.305,6.417
20180922_24,17.7,37.0,3.9,18.532,34.063,6.589
20180922_25,17.8,37.0,4.6,18.795,33.581,6.363
20180922_26,18.7,35.0,2.7,19.342,32.153,6.146
20180922_27,19.1,35.0,3.6,19.447,31.798,6.781
20180922_28,20.7,32.0,3.1,19.353,32.417,7.046
20180922_29,19.5,34.0,3.0,18.719,34.879,6.561
20180922_30,19.2,34.0,1.6,17.455,38.675,5.479
20180922_31,18.0,34.0,2.8,13.314,48.609,3.3
20180922_32,17.2,34.0,1.8,11.433,54.51,2.564
20180922_33,16.4,37.0,2.7,10.061,58.488,2.011
20180922_34,14.5,46.0,2.1,9.771,59.804,1.888
20180922_35,13.2,50.0,1.5,9.255,62.076,1.984
20180922_36,13.0,51.0,1.9,9.509,61.226,2.709
20180923_00,17.7,37.0,3.9,22.071,39.461,3.432
20180923_01,17.8,37.0,4.6,19.584,31.708,6.327
20180923_02,18.7,35.0,2.7,19.58,31.141,7.272
20180923_03,19.1,35.0,3.6,19.447,31.562,7.07
20180923_04,20.7,32.0,3.1,19.14,32.285,7.08
20180923_05,19.5,34.0,3.0,18.728,33.953,6.407
