Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180910_28,25.5,53.0,1.5,25.968,49.113,5.46
20180910_29,25.6,50.0,1.8,25.865,46.452,4.056
20180910_30,24.8,51.0,1.1,25.785,40.771,3.631
20180910_31,23.5,60.0,0.4,25.07,43.694,3.067
20180910_32,23.3,56.0,4.3,19.88,77.457,1.032
20180910_33,18.6,95.0,1.9,20.064,74.833,1.98
20180910_34,18.3,100.0,0.4,19.321,80.866,0.997
20180910_35,17.7,100.0,,19.011,81.246,0.979
20180910_36,17.4,100.0,,19.279,80.475,0.933
20180911_00,22.5,73.0,1.0,28.728,53.774,2.183
20180911_01,23.1,69.0,0.9,24.547,54.353,3.646
20180911_02,24.0,67.0,0.4,25.115,54.266,5.227
20180911_03,24.7,55.0,2.2,25.747,49.945,5.119
20180911_04,25.5,53.0,1.5,25.952,44.277,4.798
20180911_05,25.6,50.0,1.8,26.751,41.494,5.371
20180911_06,24.8,51.0,1.1,25.563,45.07,3.62
20180911_07,23.5,60.0,0.4,24.603,48.701,3.52
20180911_08,23.3,56.0,4.3,24.827,45.748,3.722
20180911_09,18.6,95.0,1.9,19.798,82.123,3.25
20180911_10,18.3,100.0,0.4,19.019,86.114,0.473
20180911_11,17.7,100.0,,19.307,83.481,2.266
20180911_12,17.4,100.0,,18.503,84.67,1.451
20180911_13,17.3,100.0,0.3,18.368,82.893,0.799
20180911_14,16.8,100.0,1.1,18.465,83.302,0.715
20180911_15,16.0,100.0,,18.939,84.081,0.939
20180911_16,15.6,100.0,,19.009,83.034,1.111
20180911_17,15.5,100.0,,19.32,79.686,1.878
20180911_18,15.1,100.0,,19.787,74.411,2.615
20180911_19,15.0,100.0,,19.037,77.183,2.588
20180911_20,16.2,100.0,0.9,20.16,74.125,2.413
20180911_21,18.4,100.0,0.9,21.685,67.644,2.17
20180911_22,20.2,95.0,1.2,22.666,63.38,1.481
20180911_23,22.8,79.0,1.0,24.272,56.7,3.138
20180911_24,24.2,71.0,1.3,25.206,54.23,3.312
20180911_25,25.6,61.0,2.5,26.132,51.698,3.672
20180911_26,26.1,56.0,1.8,27.197,47.755,4.189
20180911_27,26.7,56.0,1.7,27.916,44.317,4.649
20180911_28,27.1,54.0,1.3,28.086,42.112,4.63
20180911_29,26.5,57.0,1.5,28.277,40.132,5.276
20180911_30,26.0,56.0,1.8,27.952,41.654,4.326
20180911_31,24.3,66.0,1.3,27.05,44.382,4.926
20180911_32,21.6,80.0,0.6,26.83,44.142,3.852
20180911_33,21.1,87.0,,24.968,54.322,3.792
20180911_34,21.3,83.0,0.3,23.258,58.763,4.238
20180911_35,19.5,94.0,1.1,21.318,65.739,3.008
20180911_36,19.4,95.0,0.4,20.471,69.836,2.07
20180912_00,24.2,71.0,1.3,29.634,52.81,1.207
20180912_01,25.6,61.0,2.5,25.398,55.468,3.047
20180912_02,26.1,56.0,1.8,26.23,53.459,3.304
20180912_03,26.7,56.0,1.7,26.845,52.077,3.899
20180912_04,27.1,54.0,1.3,27.011,52.165,3.697
20180912_05,26.5,57.0,1.5,27.311,49.53,3.866
20180912_06,26.0,56.0,1.8,27.417,48.376,3.596
20180912_07,24.3,66.0,1.3,25.975,53.215,3.122
20180912_08,21.6,80.0,0.6,25.496,52.353,4.214
20180912_09,21.1,87.0,,24.299,56.84,2.678
20180912_10,21.3,83.0,0.3,22.548,63.43,1.99
20180912_11,19.5,94.0,1.1,22.822,60.906,2.808
20180912_12,19.4,95.0,0.4,22.329,60.971,2.51
20180912_13,19.3,95.0,0.4,22.268,60.726,1.797
20180912_14,19.0,96.0,,21.573,64.591,1.084
20180912_15,18.5,98.0,,21.127,67.877,1.153
20180912_16,18.4,100.0,,20.939,68.901,1.451
20180912_17,18.0,100.0,,20.749,70.259,0.963
20180912_18,17.6,100.0,,19.502,75.608,0.87
20180912_19,17.3,100.0,0.6,20.021,74.191,0.925
20180912_20,17.9,100.0,0.3,21.375,71.381,1.043
20180912_21,20.3,92.0,0.9,23.123,64.434,0.545
20180912_22,22.5,84.0,1.1,24.436,59.824,0.739
20180912_23,24.0,75.0,0.6,25.985,55.62,1.944
20180912_24,25.8,68.0,0.7,27.413,50.636,3.205
20180912_25,26.7,65.0,0.7,28.303,47.594,4.082
20180912_26,27.1,61.0,0.7,28.745,47.389,4.301
20180912_27,27.3,58.0,2.1,29.098,46.107,3.848
20180912_28,27.5,58.0,1.8,29.4,44.956,3.794
20180912_29,26.8,61.0,2.8,29.457,44.45,3.377
20180912_30,26.2,63.0,2.3,28.984,47.148,3.132
20180912_31,24.9,72.0,,27.666,51.047,2.877
20180912_32,23.3,82.0,,27.038,51.474,3.543
20180912_33,22.3,87.0,,26.487,51.956,3.73
20180912_34,21.5,92.0,1.0,25.631,50.794,4.724
20180912_35,21.1,94.0,0.4,25.3,50.144,4.79
20180912_36,20.2,97.0,0.5,23.64,55.375,2.399
20180913_00,25.8,68.0,0.7,30.594,53.25,1.149
20180913_01,26.7,65.0,0.7,26.292,57.366,2.364
20180913_02,27.1,61.0,0.7,27.071,54.893,2.367
20180913_03,27.3,58.0,2.1,27.699,53.732,3.066
20180913_04,27.5,58.0,1.8,27.743,54.154,3.148
20180913_05,26.8,61.0,2.8,27.613,54.946,2.921
20180913_06,26.2,63.0,2.3,27.297,56.718,2.565
20180913_07,24.9,72.0,,24.755,67.667,1.356
20180913_08,23.3,82.0,,24.075,69.576,1.723
20180913_09,22.3,87.0,,23.84,69.73,2.052
20180913_10,21.5,92.0,1.0,23.555,67.994,1.866
20180913_11,21.1,94.0,0.4,23.45,67.346,1.711
20180913_12,20.2,97.0,0.5,23.019,70.743,1.189
20180913_13,19.8,99.0,0.4,22.933,69.6,1.145
20180913_14,19.8,98.0,0.6,22.733,68.807,0.857
20180913_15,19.3,99.0,1.2,22.396,69.51,0.906
20180913_16,19.1,100.0,0.8,21.983,70.166,0.859
20180913_17,19.5,98.0,0.8,21.957,69.495,0.718
20180913_18,19.1,100.0,,21.835,69.942,0.853
20180913_19,19.1,100.0,0.5,21.791,70.299,0.759
20180913_20,19.6,100.0,,21.609,72.226,1.057
20180913_21,20.5,98.0,1.2,23.494,68.224,1.372
20180913_22,21.5,93.0,0.5,24.288,68.75,2.335
20180913_23,23.0,89.0,0.8,24.334,69.436,1.767
20180913_24,24.6,78.0,1.2,24.381,71.327,2.15
20180913_25,26.4,70.0,1.9,25.325,67.32,2.689
20180913_26,27.0,69.0,0.7,26.449,60.997,2.574
20180913_27,27.7,64.0,1.8,27.352,55.656,2.904
20180913_28,27.2,65.0,2.3,27.464,57.016,3.903
20180913_29,27.4,63.0,1.6,27.706,57.779,4.134
20180913_30,26.4,70.0,1.0,27.595,56.22,3.234
20180913_31,25.2,77.0,1.1,26.183,62.229,2.108
20180913_32,22.9,89.0,,25.6,62.451,3.321
20180913_33,21.9,94.0,0.5,23.663,71.233,3.126
20180913_34,21.4,95.0,0.9,23.572,70.975,0.863
20180913_35,20.6,97.0,,22.31,74.378,2.144
20180913_36,20.2,99.0,,21.723,75.718,2.225
20180914_00,24.6,78.0,1.2,30.584,57.316,1.256
20180914_01,26.4,70.0,1.9,26.047,64.28,2.79
20180914_02,27.0,69.0,0.7,27.023,59.538,3.39
20180914_03,27.7,64.0,1.8,27.531,56.868,3.645
20180914_04,27.2,65.0,2.3,27.921,52.869,3.731
20180914_05,27.4,63.0,1.6,28.053,50.787,3.472
20180914_06,26.4,70.0,1.0,27.79,51.524,2.426
20180914_07,25.2,77.0,1.1,25.119,62.067,1.575
20180914_08,22.9,89.0,,23.918,66.135,1.952
20180914_09,21.9,94.0,0.5,23.481,67.785,1.925
20180914_10,21.4,95.0,0.9,23.139,68.749,2.244
20180914_11,20.6,97.0,,23.141,68.602,2.834
20180914_12,20.2,99.0,,22.154,73.354,2.715
20180914_13,21.0,96.0,0.8,21.711,76.208,2.619
20180914_14,21.0,98.0,0.8,21.86,75.957,1.615
20180914_15,21.4,85.0,2.8,21.921,67.065,3.939
20180914_16,21.3,75.0,3.3,22.958,51.553,4.651
20180914_17,21.3,59.0,3.2,22.475,51.801,2.955
20180914_18,21.4,47.0,3.5,22.171,45.151,7.492
20180914_19,20.8,44.0,3.8,20.586,45.052,7.974
20180914_20,19.9,46.0,2.3,18.963,45.801,8.476
20180914_21,19.7,47.0,3.4,17.731,48.853,7.505
20180914_22,19.8,48.0,3.4,17.451,49.239,7.291
20180914_23,19.9,47.0,2.9,17.963,46.44,6.351
20180914_24,20.6,48.0,1.8,18.738,41.093,5.075
20180914_25,21.7,43.0,3.4,19.794,34.998,4.74
20180914_26,23.2,42.0,2.3,20.963,30.626,4.465
20180914_27,24.2,36.0,2.4,22.075,26.188,5.208
20180914_28,24.8,35.0,2.6,22.317,25.095,4.001
20180914_29,24.8,36.0,2.1,22.763,24.471,3.426
20180914_30,24.1,35.0,3.0,22.88,25.406,2.247
20180914_31,21.9,44.0,1.2,17.462,62.904,4.272
20180914_32,18.1,61.0,0.3,14.698,73.617,2.108
20180914_33,16.2,72.0,0.6,13.404,76.095,1.653
20180914_34,14.9,85.0,,12.782,72.804,1.566
20180914_35,13.7,93.0,,12.428,73.309,1.065
20180914_36,13.1,93.0,,11.925,73.817,1.063
20180915_00,20.6,48.0,1.8,26.223,41.772,3.339
20180915_01,21.7,43.0,3.4,22.537,37.953,3.117
20180915_02,23.2,42.0,2.3,23.683,34.388,3.197
20180915_03,24.2,36.0,2.4,24.638,31.941,3.216
20180915_04,24.8,35.0,2.6,25.361,30.29,3.274
20180915_05,24.8,36.0,2.1,25.564,29.68,3.221
20180915_06,24.1,35.0,3.0,25.123,30.063,3.474
20180915_07,21.9,44.0,1.2,22.914,35.409,3.683
20180915_08,18.1,61.0,0.3,21.422,37.683,4.494
20180915_09,16.2,72.0,0.6,19.582,41.152,3.417
20180915_10,14.9,85.0,,18.878,39.09,2.562
20180915_11,13.7,93.0,,19.077,33.768,3.103
20180915_12,13.1,93.0,,18.83,32.808,2.659
20180915_13,12.7,95.0,,18.606,31.233,2.819
20180915_14,12.6,94.0,,18.74,29.177,3.423
20180915_15,12.6,95.0,,18.557,28.914,3.769
20180915_16,12.5,95.0,,17.751,29.863,3.651
20180915_17,12.5,95.0,0.9,17.252,30.3,3.874
20180915_18,13.4,88.0,1.0,17.321,30.186,3.374
20180915_19,14.6,74.0,1.6,17.129,30.065,3.16
20180915_20,14.9,77.0,0.8,17.166,33.819,3.131
20180915_21,17.1,62.0,1.4,18.891,28.954,3.841
20180915_22,19.8,47.0,1.9,20.282,26.475,4.093
20180915_23,21.2,37.0,3.3,21.458,23.506,3.607
20180915_24,22.6,34.0,1.8,22.327,20.805,2.512
20180915_25,23.5,30.0,2.3,23.053,19.195,1.683
20180915_26,24.6,27.0,0.6,23.668,18.17,1.29
20180915_27,25.4,25.0,2.2,24.101,18.175,0.873
20180915_28,25.8,24.0,2.1,24.44,18.389,0.465
20180915_29,25.6,24.0,0.6,24.674,18.776,0.569
20180915_30,24.9,28.0,0.8,24.166,22.405,0.643
20180915_31,22.0,37.0,1.8,19.55,29.895,0.782
20180915_32,17.2,65.0,0.5,17.691,33.16,0.936
20180915_33,15.1,75.0,,16.673,33.91,0.732
20180915_34,13.1,83.0,,15.96,34.86,0.736
20180915_35,12.9,83.0,0.9,15.59,33.711,1.9
20180915_36,13.0,77.0,0.9,15.232,39.832,1.843
20180916_00,22.6,34.0,1.8,26.89,33.76,2.488
20180916_01,23.5,30.0,2.3,22.673,24.574,2.115
20180916_02,24.6,27.0,0.6,23.452,23.0,1.813
20180916_03,25.4,25.0,2.2,23.863,22.817,1.574
20180916_04,25.8,24.0,2.1,24.238,22.444,1.335
20180916_05,25.6,24.0,0.6,24.578,21.741,0.478
20180916_06,24.9,28.0,0.8,24.344,24.183,1.098
20180916_07,22.0,37.0,1.8,19.855,34.216,1.353
20180916_08,17.2,65.0,0.5,17.802,38.069,0.989
20180916_09,15.1,75.0,,16.914,39.88,0.398
20180916_10,13.1,83.0,,15.964,41.729,0.942
20180916_11,12.9,83.0,0.9,15.292,43.18,1.349
20180916_12,13.0,77.0,0.9,15.434,45.154,1.766
20180916_13,13.0,79.0,1.5,15.014,46.885,1.718
20180916_14,12.0,82.0,1.1,15.085,46.2,2.033
20180916_15,11.5,84.0,0.9,15.25,41.136,2.517
20180916_16,11.0,85.0,0.5,14.065,40.516,1.338
20180916_17,10.1,89.0,1.1,16.425,34.83,2.681
20180916_18,9.1,94.0,1.1,16.406,34.144,3.216
20180916_19,8.9,95.0,,16.386,33.338,2.823
20180916_20,11.6,83.0,0.9,17.572,36.316,2.89
20180916_21,16.4,63.0,2.2,20.144,31.56,3.25
20180916_22,19.4,40.0,2.5,21.919,27.648,3.251
20180916_23,21.0,37.0,2.2,23.529,24.448,2.957
20180916_24,23.1,34.0,1.1,24.556,21.135,1.498
20180916_25,25.0,34.0,0.9,25.492,18.397,0.613
20180916_26,25.3,27.0,0.6,26.048,17.654,1.108
20180916_27,25.7,31.0,,26.395,18.466,1.813
20180916_28,25.3,29.0,1.2,26.481,19.611,2.228
20180916_29,24.4,37.0,0.7,26.152,20.408,2.15
20180916_30,22.6,40.0,1.1,25.186,23.821,2.378
20180916_31,20.4,54.0,,22.882,26.69,2.016
20180916_32,18.3,68.0,,21.808,27.795,1.282
20180916_33,17.4,73.0,,21.513,27.463,1.286
20180916_34,17.0,74.0,1.1,21.063,27.72,1.533
20180916_35,16.8,74.0,0.6,18.718,30.73,1.368
20180916_36,16.0,72.0,,17.455,31.87,1.285
20180917_00,23.1,34.0,1.1,26.301,36.532,2.633
20180917_01,25.0,34.0,0.9,24.089,25.146,1.721
20180917_02,25.3,27.0,0.6,25.007,21.126,1.202
20180917_03,25.7,31.0,,25.285,19.725,1.072
20180917_04,25.3,29.0,1.2,25.425,19.437,1.094
20180917_05,24.4,37.0,0.7,24.982,22.019,1.481
20180917_06,22.6,40.0,1.1,23.188,29.485,2.158
20180917_07,20.4,54.0,,21.296,33.032,1.091
20180917_08,18.3,68.0,,20.767,35.543,0.525
20180917_09,17.4,73.0,,20.702,34.117,0.773
20180917_10,17.0,74.0,1.1,20.74,31.885,1.72
20180917_11,16.8,74.0,0.6,20.796,30.497,1.741
20180917_12,16.0,72.0,,19.2,32.552,0.783
20180917_13,14.2,80.0,0.5,19.086,32.711,1.323
20180917_14,12.7,92.0,,17.561,35.748,0.892
20180917_15,11.8,94.0,,16.995,36.164,1.435
20180917_16,11.8,93.0,,16.986,37.791,1.351
20180917_17,12.0,92.0,1.1,16.553,40.318,1.0
20180917_18,12.8,90.0,2.0,15.823,45.16,0.961
20180917_19,13.7,84.0,1.2,15.517,49.681,1.129
20180917_20,14.1,84.0,0.4,17.904,54.126,0.937
20180917_21,15.9,77.0,1.0,20.648,42.742,1.403
20180917_22,19.8,59.0,1.1,22.4,36.685,0.402
20180917_23,21.0,47.0,2.0,23.732,34.702,0.405
20180917_24,22.2,42.0,1.0,24.623,32.971,0.91
20180917_25,23.8,37.0,1.1,25.605,31.355,2.006
20180917_26,25.0,31.0,,26.181,31.274,2.228
20180917_27,24.9,34.0,0.8,26.273,32.781,2.47
20180917_28,23.9,38.0,1.2,26.146,34.058,2.852
20180917_29,23.4,45.0,0.3,26.005,34.733,2.017
20180917_30,21.5,57.0,0.9,25.072,40.009,1.823
20180917_31,20.8,60.0,,22.898,45.961,1.486
20180917_32,17.8,78.0,0.9,22.262,49.022,2.462
20180917_33,16.5,86.0,,21.785,51.878,2.821
20180917_34,15.1,92.0,,21.058,59.544,2.597
20180917_35,14.0,95.0,,20.002,66.673,2.446
20180917_36,13.3,98.0,0.6,18.679,74.531,2.327
20180918_00,22.2,42.0,1.0,27.381,40.382,2.251
20180918_01,23.8,37.0,1.1,23.827,36.277,0.888
20180918_02,25.0,31.0,,24.882,32.173,0.664
20180918_03,24.9,34.0,0.8,25.428,30.212,1.783
20180918_04,23.9,38.0,1.2,25.591,31.38,2.524
20180918_05,23.4,45.0,0.3,25.462,33.817,3.013
20180918_06,21.5,57.0,0.9,24.845,38.783,2.711
20180918_07,20.8,60.0,,21.19,48.453,1.245
20180918_08,17.8,78.0,0.9,20.894,49.237,1.752
20180918_09,16.5,86.0,,21.66,53.365,3.249
20180918_10,15.1,92.0,,20.987,59.751,2.928
20180918_11,14.0,95.0,,19.86,66.572,2.654
20180918_12,13.3,98.0,0.6,19.4,70.577,2.278
20180918_13,13.1,97.0,0.9,18.828,75.525,2.266
20180918_14,13.4,94.0,1.2,18.146,79.718,1.973
20180918_15,12.8,95.0,,17.283,83.274,1.308
20180918_16,12.5,99.0,1.3,17.586,81.387,0.762
20180918_17,12.8,97.0,1.0,16.581,84.283,0.689
20180918_18,13.3,94.0,1.0,17.192,80.92,1.169
20180918_19,13.2,94.0,0.8,17.698,78.529,0.958
20180918_20,14.6,86.0,1.1,17.925,78.638,0.84
20180918_21,17.5,75.0,1.2,21.17,61.695,2.137
20180918_22,19.5,65.0,,22.795,51.317,1.971
20180918_23,20.3,56.0,1.2,24.023,45.249,1.762
20180918_24,21.3,56.0,1.5,25.291,39.596,1.564
20180918_25,22.5,53.0,0.8,26.475,34.387,0.955
20180918_26,23.1,48.0,0.5,27.37,31.769,0.383
20180918_27,24.2,44.0,0.5,28.009,30.948,0.845
20180918_28,24.6,45.0,0.3,28.146,34.571,2.642
20180918_29,23.2,55.0,1.0,27.731,38.126,3.333
20180918_30,22.9,62.0,0.5,26.767,41.331,3.025
20180918_31,21.3,72.0,0.5,25.443,43.266,2.288
20180918_32,19.3,80.0,,23.357,46.924,1.594
20180918_33,17.5,92.0,,22.968,45.714,1.74
20180918_34,16.4,96.0,,23.125,45.481,2.187
20180918_35,16.1,97.0,,23.479,47.719,4.302
20180918_36,15.7,98.0,,22.324,62.026,4.118
20180919_00,21.3,56.0,1.5,26.842,46.828,2.598
20180919_01,22.5,53.0,0.8,24.435,39.937,2.761
20180919_02,23.1,48.0,0.5,25.391,36.199,2.736
20180919_03,24.2,44.0,0.5,26.066,33.813,1.856
20180919_04,24.6,45.0,0.3,26.565,32.745,0.448
20180919_05,23.2,55.0,1.0,26.837,34.173,1.507
20180919_06,22.9,62.0,0.5,25.322,45.209,3.313
20180919_07,21.3,72.0,0.5,23.582,56.407,4.048
20180919_08,19.3,80.0,,22.6,59.886,3.687
20180919_09,17.5,92.0,,20.995,66.572,2.635
20180919_10,16.4,96.0,,18.596,77.49,0.765
20180919_11,16.1,97.0,,18.39,80.75,1.082
20180919_12,15.7,98.0,,17.817,82.809,1.159
20180919_13,15.6,100.0,0.3,17.536,83.503,1.517
20180919_14,15.2,98.0,,17.118,84.173,1.864
20180919_15,14.6,100.0,0.7,16.333,85.451,1.846
20180919_16,14.2,100.0,,15.937,84.517,1.987
20180919_17,13.6,100.0,,15.136,82.026,1.402
20180919_18,13.4,100.0,1.0,14.781,83.023,0.839
20180919_19,12.5,100.0,,14.521,83.583,0.494
20180919_20,13.6,100.0,,16.653,80.603,0.9
20180919_21,15.7,93.0,1.4,18.727,75.356,0.243
20180919_22,17.6,83.0,1.1,19.724,76.907,0.864
20180919_23,20.0,73.0,,21.073,70.143,0.973
20180919_24,22.3,65.0,0.8,22.859,60.999,2.365
20180919_25,23.3,56.0,1.1,24.305,50.734,3.39
20180919_26,24.2,57.0,1.8,24.97,49.323,3.228
20180919_27,25.0,51.0,1.1,25.718,46.67,2.912
20180919_28,25.4,53.0,1.8,26.174,46.646,3.315
20180919_29,24.7,56.0,1.3,26.079,47.576,2.675
20180919_30,24.3,56.0,1.3,25.481,50.349,1.686
20180919_31,22.0,69.0,,22.62,57.183,1.363
20180919_32,19.9,77.0,,20.8,58.064,0.817
20180919_33,20.0,79.0,1.2,23.647,21.13,2.171
20180919_34,18.1,90.0,,21.261,25.061,3.642
20180919_35,16.8,96.0,,20.64,25.481,4.813
20180919_36,16.1,98.0,,19.669,26.987,4.85
20180920_00,22.3,65.0,0.8,28.619,47.347,0.696
20180920_01,23.3,56.0,1.1,23.477,46.145,1.611
20180920_02,24.2,57.0,1.8,24.383,43.28,2.426
20180920_03,25.0,51.0,1.1,24.782,44.475,2.959
20180920_04,25.4,53.0,1.8,25.302,43.975,2.433
20180920_05,24.7,56.0,1.3,25.525,44.679,2.199
20180920_06,24.3,56.0,1.3,25.107,46.862,2.733
20180920_07,22.0,69.0,,21.777,58.141,1.755
20180920_08,19.9,77.0,,20.491,62.793,1.485
20180920_09,20.0,79.0,1.2,19.414,66.091,1.414
20180920_10,18.1,90.0,,18.586,68.973,0.776
20180920_11,16.8,96.0,,18.286,70.475,1.781
20180920_12,16.1,98.0,,20.597,31.48,4.686
20180920_13,15.9,100.0,0.3,19.379,31.4,4.319
20180920_14,15.7,99.0,,17.701,30.924,3.316
20180920_15,15.4,100.0,,17.456,28.423,4.043
20180920_16,18.7,41.0,2.8,16.964,26.818,4.188
20180920_17,17.9,41.0,2.4,16.825,25.676,4.639
20180920_18,16.6,42.0,1.5,15.821,26.404,4.146
20180920_19,11.9,75.0,1.0,14.767,28.354,3.422
20180920_20,11.9,86.0,0.5,16.282,25.936,3.436
20180920_21,17.9,61.0,,18.463,20.589,2.329
20180920_22,20.4,44.0,1.0,19.315,18.702,3.321
20180920_23,21.7,36.0,1.4,20.405,16.399,5.917
20180920_24,22.7,26.0,2.7,21.195,14.529,6.611
20180920_25,23.7,21.0,2.1,21.853,14.277,7.089
20180920_26,24.7,18.0,4.2,22.254,16.34,6.889
20180920_27,25.3,16.0,5.0,22.834,18.958,6.345
20180920_28,25.4,17.0,2.8,22.272,21.785,6.555
20180920_29,25.0,18.0,1.9,21.81,23.353,5.942
20180920_30,24.1,21.0,2.2,21.037,25.166,6.022
20180920_31,22.3,23.0,3.4,19.535,26.924,5.165
20180920_32,20.9,25.0,3.6,16.605,32.877,2.749
20180920_33,19.9,26.0,2.8,14.979,36.824,1.931
20180920_34,17.9,31.0,2.9,15.323,34.754,2.523
20180920_35,15.0,44.0,0.7,15.677,33.111,3.04
20180920_36,11.9,64.0,0.7,13.4,38.961,2.17
20180921_00,22.7,26.0,2.7,25.923,29.079,2.908
20180921_01,23.7,21.0,2.1,23.172,17.66,6.888
20180921_02,24.7,18.0,4.2,23.427,16.419,6.591
20180921_03,25.3,16.0,5.0,23.876,15.059,6.484
20180921_04,25.4,17.0,2.8,24.004,15.748,6.367
20180921_05,25.0,18.0,1.9,23.821,17.817,5.166
20180921_06,24.1,21.0,2.2,22.242,22.78,6.096
20180921_07,22.3,23.0,3.4,20.318,24.59,5.192
20180921_08,20.9,25.0,3.6,19.207,25.879,5.094
20180921_09,19.9,26.0,2.8,16.834,31.069,3.044
20180921_10,17.9,31.0,2.9,15.523,33.674,2.453
20180921_11,15.0,44.0,0.7,14.719,34.581,1.762
20180921_12,11.9,64.0,0.7,13.586,36.742,1.622
20180921_13,10.4,71.0,,13.055,37.466,1.718
20180921_14,9.6,82.0,0.9,12.299,39.046,1.505
20180921_15,8.4,91.0,,11.854,39.422,1.874
20180921_16,7.5,95.0,0.6,11.859,38.287,2.334
20180921_17,6.9,98.0,,12.327,34.972,2.716
20180921_18,6.5,99.0,,12.237,34.312,2.81
20180921_19,6.2,99.0,,12.693,33.223,3.346
20180921_20,8.4,98.0,1.3,14.543,33.722,3.67
20180921_21,15.7,52.0,,16.471,32.278,4.358
20180921_22,19.2,29.0,2.5,17.38,31.394,4.612
20180921_23,20.3,26.0,2.5,18.529,29.402,5.625
20180921_24,21.0,24.0,2.6,19.404,27.305,6.297
20180921_25,21.7,23.0,0.8,20.137,25.95,6.556
20180921_26,22.6,23.0,2.5,20.785,25.084,5.897
20180921_27,23.6,22.0,1.6,21.314,24.191,6.247
20180921_28,23.5,21.0,2.0,21.308,24.828,6.582
20180921_29,23.6,24.0,1.7,20.985,24.985,6.879
20180921_30,23.2,25.0,1.2,20.052,26.284,6.006
20180921_31,17.5,46.0,0.5,18.035,28.825,3.803
20180921_32,15.3,59.0,1.1,14.727,34.578,1.696
20180921_33,19.1,26.0,3.6,14.118,35.153,1.469
20180921_34,17.6,30.0,0.6,13.802,35.411,1.55
20180921_35,14.9,40.0,0.9,12.438,38.781,1.113
20180921_36,13.2,44.0,0.4,11.633,39.87,1.167
20180922_00,21.0,24.0,2.6,25.038,29.406,2.123
20180922_01,21.7,23.0,0.8,20.643,22.515,2.645
20180922_02,22.6,23.0,2.5,21.758,20.31,3.579
20180922_03,23.6,22.0,1.6,23.185,18.367,4.889
20180922_04,23.5,21.0,2.0,23.426,17.925,4.592
20180922_05,23.6,24.0,1.7,22.936,18.938,5.24
20180922_06,23.2,25.0,1.2,21.668,21.305,5.72
20180922_07,17.5,46.0,0.5,19.678,21.519,6.297
20180922_08,15.3,59.0,1.1,18.038,24.458,5.883
20180922_09,19.1,26.0,3.6,16.345,27.733,3.989
20180922_10,17.6,30.0,0.6,13.774,33.093,2.415
20180922_11,14.9,40.0,0.9,12.802,35.003,1.969
20180922_12,13.2,44.0,0.4,10.798,38.571,0.826
20180922_13,14.6,38.0,1.3,10.6,37.92,0.505
20180922_14,13.9,40.0,1.8,10.472,37.53,1.576
20180922_15,9.4,66.0,0.8,9.679,38.692,0.964
20180922_16,7.5,84.0,1.2,9.779,38.507,0.67
20180922_17,6.6,89.0,0.5,9.944,38.638,1.291
20180922_18,5.7,93.0,0.3,9.642,40.409,1.694
20180922_19,5.2,96.0,,9.285,43.297,1.262
20180922_20,7.5,92.0,0.4,11.921,49.157,1.674
20180922_21,13.3,61.0,1.1,16.625,39.832,2.608
20180922_22,18.4,35.0,1.9,18.954,33.93,5.216
20180922_23,19.8,31.0,1.7,19.987,32.41,5.849
20180922_24,21.3,33.0,1.5,20.891,30.694,7.166
20180922_25,21.8,31.0,1.7,21.463,29.329,7.301
20180922_26,21.9,31.0,1.5,21.879,28.786,7.033
20180922_27,22.6,32.0,1.7,21.98,28.654,6.689
20180922_28,22.9,29.0,2.7,22.052,28.447,6.699
20180922_29,22.2,33.0,1.1,21.52,29.868,6.712
20180922_30,21.3,35.0,0.9,20.507,32.873,5.95
20180922_31,20.5,32.0,2.6,18.933,35.61,5.445
20180922_32,19.7,32.0,2.1,18.134,37.038,5.178
20180922_33,14.5,57.0,,16.404,42.714,3.416
20180922_34,12.0,70.0,0.6,13.747,53.783,2.394
20180922_35,10.4,83.0,,13.215,57.72,2.094
20180922_36,9.4,91.0,0.7,13.253,55.368,2.614
20180923_00,21.3,33.0,1.5,24.87,34.831,1.096
20180923_01,21.8,31.0,1.7,21.398,29.827,4.956
20180923_02,21.9,31.0,1.5,22.001,28.802,5.304
20180923_03,22.6,32.0,1.7,21.887,28.56,6.254
20180923_04,22.9,29.0,2.7,21.737,28.013,6.834
20180923_05,22.2,33.0,1.1,21.397,28.673,6.946
20180923_06,21.3,35.0,0.9,20.476,31.427,6.15
20180923_07,20.5,32.0,2.6,18.799,35.209,4.381
20180923_08,19.7,32.0,2.1,17.741,38.681,4.095
20180923_09,14.5,57.0,,16.103,43.976,3.35
20180923_10,12.0,70.0,0.6,13.557,51.225,1.622
20180923_11,10.4,83.0,,13.036,51.749,1.645
20180923_12,9.4,91.0,0.7,11.718,56.804,1.013
20180923_13,8.8,93.0,0.8,11.077,59.672,1.408
20180923_14,8.4,95.0,,10.519,60.132,1.245
20180923_15,9.1,93.0,1.6,10.492,58.834,2.016
20180923_16,12.3,67.0,1.7,11.128,58.863,2.256
20180923_17,9.6,89.0,1.8,12.202,56.549,3.013
20180923_18,11.9,75.0,1.2,12.305,55.472,3.446
20180923_19,9.4,88.0,1.0,11.382,57.924,3.162
20180923_20,10.7,83.0,1.0,12.943,55.61,3.002
20180923_21,14.5,63.0,0.8,15.701,47.489,2.791
20180923_22,17.3,52.0,1.4,17.335,41.452,3.511
