Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180910_20,20.0,72.0,1.5,19.285,82.044,2.089
20180910_21,20.4,70.0,1.0,19.569,78.325,1.834
20180910_22,21.4,63.0,1.1,20.592,68.855,1.98
20180910_23,22.2,59.0,1.2,21.129,65.517,1.462
20180910_24,22.5,59.0,2.2,21.958,59.474,2.927
20180910_25,23.7,57.0,1.8,25.174,49.641,3.351
20180910_26,26.0,47.0,3.0,25.568,47.515,5.127
20180910_27,26.9,43.0,3.2,26.807,46.248,4.593
20180910_28,26.6,43.0,2.9,27.544,43.091,4.7
20180910_29,26.6,40.0,3.4,27.586,39.718,4.657
20180910_30,26.1,42.0,3.0,27.785,38.695,3.62
20180910_31,25.6,43.0,2.5,20.093,81.14,9.556
20180910_32,19.5,76.0,2.4,19.927,79.877,1.958
20180910_33,18.7,88.0,0.6,20.24,76.912,1.45
20180910_34,18.4,90.0,0.7,19.587,84.954,0.571
20180910_35,18.2,90.0,1.4,19.71,82.27,1.325
20180910_36,18.1,92.0,1.1,19.699,81.68,0.651
20180911_00,22.5,59.0,2.2,26.337,57.436,0.982
20180911_01,23.7,57.0,1.8,23.443,63.02,1.84
20180911_02,26.0,47.0,3.0,24.908,55.242,3.153
20180911_03,26.9,43.0,3.2,26.379,45.208,3.949
20180911_04,26.6,43.0,2.9,27.388,41.068,4.777
20180911_05,26.6,40.0,3.4,27.562,40.118,4.904
20180911_06,26.1,42.0,3.0,27.244,39.492,3.589
20180911_07,25.6,43.0,2.5,26.414,42.261,2.867
20180911_08,19.5,76.0,2.4,25.912,42.259,2.342
20180911_09,18.7,88.0,0.6,20.571,72.537,2.625
20180911_10,18.4,90.0,0.7,19.667,80.883,0.692
20180911_11,18.2,90.0,1.4,19.658,80.056,1.123
20180911_12,18.1,92.0,1.1,19.745,79.89,1.445
20180911_13,18.0,92.0,1.2,19.553,80.33,0.78
20180911_14,17.6,93.0,,19.359,82.174,1.122
20180911_15,17.2,93.0,1.2,19.096,84.598,0.371
20180911_16,16.9,93.0,1.0,19.241,85.267,0.91
20180911_17,16.6,94.0,0.3,19.339,85.438,0.93
20180911_18,16.2,94.0,,19.174,83.866,0.679
20180911_19,16.4,94.0,0.8,18.512,82.799,0.681
20180911_20,17.0,94.0,1.2,19.757,82.33,0.679
20180911_21,18.2,89.0,1.5,20.861,77.608,0.526
20180911_22,20.6,79.0,1.2,22.03,69.502,0.977
20180911_23,22.6,68.0,1.2,23.774,60.846,1.941
20180911_24,23.9,64.0,1.8,25.758,51.284,2.71
20180911_25,25.4,56.0,2.0,26.936,47.59,2.542
20180911_26,26.3,51.0,2.5,28.258,42.554,3.625
20180911_27,27.0,47.0,3.4,29.007,38.81,3.911
20180911_28,27.8,46.0,3.5,29.147,36.825,4.293
20180911_29,27.1,49.0,2.1,29.211,37.354,4.347
20180911_30,26.3,53.0,2.5,29.319,37.501,4.208
20180911_31,25.9,55.0,2.3,28.388,39.192,2.751
20180911_32,24.4,61.0,1.9,27.207,44.32,1.696
20180911_33,23.9,62.0,1.7,24.889,55.232,2.211
20180911_34,22.2,74.0,,24.74,51.969,2.87
20180911_35,22.3,72.0,1.1,24.446,52.817,3.462
20180911_36,22.0,74.0,1.0,23.103,60.323,3.185
20180912_00,23.9,64.0,1.8,29.725,53.541,0.675
20180912_01,25.4,56.0,2.0,25.147,57.755,1.63
20180912_02,26.3,51.0,2.5,26.253,53.698,2.106
20180912_03,27.0,47.0,3.4,27.239,50.657,2.269
20180912_04,27.8,46.0,3.5,27.921,47.032,2.373
20180912_05,27.1,49.0,2.1,28.473,43.587,2.994
20180912_06,26.3,53.0,2.5,28.921,42.608,3.801
20180912_07,25.9,55.0,2.3,28.164,44.458,3.225
20180912_08,24.4,61.0,1.9,27.081,46.561,2.702
20180912_09,23.9,62.0,1.7,24.17,60.686,1.275
20180912_10,22.2,74.0,,23.184,65.503,1.074
20180912_11,22.3,72.0,1.1,23.288,62.881,0.493
20180912_12,22.0,74.0,1.0,23.919,57.82,1.9
20180912_13,20.9,83.0,,23.57,57.715,2.271
20180912_14,20.4,83.0,0.3,22.77,60.773,2.583
20180912_15,19.8,85.0,1.0,22.524,63.851,2.743
20180912_16,19.5,88.0,1.0,22.2,66.316,2.422
20180912_17,19.7,87.0,1.0,21.671,71.236,2.622
20180912_18,19.3,88.0,1.1,21.314,72.377,2.389
20180912_19,19.0,90.0,0.8,20.645,74.85,2.067
20180912_20,19.4,89.0,1.1,21.294,72.878,1.562
20180912_21,20.9,81.0,1.2,22.347,68.391,1.175
20180912_22,22.8,71.0,1.2,23.502,65.096,0.776
20180912_23,23.8,68.0,1.2,24.973,60.005,0.926
20180912_24,25.2,64.0,1.5,26.601,53.133,1.396
20180912_25,26.7,57.0,1.4,28.011,47.678,2.229
20180912_26,27.1,55.0,1.7,29.097,44.299,2.779
20180912_27,27.4,52.0,1.6,29.691,42.332,2.655
20180912_28,27.5,52.0,0.9,30.284,41.342,2.597
20180912_29,27.4,55.0,1.6,30.594,41.17,3.36
20180912_30,26.8,57.0,2.5,30.271,42.507,3.26
20180912_31,26.3,60.0,2.5,29.588,43.946,3.528
20180912_32,25.4,61.0,1.4,29.116,44.113,3.748
20180912_33,24.2,70.0,1.3,28.575,44.58,2.983
20180912_34,23.6,75.0,0.5,27.163,46.546,3.666
20180912_35,22.8,80.0,0.4,26.735,49.538,3.543
20180912_36,22.4,83.0,0.4,25.558,52.229,2.49
20180913_00,25.2,64.0,1.5,30.543,54.791,0.713
20180913_01,26.7,57.0,1.4,25.664,62.474,1.227
20180913_02,27.1,55.0,1.7,26.704,58.677,1.419
20180913_03,27.4,52.0,1.6,27.513,54.759,1.944
20180913_04,27.5,52.0,0.9,27.939,53.329,1.6
20180913_05,27.4,55.0,1.6,28.258,52.808,1.7
20180913_06,26.8,57.0,2.5,28.375,52.467,1.775
20180913_07,26.3,60.0,2.5,27.067,57.816,1.903
20180913_08,25.4,61.0,1.4,26.585,58.313,1.969
20180913_09,24.2,70.0,1.3,26.319,59.894,2.172
20180913_10,23.6,75.0,0.5,26.182,58.394,2.392
20180913_11,22.8,80.0,0.4,25.934,56.724,2.547
20180913_12,22.4,83.0,0.4,25.67,57.363,2.678
20180913_13,22.1,85.0,1.0,25.377,55.977,2.347
20180913_14,21.7,88.0,0.5,24.442,59.737,1.894
20180913_15,21.1,88.0,1.2,23.711,63.811,1.967
20180913_16,20.6,90.0,1.0,23.505,65.026,2.426
20180913_17,20.8,88.0,1.2,23.339,67.62,2.336
20180913_18,20.8,88.0,1.0,22.918,74.368,2.177
20180913_19,20.6,88.0,1.0,22.439,80.812,2.587
20180913_20,20.9,87.0,1.4,22.341,81.103,2.501
20180913_21,21.6,83.0,1.1,22.406,84.787,2.844
20180913_22,22.3,82.0,1.3,22.889,84.932,1.3
20180913_23,24.5,72.0,1.3,23.253,83.594,1.026
20180913_24,25.9,65.0,2.2,23.394,84.472,1.361
20180913_25,26.8,61.0,3.2,23.937,82.014,1.627
20180913_26,27.1,62.0,1.4,25.697,72.739,2.689
20180913_27,27.5,58.0,1.9,27.037,62.923,1.971
20180913_28,28.3,52.0,2.7,28.265,52.963,2.504
20180913_29,28.1,52.0,1.9,28.58,50.784,2.575
20180913_30,27.9,49.0,2.8,28.706,49.512,2.299
20180913_31,27.2,50.0,2.1,28.014,51.422,2.799
20180913_32,25.3,63.0,1.7,26.595,57.692,3.126
20180913_33,24.1,69.0,1.0,24.514,67.133,1.737
20180913_34,23.5,72.0,0.8,24.322,68.198,2.242
20180913_35,22.9,78.0,0.8,23.386,73.579,2.88
20180913_36,23.1,80.0,0.4,22.534,76.045,2.174
20180914_00,25.9,65.0,2.2,31.174,57.333,0.834
20180914_01,26.8,61.0,3.2,26.072,66.023,1.755
20180914_02,27.1,62.0,1.4,27.256,58.66,2.323
20180914_03,27.5,58.0,1.9,27.799,54.796,2.229
20180914_04,28.3,52.0,2.7,28.36,51.628,2.441
20180914_05,28.1,52.0,1.9,28.903,48.514,2.427
20180914_06,27.9,49.0,2.8,29.205,42.393,2.78
20180914_07,27.2,50.0,2.1,28.547,46.098,2.837
20180914_08,25.3,63.0,1.7,27.042,50.862,2.261
20180914_09,24.1,69.0,1.0,26.947,53.674,2.863
20180914_10,23.5,72.0,0.8,26.354,56.884,2.651
20180914_11,22.9,78.0,0.8,24.856,64.021,1.72
20180914_12,23.1,80.0,0.4,24.21,67.083,1.251
20180914_13,22.7,84.0,1.1,23.434,71.516,1.339
20180914_14,22.4,81.0,0.8,22.736,74.902,1.061
20180914_15,22.5,72.0,1.3,23.167,72.606,2.642
20180914_16,23.1,63.0,3.1,23.377,61.77,3.176
20180914_17,21.9,70.0,2.3,23.414,50.869,2.643
20180914_18,21.1,50.0,1.9,23.477,44.343,3.933
20180914_19,20.5,50.0,2.7,22.753,41.464,5.123
20180914_20,20.3,51.0,1.2,21.19,43.922,5.279
20180914_21,20.2,48.0,1.7,19.203,46.534,6.199
20180914_22,20.3,45.0,1.9,18.424,46.116,5.833
20180914_23,20.5,46.0,2.2,18.433,45.56,5.18
20180914_24,20.9,44.0,1.7,18.772,45.991,3.717
20180914_25,21.8,41.0,2.4,19.512,41.065,2.478
20180914_26,22.9,41.0,0.9,20.069,38.677,1.886
20180914_27,23.6,37.0,1.7,21.46,33.605,2.123
20180914_28,25.2,35.0,2.3,22.654,29.297,2.849
20180914_29,25.0,35.0,1.4,22.692,27.313,2.15
20180914_30,25.6,33.0,1.4,19.853,46.903,3.364
20180914_31,23.9,35.0,1.8,18.635,58.261,3.34
20180914_32,22.3,41.0,2.0,17.455,63.305,2.752
20180914_33,19.6,58.0,0.6,15.795,64.914,1.888
20180914_34,18.0,70.0,0.5,15.56,63.705,1.682
20180914_35,18.5,61.0,0.8,15.237,64.455,1.484
20180914_36,17.0,71.0,1.1,14.474,68.641,0.973
20180915_00,20.9,44.0,1.7,24.335,45.451,1.791
20180915_01,21.8,41.0,2.4,22.532,40.569,2.75
20180915_02,22.9,41.0,0.9,23.664,36.779,2.653
20180915_03,23.6,37.0,1.7,24.577,34.1,2.358
20180915_04,25.2,35.0,2.3,25.397,31.439,1.712
20180915_05,25.0,35.0,1.4,25.781,30.69,1.942
20180915_06,25.6,33.0,1.4,25.824,30.632,2.316
20180915_07,23.9,35.0,1.8,23.642,36.866,2.206
20180915_08,22.3,41.0,2.0,23.635,33.03,3.219
20180915_09,19.6,58.0,0.6,22.087,34.374,3.094
20180915_10,18.0,70.0,0.5,20.116,38.001,2.457
20180915_11,18.5,61.0,0.8,20.498,33.044,2.566
20180915_12,17.0,71.0,1.1,19.517,34.229,1.635
20180915_13,16.5,73.0,1.0,19.28,34.663,1.322
20180915_14,16.4,72.0,2.2,19.068,34.457,1.554
20180915_15,17.0,62.0,1.0,18.221,35.174,1.417
20180915_16,17.1,58.0,1.5,18.332,31.798,1.522
20180915_17,16.7,58.0,0.9,17.52,30.653,1.733
20180915_18,15.8,68.0,0.5,17.565,30.025,1.489
20180915_19,15.8,64.0,1.3,17.138,30.722,1.286
20180915_20,15.8,63.0,0.4,17.58,38.466,1.442
20180915_21,17.7,49.0,1.3,19.269,27.544,2.425
20180915_22,19.5,41.0,1.4,20.353,26.374,2.583
20180915_23,21.4,33.0,1.5,21.278,24.903,2.637
20180915_24,22.2,27.0,1.8,22.157,22.752,2.002
20180915_25,23.6,24.0,1.1,22.76,21.462,1.3
20180915_26,24.2,23.0,1.9,23.367,20.687,1.139
20180915_27,25.1,24.0,1.5,23.904,20.426,0.702
20180915_28,25.9,22.0,2.4,24.504,20.114,0.587
20180915_29,25.9,22.0,2.0,24.926,19.655,0.384
20180915_30,26.6,19.0,1.8,24.588,21.995,0.888
20180915_31,24.2,29.0,,21.975,26.228,1.789
20180915_32,20.4,41.0,0.7,21.022,25.911,1.803
20180915_33,18.5,52.0,,20.043,26.993,1.507
20180915_34,16.8,64.0,0.3,18.706,29.989,0.648
20180915_35,16.0,71.0,0.7,16.935,37.693,1.565
20180915_36,15.9,72.0,2.1,16.98,35.097,1.562
20180916_00,22.2,27.0,1.8,26.883,36.646,1.084
20180916_01,23.6,24.0,1.1,21.658,34.487,1.362
20180916_02,24.2,23.0,1.9,22.763,30.287,1.112
20180916_03,25.1,24.0,1.5,23.525,28.26,1.207
20180916_04,25.9,22.0,2.4,24.206,26.323,1.217
20180916_05,25.9,22.0,2.0,24.689,24.206,0.363
20180916_06,26.6,19.0,1.8,25.094,22.692,1.768
20180916_07,24.2,29.0,,22.001,31.677,1.995
20180916_08,20.4,41.0,0.7,20.531,32.813,1.255
20180916_09,18.5,52.0,,19.839,33.887,1.071
20180916_10,16.8,64.0,0.3,18.433,39.199,1.183
20180916_11,16.0,71.0,0.7,17.734,39.585,1.745
20180916_12,15.9,72.0,2.1,16.712,42.804,1.24
20180916_13,15.3,71.0,1.6,15.651,46.815,0.913
20180916_14,14.6,73.0,1.4,15.313,44.404,1.224
20180916_15,14.3,70.0,2.1,15.767,41.266,1.444
20180916_16,14.1,71.0,1.6,16.375,35.001,1.579
20180916_17,13.8,70.0,1.3,16.335,34.291,1.31
20180916_18,13.1,72.0,2.1,15.811,35.614,1.073
20180916_19,13.5,67.0,2.1,16.168,34.85,1.262
20180916_20,14.4,62.0,1.8,16.958,41.461,1.472
20180916_21,17.0,52.0,3.2,19.413,32.775,1.583
20180916_22,19.1,43.0,2.9,21.275,30.229,1.204
20180916_23,21.0,35.0,3.1,23.082,26.24,1.757
20180916_24,23.2,28.0,3.2,24.218,24.445,1.503
20180916_25,24.8,29.0,1.6,25.123,22.205,0.902
20180916_26,25.4,30.0,0.9,25.772,20.188,0.236
20180916_27,25.5,27.0,1.2,26.266,18.772,0.19
20180916_28,26.2,18.0,1.3,26.641,17.627,0.301
20180916_29,25.6,23.0,1.2,26.416,18.444,1.117
20180916_30,25.0,26.0,0.4,24.848,26.286,1.366
20180916_31,22.9,38.0,,24.072,22.112,0.845
20180916_32,21.7,42.0,0.9,24.056,23.298,1.451
20180916_33,21.6,44.0,1.4,23.349,26.219,1.22
20180916_34,20.4,54.0,0.6,22.6,29.372,0.925
20180916_35,19.8,63.0,0.5,20.463,33.524,0.876
20180916_36,19.4,67.0,1.0,18.924,39.337,1.09
20180917_00,23.2,28.0,3.2,26.002,38.182,2.162
20180917_01,24.8,29.0,1.6,23.919,30.11,1.21
20180917_02,25.4,30.0,0.9,25.002,24.13,0.555
20180917_03,25.5,27.0,1.2,25.437,21.377,0.979
20180917_04,26.2,18.0,1.3,25.508,22.386,0.908
20180917_05,25.6,23.0,1.2,25.648,23.815,1.103
20180917_06,25.0,26.0,0.4,24.198,35.385,0.974
20180917_07,22.9,38.0,,23.396,26.818,0.531
20180917_08,21.7,42.0,0.9,22.863,30.276,0.921
20180917_09,21.6,44.0,1.4,22.152,34.074,1.105
20180917_10,20.4,54.0,0.6,21.448,36.022,0.74
20180917_11,19.8,63.0,0.5,20.745,38.536,0.71
20180917_12,19.4,67.0,1.0,20.414,38.059,0.746
20180917_13,18.7,74.0,1.2,19.689,41.045,1.214
20180917_14,17.4,75.0,1.3,18.626,42.703,1.205
20180917_15,16.2,77.0,1.0,18.389,41.331,1.143
20180917_16,15.5,74.0,1.5,17.106,42.537,0.999
20180917_17,15.3,72.0,1.6,16.192,43.54,1.016
20180917_18,15.8,68.0,1.5,15.727,44.243,0.799
20180917_19,15.5,69.0,1.4,15.363,46.851,0.754
20180917_20,15.9,68.0,1.0,16.776,52.82,1.173
20180917_21,17.0,63.0,1.6,18.786,51.686,0.488
20180917_22,19.8,51.0,1.8,20.823,47.925,0.269
20180917_23,21.4,44.0,2.2,22.875,39.397,0.171
20180917_24,23.3,37.0,1.9,24.155,36.371,0.688
20180917_25,24.2,38.0,0.9,25.384,34.077,1.114
20180917_26,25.0,35.0,1.3,26.315,32.333,1.367
20180917_27,24.6,37.0,1.9,27.0,31.005,1.501
20180917_28,24.5,35.0,1.3,27.106,31.638,1.614
20180917_29,24.1,37.0,0.8,26.658,34.879,1.581
20180917_30,23.8,42.0,,26.382,37.357,2.045
20180917_31,22.6,49.0,0.5,26.201,36.208,2.893
20180917_32,20.8,61.0,0.5,25.139,43.789,3.234
20180917_33,20.0,68.0,1.1,24.227,51.119,3.6
20180917_34,18.8,73.0,0.6,22.862,59.57,2.602
20180917_35,17.4,81.0,0.6,21.797,63.983,1.837
20180917_36,16.6,86.0,,20.786,70.867,1.087
20180918_00,23.3,37.0,1.9,27.45,44.265,0.96
20180918_01,24.2,38.0,0.9,23.125,44.139,0.537
20180918_02,25.0,35.0,1.3,24.155,40.211,0.643
20180918_03,24.6,37.0,1.9,24.879,39.438,1.432
20180918_04,24.5,35.0,1.3,25.494,35.707,1.758
20180918_05,24.1,37.0,0.8,26.09,31.011,1.767
20180918_06,23.8,42.0,,25.576,34.279,1.429
20180918_07,22.6,49.0,0.5,25.086,42.174,2.72
20180918_08,20.8,61.0,0.5,23.969,47.92,3.226
20180918_09,20.0,68.0,1.1,23.208,51.75,2.574
20180918_10,18.8,73.0,0.6,21.498,60.87,1.909
20180918_11,17.4,81.0,0.6,20.951,65.098,1.495
20180918_12,16.6,86.0,,20.809,67.776,1.549
20180918_13,16.3,89.0,1.2,20.357,70.588,1.284
20180918_14,16.3,88.0,1.3,20.096,71.39,0.62
20180918_15,15.7,87.0,1.5,20.042,70.874,0.328
20180918_16,15.4,86.0,1.2,19.487,74.717,0.92
20180918_17,15.2,83.0,1.2,19.005,78.241,1.346
20180918_18,15.4,79.0,1.2,18.73,79.788,1.225
20180918_19,15.7,77.0,1.3,18.284,82.595,0.333
20180918_20,15.8,76.0,0.9,18.386,84.229,0.261
20180918_21,17.0,72.0,1.1,19.837,75.82,0.737
20180918_22,18.3,65.0,1.9,21.424,66.766,1.39
20180918_23,19.4,61.0,0.8,22.649,60.563,1.025
20180918_24,20.6,55.0,1.4,24.363,48.622,1.175
20180918_25,21.6,54.0,0.6,25.277,45.735,0.842
20180918_26,22.8,48.0,0.5,26.251,42.229,1.026
20180918_27,23.0,48.0,1.5,27.001,40.492,1.605
20180918_28,23.2,46.0,1.5,27.445,38.349,2.25
20180918_29,23.1,52.0,1.3,27.449,37.709,2.239
20180918_30,22.6,54.0,1.6,27.169,37.78,2.023
20180918_31,21.5,60.0,0.5,25.323,41.665,1.53
20180918_32,20.2,68.0,,25.149,42.339,1.716
20180918_33,19.1,76.0,,24.828,45.927,1.512
20180918_34,18.3,83.0,0.6,24.679,47.023,1.681
20180918_35,17.6,85.0,,24.225,47.904,3.013
20180918_36,17.6,85.0,0.9,23.051,60.447,3.647
20180919_00,20.6,55.0,1.4,27.016,49.335,1.312
20180919_01,21.6,54.0,0.6,23.866,46.177,1.986
20180919_02,22.8,48.0,0.5,25.165,41.026,2.221
20180919_03,23.0,48.0,1.5,25.852,38.247,1.722
20180919_04,23.2,46.0,1.5,26.477,35.471,1.312
20180919_05,23.1,52.0,1.3,26.66,36.281,1.71
20180919_06,22.6,54.0,1.6,25.922,41.379,2.424
20180919_07,21.5,60.0,0.5,24.316,51.548,3.444
20180919_08,20.2,68.0,,23.893,52.487,2.639
20180919_09,19.1,76.0,,23.126,55.3,2.285
20180919_10,18.3,83.0,0.6,21.396,63.212,1.614
20180919_11,17.6,85.0,,20.291,69.86,1.438
20180919_12,17.6,85.0,0.9,19.98,75.97,1.261
20180919_13,17.3,87.0,1.1,19.623,79.53,1.865
20180919_14,16.5,90.0,0.8,18.546,85.795,1.547
20180919_15,15.9,91.0,0.8,17.507,90.449,1.028
20180919_16,15.4,92.0,0.9,17.153,91.528,1.092
20180919_17,15.3,89.0,1.2,16.641,91.615,0.878
20180919_18,14.9,90.0,1.0,15.921,91.329,0.821
20180919_19,14.7,89.0,0.7,15.596,90.447,0.726
20180919_20,15.2,86.0,1.8,16.849,88.147,0.359
20180919_21,16.5,80.0,2.4,18.656,79.585,0.747
20180919_22,18.3,71.0,1.6,20.027,77.054,0.517
20180919_23,20.7,62.0,0.7,21.155,73.143,0.494
20180919_24,22.6,55.0,2.0,22.283,65.722,1.126
20180919_25,23.5,51.0,1.8,23.507,60.023,1.71
20180919_26,24.6,47.0,2.3,25.147,51.973,1.779
20180919_27,25.7,45.0,2.5,25.937,49.476,2.004
20180919_28,26.3,43.0,2.5,26.566,46.849,2.219
20180919_29,26.2,45.0,3.3,27.428,43.052,2.239
20180919_30,25.2,47.0,2.8,27.563,42.326,2.882
20180919_31,24.1,53.0,1.9,25.344,47.479,1.549
20180919_32,22.7,64.0,1.4,23.955,53.028,1.141
20180919_33,21.3,69.0,1.0,25.242,25.593,4.699
20180919_34,20.2,74.0,1.3,21.981,23.256,2.124
20180919_35,20.1,74.0,1.2,20.723,22.855,2.129
20180919_36,19.5,77.0,1.1,19.39,24.353,1.812
20180920_00,22.6,55.0,2.0,28.456,52.341,0.306
20180920_01,23.5,51.0,1.8,22.91,58.25,0.892
20180920_02,24.6,47.0,2.3,23.861,52.948,1.237
20180920_03,25.7,45.0,2.5,24.892,49.153,1.705
20180920_04,26.3,43.0,2.5,25.574,45.213,1.638
20180920_05,26.2,45.0,3.3,26.029,43.611,2.416
20180920_06,25.2,47.0,2.8,26.16,44.72,2.036
20180920_07,24.1,53.0,1.9,23.557,52.963,0.839
20180920_08,22.7,64.0,1.4,23.111,54.722,1.25
20180920_09,21.3,69.0,1.0,21.892,60.502,1.357
20180920_10,20.2,74.0,1.3,21.009,63.006,1.247
20180920_11,20.1,74.0,1.2,20.385,64.866,1.477
20180920_12,19.5,77.0,1.1,20.563,62.724,2.918
20180920_13,18.3,82.0,2.1,20.912,38.182,3.524
20180920_14,17.4,87.0,0.6,19.158,27.406,2.694
20180920_15,17.2,89.0,1.1,17.75,27.984,2.126
20180920_16,16.2,89.0,0.6,16.591,30.227,1.693
20180920_17,16.5,62.0,2.1,15.303,31.74,1.123
20180920_18,14.2,80.0,,14.73,31.613,0.361
20180920_19,12.9,83.0,,14.279,30.935,0.343
20180920_20,13.9,77.0,0.7,15.848,32.459,2.418
20180920_21,17.7,44.0,0.9,17.404,28.988,3.504
20180920_22,20.6,32.0,1.9,19.394,22.745,4.145
20180920_23,22.5,21.0,4.5,20.604,19.04,6.275
20180920_24,23.1,18.0,5.6,21.229,17.885,7.294
20180920_25,24.1,15.0,5.3,22.039,16.056,8.549
20180920_26,24.7,15.0,4.7,22.429,18.072,8.657
20180920_27,24.9,12.0,9.6,22.831,19.418,8.122
20180920_28,25.1,14.0,4.2,22.827,22.096,7.662
20180920_29,25.1,14.0,6.4,22.535,23.308,6.636
20180920_30,24.5,17.0,3.4,21.963,25.692,5.435
20180920_31,22.9,21.0,3.4,20.614,27.513,3.5
20180920_32,20.8,25.0,2.9,19.448,27.341,4.13
20180920_33,20.2,25.0,2.7,18.374,29.401,3.053
20180920_34,18.3,32.0,1.3,18.343,28.973,3.109
20180920_35,15.6,47.0,0.7,16.38,33.522,1.783
20180920_36,14.2,52.0,,14.502,39.005,0.888
20180921_00,23.1,18.0,5.6,25.785,31.047,3.39
20180921_01,24.1,15.0,5.3,23.369,19.992,6.874
20180921_02,24.7,15.0,4.7,23.915,17.68,7.855
20180921_03,24.9,12.0,9.6,24.224,16.113,7.639
20180921_04,25.1,14.0,4.2,24.055,17.089,7.901
20180921_05,25.1,14.0,6.4,23.891,18.807,6.784
20180921_06,24.5,17.0,3.4,23.145,21.44,5.709
20180921_07,22.9,21.0,3.4,21.641,24.877,3.49
20180921_08,20.8,25.0,2.9,20.418,25.072,4.044
20180921_09,20.2,25.0,2.7,18.605,27.894,3.178
20180921_10,18.3,32.0,1.3,16.235,33.199,1.466
20180921_11,15.6,47.0,0.7,14.923,37.076,0.995
20180921_12,14.2,52.0,,14.051,40.203,0.441
20180921_13,14.5,49.0,0.5,14.78,37.705,1.95
20180921_14,12.8,62.0,0.8,16.368,30.486,3.339
20180921_15,11.9,66.0,0.4,17.043,26.781,4.634
20180921_16,13.6,49.0,2.1,16.629,26.617,4.763
20180921_17,14.3,44.0,2.4,15.973,26.758,4.512
20180921_18,15.1,35.0,3.0,15.506,26.671,4.748
20180921_19,15.3,31.0,1.5,15.292,26.668,5.268
20180921_20,15.6,33.0,1.3,15.103,30.562,5.433
20180921_21,17.1,32.0,2.6,16.163,33.224,5.788
20180921_22,19.4,24.0,3.1,17.364,31.505,6.308
20180921_23,20.6,19.0,5.0,18.456,29.863,5.983
20180921_24,21.2,18.0,5.9,19.289,28.645,5.469
20180921_25,22.2,18.0,4.5,20.173,27.435,6.072
20180921_26,22.5,17.0,4.8,21.075,25.341,6.448
20180921_27,23.1,16.0,6.1,21.977,22.773,7.001
20180921_28,23.7,16.0,5.0,22.382,21.444,6.639
20180921_29,24.1,16.0,3.1,22.543,21.742,5.058
20180921_30,23.9,16.0,3.2,21.487,26.301,4.494
20180921_31,22.4,18.0,4.1,19.953,26.954,3.54
20180921_32,21.3,18.0,3.1,18.441,28.454,3.124
20180921_33,19.3,24.0,2.0,15.163,36.385,0.86
20180921_34,18.9,23.0,3.0,14.572,37.799,0.536
20180921_35,15.6,36.0,1.0,15.654,32.218,1.539
20180921_36,13.2,54.0,0.5,16.499,27.046,2.772
20180922_00,21.2,18.0,5.9,24.397,29.581,2.744
20180922_01,22.2,18.0,4.5,21.635,20.942,4.885
20180922_02,22.5,17.0,4.8,22.715,19.592,6.755
20180922_03,23.1,16.0,6.1,23.342,18.288,7.126
20180922_04,23.7,16.0,5.0,23.529,18.591,7.024
20180922_05,24.1,16.0,3.1,23.559,18.744,6.485
20180922_06,23.9,16.0,3.2,22.847,20.525,5.503
20180922_07,22.4,18.0,4.1,21.114,22.238,4.813
20180922_08,21.3,18.0,3.1,19.046,23.838,5.364
20180922_09,19.3,24.0,2.0,18.302,23.037,4.901
20180922_10,18.9,23.0,3.0,15.519,29.157,1.957
20180922_11,15.6,36.0,1.0,13.897,33.378,0.978
20180922_12,13.2,54.0,0.5,12.877,36.309,1.026
20180922_13,13.8,42.0,1.8,12.851,35.428,0.717
20180922_14,11.8,58.0,0.6,13.859,31.965,1.567
20180922_15,11.3,60.0,,14.564,29.328,2.126
20180922_16,10.6,64.0,0.4,15.604,26.916,3.777
20180922_17,9.7,67.0,0.7,16.603,24.817,5.053
20180922_18,11.5,52.0,1.4,16.666,25.537,5.829
20180922_19,11.0,53.0,1.5,16.144,29.618,5.23
20180922_20,14.5,38.0,1.5,15.889,35.491,4.75
20180922_21,17.1,31.0,3.3,17.377,36.917,5.885
20180922_22,18.7,27.0,3.5,18.633,37.485,5.312
20180922_23,20.2,26.0,2.4,20.544,33.826,7.071
20180922_24,21.0,26.0,4.6,21.38,32.092,6.36
20180922_25,22.1,27.0,4.7,22.157,30.713,6.229
20180922_26,22.4,27.0,5.2,22.551,30.097,6.176
20180922_27,22.7,26.0,5.4,22.774,29.686,5.86
20180922_28,22.4,27.0,3.9,22.774,29.411,5.905
20180922_29,22.9,26.0,5.7,22.499,29.993,5.567
20180922_30,22.4,26.0,6.1,21.722,31.967,5.068
20180922_31,20.7,29.0,3.9,20.643,31.781,4.385
20180922_32,19.5,33.0,2.4,19.176,34.796,4.67
20180922_33,18.8,35.0,2.7,17.325,39.74,2.727
20180922_34,17.9,37.0,2.2,16.006,43.157,2.086
20180922_35,15.2,51.0,1.2,14.918,46.603,1.544
20180922_36,13.9,59.0,1.0,13.759,49.737,1.175
20180923_00,21.0,26.0,4.6,24.307,36.061,2.434
20180923_01,22.1,27.0,4.7,21.532,31.343,6.159
20180923_02,22.4,27.0,5.2,22.227,29.628,6.564
20180923_03,22.7,26.0,5.4,22.37,29.245,6.856
20180923_04,22.4,27.0,3.9,22.411,29.322,6.025
20180923_05,22.9,26.0,5.7,22.24,28.952,5.665
