Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180910_23,24.1,58.0,2.2,21.64,64.131,1.38
20180910_24,25.0,52.0,2.2,22.08,62.171,2.418
20180910_25,26.1,41.0,3.2,23.003,59.377,2.594
20180910_26,26.6,37.0,1.7,25.122,53.07,3.989
20180910_27,26.2,43.0,2.8,26.465,46.149,5.369
20180910_28,27.0,42.0,2.8,26.069,47.151,4.856
20180910_29,26.7,41.0,3.2,26.959,43.081,4.377
20180910_30,26.0,43.0,2.2,26.016,49.236,2.462
20180910_31,25.2,46.0,1.9,24.115,47.49,2.532
20180910_32,23.8,55.0,1.0,21.512,68.902,7.444
20180910_33,20.4,75.0,2.3,21.042,74.047,2.673
20180910_34,20.7,74.0,1.6,20.529,78.554,0.953
20180910_35,19.6,85.0,,20.71,72.853,2.764
20180910_36,19.1,91.0,0.8,20.65,75.875,2.234
20180911_00,25.0,52.0,2.2,27.511,55.317,1.291
20180911_01,26.1,41.0,3.2,25.49,49.325,4.016
20180911_02,26.6,37.0,1.7,24.572,53.343,3.512
20180911_03,26.2,43.0,2.8,25.632,49.943,3.491
20180911_04,27.0,42.0,2.8,26.93,42.495,4.144
20180911_05,26.7,41.0,3.2,27.071,41.076,4.589
20180911_06,26.0,43.0,2.2,26.687,43.394,3.234
20180911_07,25.2,46.0,1.9,23.395,57.045,1.609
20180911_08,23.8,55.0,1.0,24.356,46.26,2.586
20180911_09,20.4,75.0,2.3,24.326,46.33,4.242
20180911_10,20.7,74.0,1.6,21.386,70.417,1.791
20180911_11,19.6,85.0,,21.087,72.417,0.821
20180911_12,19.1,91.0,0.8,20.504,74.867,2.192
20180911_13,20.7,74.0,1.4,21.246,75.143,3.905
20180911_14,21.0,72.0,1.2,20.324,80.563,2.731
20180911_15,21.1,71.0,1.0,20.332,79.918,1.737
20180911_16,20.7,72.0,1.7,20.732,76.023,2.15
20180911_17,20.0,74.0,2.1,20.025,76.589,1.958
20180911_18,19.4,76.0,0.7,19.841,75.167,1.237
20180911_19,17.7,87.0,,19.011,78.243,1.626
20180911_20,18.2,89.0,,20.881,71.992,1.613
20180911_21,20.4,82.0,1.2,22.4,63.695,1.897
20180911_22,23.1,63.0,1.6,23.346,60.328,1.683
20180911_23,24.0,58.0,2.2,24.564,55.804,2.254
20180911_24,25.7,54.0,0.5,26.019,50.815,2.892
20180911_25,26.5,45.0,3.1,27.105,47.079,3.036
20180911_26,27.1,46.0,3.3,28.021,44.151,3.74
20180911_27,28.0,45.0,3.1,28.458,42.432,4.274
20180911_28,27.8,45.0,3.0,28.404,41.452,4.531
20180911_29,27.5,45.0,2.6,27.941,43.399,4.329
20180911_30,27.0,48.0,1.3,27.435,46.782,3.184
20180911_31,26.2,52.0,2.1,24.552,58.291,1.988
20180911_32,24.1,61.0,1.5,23.939,55.371,1.852
20180911_33,23.5,64.0,1.7,23.701,56.779,2.703
20180911_34,22.4,69.0,1.1,21.35,65.11,1.814
20180911_35,21.3,76.0,1.6,21.697,63.708,3.677
20180911_36,20.9,79.0,1.2,21.8,66.372,4.614
20180912_00,25.7,54.0,0.5,28.271,56.77,1.412
20180912_01,26.5,45.0,3.1,26.009,55.601,2.855
20180912_02,27.1,46.0,3.3,26.812,52.663,2.923
20180912_03,28.0,45.0,3.1,27.386,50.068,3.505
20180912_04,27.8,45.0,3.0,27.16,50.104,2.714
20180912_05,27.5,45.0,2.6,26.98,52.883,1.924
20180912_06,27.0,48.0,1.3,26.144,59.799,1.152
20180912_07,26.2,52.0,2.1,25.183,58.335,1.217
20180912_08,24.1,61.0,1.5,22.864,63.411,1.947
20180912_09,23.5,64.0,1.7,23.662,59.903,2.119
20180912_10,22.4,69.0,1.1,22.068,63.96,2.017
20180912_11,21.3,76.0,1.6,23.057,58.627,2.674
20180912_12,20.9,79.0,1.2,22.435,60.649,3.332
20180912_13,21.4,73.0,2.0,22.312,63.006,3.4
20180912_14,22.0,69.0,2.1,22.228,65.866,3.264
20180912_15,22.0,69.0,1.7,22.299,66.991,3.586
20180912_16,21.4,72.0,1.5,22.047,66.889,3.718
20180912_17,19.8,81.0,1.0,21.947,66.417,4.013
20180912_18,19.5,81.0,1.8,21.729,66.997,3.462
20180912_19,17.8,88.0,0.8,21.208,69.398,3.102
20180912_20,18.7,88.0,0.4,22.575,66.717,2.968
20180912_21,21.0,78.0,1.5,24.616,59.425,1.874
20180912_22,24.0,64.0,1.9,25.775,55.797,1.713
20180912_23,25.7,56.0,1.7,26.679,53.81,2.257
20180912_24,27.1,55.0,2.0,27.427,51.611,2.483
20180912_25,27.4,56.0,1.9,28.36,49.576,2.855
20180912_26,28.0,47.0,2.2,28.864,48.336,2.822
20180912_27,27.8,49.0,1.3,29.256,47.644,2.516
20180912_28,27.9,51.0,1.7,29.571,46.645,2.74
20180912_29,27.6,51.0,1.5,29.545,45.945,2.526
20180912_30,27.2,55.0,2.6,29.167,48.224,2.708
20180912_31,26.5,57.0,1.1,26.153,60.014,1.687
20180912_32,24.3,70.0,1.6,25.175,58.13,2.111
20180912_33,22.9,76.0,1.1,24.21,57.287,1.966
20180912_34,22.4,79.0,1.0,23.698,57.303,1.787
20180912_35,22.2,78.0,1.5,23.764,54.675,3.065
20180912_36,21.0,84.0,0.7,22.823,59.533,3.157
20180913_00,27.1,55.0,2.0,29.1,58.849,0.971
20180913_01,27.4,56.0,1.9,26.528,58.842,2.002
20180913_02,28.0,47.0,2.2,27.359,55.026,1.785
20180913_03,27.8,49.0,1.3,27.951,52.817,2.252
20180913_04,27.9,51.0,1.7,28.113,53.027,2.389
20180913_05,27.6,51.0,1.5,28.024,53.831,2.225
20180913_06,27.2,55.0,2.6,27.524,57.107,1.555
20180913_07,26.5,57.0,1.1,24.869,68.32,0.305
20180913_08,24.3,70.0,1.6,23.971,68.745,1.373
20180913_09,22.9,76.0,1.1,24.327,65.573,2.326
20180913_10,22.4,79.0,1.0,24.416,63.856,2.744
20180913_11,22.2,78.0,1.5,24.051,64.427,2.333
20180913_12,21.0,84.0,0.7,23.386,66.084,2.114
20180913_13,20.7,87.0,1.1,24.116,61.673,2.934
20180913_14,20.5,86.0,0.9,23.716,61.86,3.316
20180913_15,20.3,88.0,0.8,23.514,61.344,3.226
20180913_16,19.8,89.0,0.8,23.441,61.294,3.187
20180913_17,19.7,91.0,1.2,23.371,61.601,3.137
20180913_18,19.5,91.0,0.9,23.193,62.672,3.134
20180913_19,19.7,91.0,1.3,22.828,66.747,3.808
20180913_20,20.4,89.0,0.7,22.6,70.804,3.832
20180913_21,21.4,84.0,1.0,23.126,77.096,3.861
20180913_22,23.5,79.0,1.2,23.582,77.404,3.043
20180913_23,25.4,66.0,1.4,24.017,76.719,2.451
20180913_24,27.1,59.0,0.9,24.13,76.36,1.614
20180913_25,27.3,55.0,2.7,24.334,75.121,1.948
20180913_26,27.6,57.0,1.3,24.694,73.036,2.207
20180913_27,28.0,53.0,1.8,26.39,62.836,1.289
20180913_28,28.0,55.0,1.5,26.901,60.99,0.409
20180913_29,28.5,50.0,1.2,28.036,54.809,2.162
20180913_30,27.8,53.0,1.6,27.787,55.814,2.139
20180913_31,25.2,69.0,,24.532,69.656,1.643
20180913_32,23.2,76.0,0.6,22.415,78.435,1.855
20180913_33,21.9,83.0,1.0,22.289,76.784,2.467
20180913_34,21.9,81.0,1.5,22.661,73.112,3.269
20180913_35,21.1,85.0,1.1,21.759,76.666,2.86
20180913_36,20.9,85.0,1.4,21.56,77.28,3.124
20180914_00,27.1,59.0,0.9,29.931,61.748,0.894
20180914_01,27.3,55.0,2.7,26.436,65.191,2.341
20180914_02,27.6,57.0,1.3,27.338,59.273,2.724
20180914_03,28.0,53.0,1.8,27.767,56.217,2.829
20180914_04,28.0,55.0,1.5,28.42,52.834,3.023
20180914_05,28.5,50.0,1.2,28.498,50.967,2.099
20180914_06,27.8,53.0,1.6,28.273,52.496,1.421
20180914_07,25.2,69.0,,25.288,65.54,0.998
20180914_08,23.2,76.0,0.6,23.821,66.967,1.289
20180914_09,21.9,83.0,1.0,23.331,68.501,1.475
20180914_10,21.9,81.0,1.5,22.332,73.183,1.178
20180914_11,21.1,85.0,1.1,21.562,77.023,0.686
20180914_12,20.9,85.0,1.4,21.084,78.933,1.274
20180914_13,20.7,86.0,0.6,20.786,80.002,1.176
20180914_14,20.9,85.0,0.9,21.089,78.99,1.063
20180914_15,20.3,90.0,1.4,22.074,74.717,2.105
20180914_16,23.4,55.0,3.8,21.821,60.882,1.422
20180914_17,23.1,51.0,4.5,21.46,59.433,1.311
20180914_18,22.2,50.0,4.2,21.467,56.351,0.864
20180914_19,21.4,48.0,4.5,21.612,47.153,6.682
20180914_20,20.9,44.0,4.8,20.537,42.442,10.199
20180914_21,20.5,42.0,6.5,19.183,47.911,9.726
20180914_22,20.6,40.0,6.0,18.675,52.041,7.307
20180914_23,20.7,40.0,4.5,17.99,51.765,6.951
20180914_24,21.1,41.0,4.1,18.285,54.217,2.853
20180914_25,21.2,43.0,2.9,18.447,55.521,2.569
20180914_26,22.5,40.0,4.9,19.135,53.273,1.677
20180914_27,23.6,37.0,3.7,19.895,46.172,1.698
20180914_28,24.9,34.0,2.9,19.337,53.761,2.036
20180914_29,25.4,33.0,3.5,19.381,55.743,2.382
20180914_30,24.7,33.0,2.6,17.945,65.417,2.147
20180914_31,22.1,41.0,1.9,15.335,74.807,0.858
20180914_32,19.4,50.0,1.6,13.766,76.089,1.268
20180914_33,17.1,63.0,0.8,13.058,71.342,0.731
20180914_34,14.8,79.0,,12.013,80.082,1.502
20180914_35,14.7,77.0,0.6,11.851,77.217,1.757
20180914_36,13.3,83.0,0.5,11.809,74.082,1.673
20180915_00,21.1,41.0,4.1,21.693,52.474,3.479
20180915_01,21.2,43.0,2.9,20.322,51.408,1.373
20180915_02,22.5,40.0,4.9,24.268,33.724,4.496
20180915_03,23.6,37.0,3.7,25.202,32.224,4.001
20180915_04,24.9,34.0,2.9,25.652,31.292,3.59
20180915_05,25.4,33.0,3.5,25.662,31.574,3.318
20180915_06,24.7,33.0,2.6,24.971,36.018,2.36
20180915_07,22.1,41.0,1.9,20.599,45.492,2.549
20180915_08,19.4,50.0,1.6,21.09,36.03,4.548
20180915_09,17.1,63.0,0.8,19.366,36.211,3.342
20180915_10,14.8,79.0,,17.177,41.067,1.907
20180915_11,14.7,77.0,0.6,16.226,38.819,1.084
20180915_12,13.3,83.0,0.5,16.602,34.796,1.597
20180915_13,13.3,87.0,1.2,16.031,36.965,0.891
20180915_14,13.3,89.0,,17.321,32.554,2.623
20180915_15,13.1,91.0,1.2,16.562,36.519,2.325
20180915_16,13.1,92.0,0.6,16.504,37.456,1.953
20180915_17,12.8,92.0,0.3,15.764,39.526,1.924
20180915_18,12.6,92.0,,15.524,41.317,1.101
20180915_19,12.6,92.0,0.8,15.268,41.969,0.763
20180915_20,13.3,91.0,0.7,16.725,49.888,1.121
20180915_21,15.3,77.0,0.9,19.465,34.476,0.488
20180915_22,17.7,65.0,0.5,21.333,31.569,0.426
20180915_23,21.8,36.0,0.9,22.351,29.429,0.416
20180915_24,23.4,24.0,2.5,23.176,24.87,1.033
20180915_25,24.7,25.0,3.0,24.19,20.254,2.31
20180915_26,24.9,22.0,3.3,24.633,19.609,3.053
20180915_27,25.6,22.0,2.9,24.928,19.238,2.955
20180915_28,25.8,20.0,2.7,25.048,18.734,3.063
20180915_29,26.0,19.0,3.0,24.855,20.442,2.874
20180915_30,25.5,25.0,2.7,23.72,28.804,2.296
20180915_31,22.7,33.0,1.1,18.801,36.632,1.338
20180915_32,17.3,60.0,0.6,17.375,35.042,0.879
20180915_33,14.7,70.0,0.8,16.636,34.617,0.314
20180915_34,15.1,63.0,1.3,16.001,35.314,0.925
20180915_35,13.6,68.0,1.5,15.994,34.574,1.324
20180915_36,12.3,72.0,0.6,16.011,33.565,1.207
20180916_00,23.4,24.0,2.5,26.496,33.952,2.312
20180916_01,24.7,25.0,3.0,23.912,24.66,2.691
20180916_02,24.9,22.0,3.3,24.714,23.118,3.147
20180916_03,25.6,22.0,2.9,24.871,22.727,3.487
20180916_04,25.8,20.0,2.7,25.042,21.333,3.565
20180916_05,26.0,19.0,3.0,24.966,22.251,2.942
20180916_06,25.5,25.0,2.7,24.04,30.084,2.291
20180916_07,22.7,33.0,1.1,19.161,39.975,1.595
20180916_08,17.3,60.0,0.6,17.703,39.511,1.046
20180916_09,14.7,70.0,0.8,17.302,37.317,0.753
20180916_10,15.1,63.0,1.3,16.417,39.015,0.471
20180916_11,13.6,68.0,1.5,16.259,38.53,1.508
20180916_12,12.3,72.0,0.6,16.431,38.23,1.808
20180916_13,12.4,71.0,1.2,16.228,40.095,1.758
20180916_14,11.1,80.0,1.0,16.001,38.593,1.585
20180916_15,10.2,88.0,0.4,15.977,32.103,2.309
20180916_16,9.8,90.0,0.5,15.299,30.057,2.306
20180916_17,8.9,93.0,0.5,16.552,27.231,1.966
20180916_18,8.2,93.0,0.9,15.492,26.912,2.123
20180916_19,8.2,93.0,0.3,16.185,25.196,2.043
20180916_20,12.0,87.0,0.8,17.522,34.476,2.263
20180916_21,16.2,61.0,,21.322,25.697,1.032
20180916_22,19.6,47.0,0.9,23.196,24.421,0.653
20180916_23,22.1,41.0,0.6,24.152,21.654,1.534
20180916_24,24.8,32.0,1.7,24.953,20.435,1.841
20180916_25,25.7,28.0,1.2,25.61,19.729,2.662
20180916_26,26.4,29.0,1.7,26.026,19.216,2.294
20180916_27,26.1,23.0,1.4,26.22,19.088,1.642
20180916_28,26.6,23.0,1.4,26.417,19.571,1.896
20180916_29,25.0,31.0,1.2,26.062,21.771,1.491
20180916_30,23.5,45.0,0.9,23.922,35.403,1.151
20180916_31,20.8,50.0,0.8,22.252,27.832,0.598
20180916_32,18.9,55.0,1.0,21.681,28.924,0.721
20180916_33,18.3,64.0,0.8,21.287,29.069,1.059
20180916_34,17.4,66.0,,21.178,28.718,1.476
20180916_35,17.4,62.0,0.7,20.507,28.566,1.574
20180916_36,17.0,59.0,1.2,18.551,29.935,1.567
20180917_00,24.8,32.0,1.7,28.622,35.532,2.386
20180917_01,25.7,28.0,1.2,26.249,22.828,2.687
20180917_02,26.4,29.0,1.7,26.308,21.699,3.367
20180917_03,26.1,23.0,1.4,25.995,21.665,2.521
20180917_04,26.6,23.0,1.4,25.729,21.919,2.161
20180917_05,25.0,31.0,1.2,25.656,21.822,2.47
20180917_06,23.5,45.0,0.9,23.255,37.626,1.636
20180917_07,20.8,50.0,0.8,21.222,32.603,1.259
20180917_08,18.9,55.0,1.0,20.859,32.047,1.131
20180917_09,18.3,64.0,0.8,20.788,30.701,1.032
20180917_10,17.4,66.0,,20.771,30.186,1.588
20180917_11,17.4,62.0,0.7,20.588,30.3,1.178
20180917_12,17.0,59.0,1.2,20.625,29.799,1.409
20180917_13,15.8,69.0,0.6,19.497,31.065,1.148
20180917_14,13.7,81.0,0.6,20.036,31.595,0.443
20180917_15,13.2,84.0,0.9,17.488,36.809,1.184
20180917_16,13.2,74.0,1.6,17.16,40.709,1.208
20180917_17,12.3,86.0,0.6,16.679,46.766,0.831
20180917_18,11.8,91.0,1.1,16.581,48.839,0.971
20180917_19,12.2,91.0,0.5,15.859,54.012,0.688
20180917_20,13.7,88.0,0.7,17.263,60.471,1.137
20180917_21,15.3,80.0,,20.877,46.97,0.39
20180917_22,19.3,53.0,1.0,21.986,50.102,1.355
20180917_23,21.0,49.0,1.5,23.101,49.494,1.155
20180917_24,22.6,41.0,1.2,24.34,43.276,1.372
20180917_25,24.2,39.0,2.0,25.438,38.893,2.034
20180917_26,25.0,35.0,1.4,25.821,36.746,1.915
20180917_27,24.3,43.0,1.6,26.239,35.998,2.096
20180917_28,23.5,46.0,2.0,26.22,36.441,1.501
20180917_29,22.9,53.0,0.7,26.188,38.884,1.588
20180917_30,22.2,58.0,0.9,24.727,51.99,1.004
20180917_31,20.8,64.0,0.7,23.141,48.691,1.499
20180917_32,18.7,69.0,0.8,22.842,50.904,3.111
20180917_33,17.3,74.0,,20.627,65.262,1.355
20180917_34,15.8,82.0,1.1,19.759,71.565,0.625
20180917_35,14.6,87.0,0.3,18.574,78.867,0.969
20180917_36,14.1,91.0,0.6,17.831,82.789,1.178
20180918_00,22.6,41.0,1.2,27.564,46.086,2.113
20180918_01,24.2,39.0,2.0,24.526,39.834,2.222
20180918_02,25.0,35.0,1.4,25.333,36.505,2.016
20180918_03,24.3,43.0,1.6,25.73,34.362,2.36
20180918_04,23.5,46.0,2.0,25.668,35.293,2.449
20180918_05,22.9,53.0,0.7,25.603,36.061,2.741
20180918_06,22.2,58.0,0.9,24.217,46.866,1.585
20180918_07,20.8,64.0,0.7,21.85,48.235,0.549
20180918_08,18.7,69.0,0.8,20.663,61.069,1.756
20180918_09,17.3,74.0,,19.9,67.308,0.823
20180918_10,15.8,82.0,1.1,18.761,73.972,0.648
20180918_11,14.6,87.0,0.3,18.044,79.097,0.59
20180918_12,14.1,91.0,0.6,18.176,79.9,0.737
20180918_13,14.0,87.0,1.4,18.012,81.719,1.061
20180918_14,13.0,91.0,1.0,17.827,81.502,1.066
20180918_15,12.4,93.0,0.9,17.875,79.406,0.935
20180918_16,12.4,94.0,0.4,17.559,80.539,0.657
20180918_17,12.2,95.0,0.6,17.208,82.025,0.444
20180918_18,12.3,95.0,0.8,17.33,80.536,0.129
20180918_19,12.3,96.0,0.3,17.021,83.766,0.359
20180918_20,14.2,94.0,0.9,16.988,86.665,0.654
20180918_21,15.7,89.0,1.7,19.261,77.098,1.425
20180918_22,17.7,74.0,0.7,21.285,66.05,0.966
20180918_23,19.6,64.0,0.8,23.222,57.12,0.495
20180918_24,20.6,62.0,0.8,24.853,48.77,0.481
20180918_25,21.5,61.0,1.4,26.027,41.506,1.117
20180918_26,22.4,60.0,0.7,26.945,38.504,0.987
20180918_27,23.0,58.0,1.5,27.508,37.832,1.293
20180918_28,23.5,57.0,1.4,27.98,35.946,1.819
20180918_29,22.6,62.0,1.0,27.494,34.685,3.187
20180918_30,21.9,65.0,0.8,26.199,40.558,2.171
20180918_31,20.8,69.0,1.1,23.582,44.941,1.4
20180918_32,18.9,81.0,0.8,22.97,48.331,1.43
20180918_33,17.9,84.0,1.1,22.736,48.616,1.864
20180918_34,16.9,90.0,,22.391,51.455,1.86
20180918_35,16.0,91.0,0.6,21.616,63.708,1.599
20180918_36,15.5,93.0,,21.328,69.198,2.232
20180919_00,20.6,62.0,0.8,27.106,51.845,3.085
20180919_01,21.5,61.0,1.4,24.51,47.697,1.932
20180919_02,22.4,60.0,0.7,25.175,47.175,0.816
20180919_03,23.0,58.0,1.5,25.735,46.394,0.855
20180919_04,23.5,57.0,1.4,26.034,47.307,1.207
20180919_05,22.6,62.0,1.0,26.011,46.682,2.319
20180919_06,21.9,65.0,0.8,23.861,58.976,3.141
20180919_07,20.8,69.0,1.1,21.811,66.409,1.735
20180919_08,18.9,81.0,0.8,21.31,69.108,0.995
20180919_09,17.9,84.0,1.1,20.471,73.107,0.524
20180919_10,16.9,90.0,,19.508,76.659,0.933
20180919_11,16.0,91.0,0.6,18.65,80.352,1.4
20180919_12,15.5,93.0,,18.03,82.788,1.428
20180919_13,15.1,94.0,1.2,17.962,83.112,1.263
20180919_14,15.4,94.0,1.0,17.329,86.8,1.267
20180919_15,14.7,92.0,0.3,16.401,86.37,1.782
20180919_16,13.8,95.0,0.9,16.057,84.104,1.707
20180919_17,13.9,96.0,0.7,15.856,81.884,1.781
20180919_18,13.1,95.0,0.6,15.633,79.772,1.489
20180919_19,12.4,96.0,0.5,15.304,78.926,1.023
20180919_20,13.7,97.0,0.5,17.582,77.606,0.68
20180919_21,15.7,93.0,1.3,19.951,66.486,0.204
20180919_22,18.5,78.0,1.0,20.938,66.683,1.187
20180919_23,21.1,68.0,2.0,22.154,62.07,0.852
20180919_24,23.1,57.0,1.5,23.023,58.349,1.421
20180919_25,23.5,54.0,1.7,24.164,53.086,1.987
20180919_26,24.3,53.0,2.4,24.93,50.334,2.441
20180919_27,24.8,47.0,1.1,25.48,48.135,2.003
20180919_28,25.2,49.0,1.6,25.957,47.561,2.106
20180919_29,25.1,53.0,1.6,26.266,46.05,1.729
20180919_30,24.4,52.0,1.4,25.978,48.818,1.41
20180919_31,21.8,67.0,0.8,22.623,57.43,0.649
20180919_32,19.3,78.0,0.7,21.345,61.249,0.485
20180919_33,17.8,85.0,1.6,22.1,58.661,1.479
20180919_34,17.8,83.0,1.3,23.219,29.938,4.409
20180919_35,17.1,86.0,1.2,22.092,20.638,7.67
20180919_36,16.3,88.0,1.3,21.043,20.32,7.867
20180920_00,23.1,57.0,1.5,27.071,53.993,1.716
20180920_01,23.5,54.0,1.7,23.824,50.734,2.109
20180920_02,24.3,53.0,2.4,24.507,48.291,2.165
20180920_03,24.8,47.0,1.1,25.044,47.671,2.662
20180920_04,25.2,49.0,1.6,25.211,47.413,2.292
20180920_05,25.1,53.0,1.6,25.007,49.387,1.487
20180920_06,24.4,52.0,1.4,24.955,50.244,1.311
20180920_07,21.8,67.0,0.8,21.093,62.252,0.539
20180920_08,19.3,78.0,0.7,20.55,62.747,0.868
20180920_09,17.8,85.0,1.6,19.365,66.521,1.102
20180920_10,17.8,83.0,1.3,18.887,68.389,1.516
20180920_11,17.1,86.0,1.2,18.936,68.269,2.211
20180920_12,16.3,88.0,1.3,18.498,70.427,1.591
20180920_13,15.7,92.0,,18.875,62.691,2.535
20180920_14,16.3,91.0,2.4,17.665,47.893,1.858
20180920_15,16.2,89.0,1.1,16.847,34.288,2.548
20180920_16,15.5,93.0,0.3,15.194,30.425,1.424
20180920_17,14.6,93.0,1.3,15.164,26.026,2.95
20180920_18,14.0,67.0,1.3,14.348,25.726,2.491
20180920_19,12.0,93.0,0.5,13.55,25.224,1.856
20180920_20,13.5,96.0,1.2,15.078,35.427,1.088
20180920_21,17.4,68.0,1.0,18.675,23.7,4.14
20180920_22,20.2,42.0,1.8,20.188,19.603,5.235
20180920_23,22.4,31.0,3.0,20.761,18.334,6.989
20180920_24,22.9,26.0,5.7,20.955,18.759,6.43
20180920_25,23.7,21.0,4.2,21.714,16.323,9.116
20180920_26,24.6,16.0,4.2,22.31,16.829,8.761
20180920_27,25.3,15.0,5.1,22.647,17.943,7.338
20180920_28,25.2,14.0,6.8,22.806,21.238,8.276
20180920_29,25.1,17.0,5.4,22.33,23.868,6.558
20180920_30,24.0,20.0,2.1,20.909,28.938,4.491
20180920_31,22.0,23.0,3.0,17.54,33.666,3.89
20180920_32,21.2,23.0,4.1,17.626,31.153,5.183
20180920_33,20.5,24.0,6.1,17.507,30.858,5.951
20180920_34,19.6,25.0,3.4,15.564,35.47,3.879
20180920_35,18.5,28.0,1.3,15.08,35.759,3.988
20180920_36,14.1,48.0,1.0,14.599,35.993,3.75
20180921_00,22.9,26.0,5.7,25.229,32.47,4.898
20180921_01,23.7,21.0,4.2,22.944,19.866,6.471
20180921_02,24.6,16.0,4.2,23.625,19.184,8.275
20180921_03,25.3,15.0,5.1,23.921,16.577,8.237
20180921_04,25.2,14.0,6.8,24.013,16.46,7.225
20180921_05,25.1,17.0,5.4,23.763,17.911,6.894
20180921_06,24.0,20.0,2.1,22.389,24.106,4.301
20180921_07,22.0,23.0,3.0,20.11,24.469,6.669
20180921_08,21.2,23.0,4.1,19.05,26.799,5.63
20180921_09,20.5,24.0,6.1,17.156,29.782,4.648
20180921_10,19.6,25.0,3.4,16.873,30.266,4.41
20180921_11,18.5,28.0,1.3,15.642,33.202,3.325
20180921_12,14.1,48.0,1.0,14.474,35.855,2.689
20180921_13,,,,12.774,40.08,1.689
20180921_14,,,,12.607,39.387,2.47
20180921_15,12.1,56.0,2.3,12.038,40.604,2.39
20180921_16,12.8,53.0,2.1,11.262,41.486,2.141
20180921_17,11.0,69.0,1.9,10.691,41.535,1.78
20180921_18,12.1,56.0,1.4,11.049,39.189,2.655
20180921_19,12.3,55.0,1.7,10.459,39.582,2.472
20180921_20,12.6,59.0,1.4,12.248,45.868,1.736
20180921_21,17.9,32.0,2.9,16.332,32.793,3.735
20180921_22,20.0,22.0,4.6,17.53,31.512,5.536
20180921_23,20.6,22.0,5.2,18.639,30.439,6.04
20180921_24,21.3,22.0,4.2,19.672,28.792,6.481
20180921_25,22.0,22.0,4.4,20.527,26.847,7.313
20180921_26,22.8,19.0,3.7,21.166,25.449,6.939
20180921_27,23.4,20.0,7.2,21.556,24.749,6.378
20180921_28,23.4,20.0,4.6,21.792,24.691,6.106
20180921_29,23.5,19.0,3.9,21.295,26.213,7.017
20180921_30,23.5,20.0,2.0,20.041,29.378,5.3
20180921_31,19.4,38.0,1.1,17.502,30.991,4.825
20180921_32,14.8,59.0,1.0,17.131,29.884,4.897
20180921_33,19.6,25.0,3.4,14.152,37.556,2.843
20180921_34,19.3,22.0,3.2,13.501,39.341,2.531
20180921_35,17.6,27.0,1.4,13.327,38.668,2.758
20180921_36,13.7,44.0,1.0,12.222,40.931,1.634
20180922_00,21.3,22.0,4.2,23.619,34.152,3.59
20180922_01,22.0,22.0,4.4,20.979,23.075,5.191
20180922_02,22.8,19.0,3.7,21.674,21.756,5.593
20180922_03,23.4,20.0,7.2,22.356,20.565,4.395
20180922_04,23.4,20.0,4.6,23.148,19.837,5.743
20180922_05,23.5,19.0,3.9,23.328,20.072,5.981
20180922_06,23.5,20.0,2.0,21.935,24.137,4.366
20180922_07,19.4,38.0,1.1,19.236,23.352,5.934
20180922_08,14.8,59.0,1.0,18.392,24.487,7.062
20180922_09,19.6,25.0,3.4,17.073,25.664,6.242
20180922_10,19.3,22.0,3.2,15.526,28.616,4.393
20180922_11,17.6,27.0,1.4,13.478,33.405,3.163
20180922_12,13.7,44.0,1.0,13.216,34.695,3.409
20180922_13,14.5,37.0,1.7,11.441,38.452,2.663
20180922_14,13.7,39.0,1.4,10.663,39.049,2.047
20180922_15,9.5,65.0,1.1,10.357,39.175,1.933
20180922_16,11.0,55.0,1.7,9.975,39.587,1.777
20180922_17,8.9,67.0,1.7,9.354,41.381,1.247
20180922_18,7.2,79.0,1.4,9.351,41.367,1.661
20180922_19,10.9,51.0,2.2,9.263,43.154,1.697
20180922_20,13.2,42.0,2.0,11.591,49.759,1.459
20180922_21,15.4,43.0,1.8,16.23,38.631,4.147
20180922_22,18.3,32.0,4.1,19.029,34.894,6.814
20180922_23,19.6,30.0,3.7,20.253,33.103,7.397
20180922_24,20.9,28.0,3.4,21.079,31.384,7.313
20180922_25,22.0,28.0,2.6,21.739,30.069,6.906
20180922_26,22.1,28.0,3.4,22.171,29.525,7.301
20180922_27,22.8,28.0,6.4,22.265,29.211,7.916
20180922_28,23.0,29.0,3.2,22.136,29.639,7.408
20180922_29,22.0,30.0,3.0,21.799,30.775,7.076
20180922_30,22.0,29.0,3.8,20.473,34.736,4.929
20180922_31,20.1,34.0,1.7,16.043,43.283,2.796
20180922_32,19.6,31.0,3.4,14.554,45.813,1.853
20180922_33,15.7,48.0,,13.556,48.698,1.032
20180922_34,13.5,57.0,,12.987,49.991,1.045
20180922_35,11.7,72.0,0.5,12.494,51.469,0.736
20180922_36,11.1,76.0,1.2,11.813,54.016,0.832
20180923_00,20.9,28.0,3.4,22.779,37.912,2.612
20180923_01,22.0,28.0,2.6,20.531,31.178,4.979
20180923_02,22.1,28.0,3.4,21.48,31.132,4.842
20180923_03,22.8,28.0,6.4,22.466,28.386,6.798
20180923_04,23.0,29.0,3.2,22.23,28.595,7.369
20180923_05,22.0,30.0,3.0,21.552,29.543,7.021
20180923_06,22.0,29.0,3.8,20.507,33.418,4.737
20180923_07,20.1,34.0,1.7,15.915,43.367,2.438
20180923_08,19.6,31.0,3.4,14.601,46.043,2.02
20180923_09,15.7,48.0,,13.684,47.94,1.306
