Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20180910_24,22.9,56.0,2.2,21.107,58.393,4.914
20180910_25,23.8,50.0,4.2,21.436,57.318,5.291
20180910_26,24.1,52.0,3.8,21.666,56.808,5.506
20180910_27,24.5,50.0,2.1,21.878,56.423,5.8
20180910_28,24.0,52.0,3.9,22.602,54.609,5.637
20180910_29,23.1,56.0,1.1,22.942,51.263,4.803
20180910_30,22.5,59.0,2.7,22.185,53.278,4.197
20180910_31,21.6,64.0,0.8,19.59,67.144,1.708
20180910_32,18.5,85.0,1.9,18.966,73.845,2.022
20180910_33,17.3,92.0,1.1,18.975,72.727,3.37
20180910_34,16.4,92.0,1.0,17.72,80.796,5.626
20180910_35,15.9,94.0,1.0,17.535,76.415,5.982
20180910_36,15.6,94.0,0.4,17.204,83.25,6.345
20180911_00,22.9,56.0,2.2,21.758,67.17,2.55
20180911_01,23.8,50.0,4.2,19.529,69.996,3.883
20180911_02,24.1,52.0,3.8,20.986,63.646,4.709
20180911_03,24.5,50.0,2.1,20.774,64.663,5.016
20180911_04,24.0,52.0,3.9,21.665,60.996,5.425
20180911_05,23.1,56.0,1.1,22.031,59.104,5.967
20180911_06,22.5,59.0,2.7,22.055,57.027,5.086
20180911_07,21.6,64.0,0.8,20.256,62.503,2.362
20180911_08,18.5,85.0,1.9,18.968,72.645,3.649
20180911_09,17.3,92.0,1.1,17.473,78.874,3.943
20180911_10,16.4,92.0,1.0,18.582,70.469,5.163
20180911_11,15.9,94.0,1.0,18.143,75.37,4.461
20180911_12,15.6,94.0,0.4,16.957,78.652,4.214
20180911_13,15.7,95.0,1.5,16.777,73.714,4.23
20180911_14,15.0,95.0,1.0,18.226,66.741,5.805
20180911_15,14.5,96.0,0.9,17.873,69.47,4.541
20180911_16,14.1,96.0,0.8,16.995,80.559,1.156
20180911_17,13.6,96.0,0.4,16.603,76.248,2.282
20180911_18,13.9,96.0,,14.977,78.634,2.221
20180911_19,13.9,96.0,,14.782,76.152,1.871
20180911_20,14.2,97.0,,17.154,76.72,0.851
20180911_21,15.8,97.0,,19.376,64.301,1.163
20180911_22,17.8,82.0,0.7,20.975,58.148,1.92
20180911_23,21.4,67.0,,21.703,56.581,2.704
20180911_24,23.8,54.0,1.4,22.103,56.593,3.165
20180911_25,24.8,52.0,0.4,22.55,56.841,3.781
20180911_26,24.3,52.0,3.3,23.227,53.706,3.503
20180911_27,24.9,56.0,3.6,23.409,52.662,3.502
20180911_28,23.9,56.0,3.4,23.463,51.518,2.44
20180911_29,23.0,59.0,2.5,22.394,57.693,3.134
20180911_30,22.3,63.0,1.1,22.183,61.711,4.421
20180911_31,21.5,66.0,1.5,19.986,75.09,1.474
20180911_32,19.6,74.0,0.5,19.258,67.46,3.129
20180911_33,18.5,82.0,0.3,19.849,65.815,4.26
20180911_34,18.3,85.0,0.7,19.311,69.689,3.504
20180911_35,17.3,89.0,,18.502,72.183,2.725
20180911_36,17.0,91.0,0.9,18.347,69.707,3.074
20180912_00,23.8,54.0,1.4,26.569,54.667,1.08
20180912_01,24.8,52.0,0.4,22.697,59.382,2.906
20180912_02,24.3,52.0,3.3,23.057,57.699,3.08
20180912_03,24.9,56.0,3.6,23.341,55.98,3.241
20180912_04,23.9,56.0,3.4,23.209,57.983,4.193
20180912_05,23.0,59.0,2.5,22.955,61.604,4.23
20180912_06,22.3,63.0,1.1,22.523,63.741,3.91
20180912_07,21.5,66.0,1.5,20.991,70.139,2.896
20180912_08,19.6,74.0,0.5,19.536,73.44,2.913
20180912_09,18.5,82.0,0.3,19.831,68.641,3.253
20180912_10,18.3,85.0,0.7,19.164,69.752,2.947
20180912_11,17.3,89.0,,19.505,67.702,2.761
20180912_12,17.0,91.0,0.9,20.653,62.786,4.006
20180912_13,16.8,92.0,0.7,21.267,60.734,5.111
20180912_14,16.6,93.0,0.3,20.764,63.305,3.796
20180912_15,16.1,94.0,0.4,20.236,66.073,2.891
20180912_16,15.8,95.0,0.8,19.642,69.853,2.063
20180912_17,15.5,95.0,0.5,17.861,78.492,1.063
20180912_18,15.1,96.0,0.3,17.35,80.54,1.292
20180912_19,14.8,96.0,0.8,16.289,82.562,0.673
20180912_20,15.3,96.0,1.1,19.271,76.626,0.941
20180912_21,16.8,96.0,0.4,21.57,64.742,0.94
20180912_22,19.9,81.0,1.0,22.959,57.684,2.364
20180912_23,23.2,65.0,0.6,23.84,53.646,3.44
20180912_24,25.1,57.0,4.2,24.264,52.143,4.111
20180912_25,26.0,49.0,1.7,24.73,50.83,4.064
20180912_26,26.2,52.0,2.1,25.028,50.511,3.911
20180912_27,26.2,54.0,2.2,25.268,50.091,3.684
20180912_28,24.9,60.0,3.2,25.203,50.45,3.652
20180912_29,24.5,58.0,3.1,24.911,51.831,3.371
20180912_30,23.6,62.0,2.7,24.396,54.637,2.623
20180912_31,22.9,69.0,1.7,21.663,70.142,1.571
20180912_32,20.8,79.0,,20.97,65.538,2.098
20180912_33,19.9,85.0,0.9,21.116,64.075,2.144
20180912_34,19.6,85.0,1.1,20.719,65.962,2.112
20180912_35,18.9,88.0,0.6,20.852,65.935,2.753
20180912_36,18.3,91.0,0.9,19.922,70.056,2.411
20180913_00,25.1,57.0,4.2,27.209,56.804,0.696
20180913_01,26.0,49.0,1.7,23.896,61.447,2.48
20180913_02,26.2,52.0,2.1,24.004,59.915,2.819
20180913_03,26.2,54.0,2.2,24.205,57.666,3.221
20180913_04,24.9,60.0,3.2,23.953,59.768,3.191
20180913_05,24.5,58.0,3.1,23.589,61.643,2.53
20180913_06,23.6,62.0,2.7,22.697,67.531,2.597
20180913_07,22.9,69.0,1.7,21.634,71.463,2.843
20180913_08,20.8,79.0,,21.488,71.722,3.196
20180913_09,19.9,85.0,0.9,21.218,73.486,2.781
20180913_10,19.6,85.0,1.1,20.556,76.72,2.019
20180913_11,18.9,88.0,0.6,19.914,78.4,2.069
20180913_12,18.3,91.0,0.9,19.848,77.014,1.838
20180913_13,17.8,92.0,0.3,19.868,76.402,1.673
20180913_14,17.2,93.0,,19.603,77.237,1.779
20180913_15,17.0,94.0,0.8,19.536,75.989,1.799
20180913_16,16.7,95.0,0.7,19.616,74.504,1.636
20180913_17,16.8,95.0,0.8,20.15,71.908,2.372
20180913_18,16.8,95.0,,19.875,73.426,2.739
20180913_19,16.9,95.0,0.8,19.74,74.48,2.723
20180913_20,17.0,95.0,0.5,19.463,78.762,1.975
20180913_21,17.7,95.0,,19.989,79.934,1.282
20180913_22,19.1,89.0,0.3,21.323,72.88,1.783
20180913_23,22.2,75.0,0.3,21.643,71.425,2.197
20180913_24,24.4,62.0,1.1,22.365,63.255,2.467
20180913_25,24.9,63.0,1.9,23.026,58.824,2.714
20180913_26,25.6,58.0,0.9,24.035,54.956,4.674
20180913_27,26.1,52.0,4.0,24.048,56.857,4.473
20180913_28,26.7,55.0,2.1,24.029,57.191,3.979
20180913_29,25.4,56.0,3.9,23.628,59.376,3.632
20180913_30,24.3,63.0,0.8,22.923,63.16,3.202
20180913_31,23.2,71.0,0.7,20.225,78.011,1.457
20180913_32,20.5,82.0,0.8,19.058,79.602,2.043
20180913_33,19.6,86.0,,18.547,79.826,1.769
20180913_34,19.6,87.0,1.8,18.327,78.189,1.826
20180913_35,19.8,85.0,1.0,18.116,78.012,2.187
20180913_36,19.6,85.0,0.8,18.537,76.936,1.899
20180914_00,24.4,62.0,1.1,21.626,75.174,1.056
20180914_01,24.9,63.0,1.9,21.418,72.588,1.794
20180914_02,25.6,58.0,0.9,24.149,53.157,3.974
20180914_03,26.1,52.0,4.0,24.562,51.775,3.497
20180914_04,26.7,55.0,2.1,25.029,48.573,3.014
20180914_05,25.4,56.0,3.9,24.736,51.729,2.96
20180914_06,24.3,63.0,0.8,23.905,55.332,3.473
20180914_07,23.2,71.0,0.7,21.545,68.32,3.746
20180914_08,20.5,82.0,0.8,19.933,81.611,4.011
20180914_09,19.6,86.0,,19.363,79.12,3.284
20180914_10,19.6,87.0,1.8,19.159,74.878,3.078
20180914_11,19.8,85.0,1.0,18.975,72.147,3.08
20180914_12,19.6,85.0,0.8,18.323,72.948,2.731
20180914_13,18.7,89.0,1.2,18.911,69.407,2.586
20180914_14,18.6,91.0,0.8,18.513,67.276,1.68
20180914_15,18.4,92.0,0.9,17.872,63.419,0.648
20180914_16,18.0,92.0,,17.409,62.112,1.038
20180914_17,17.5,92.0,1.4,17.923,57.099,0.788
20180914_18,16.8,93.0,0.7,17.433,54.176,1.347
20180914_19,16.6,93.0,,16.962,51.427,1.553
20180914_20,16.8,92.0,0.4,17.34,48.559,2.166
20180914_21,16.9,68.0,0.8,16.582,55.4,4.238
20180914_22,17.0,75.0,1.2,15.629,63.688,4.206
20180914_23,18.1,60.0,1.4,15.362,63.211,3.488
20180914_24,18.4,58.0,1.8,15.227,62.603,2.804
20180914_25,18.5,54.0,1.8,15.73,59.614,1.743
20180914_26,20.3,48.0,1.6,16.081,57.417,2.058
20180914_27,21.4,44.0,0.9,18.661,44.835,3.644
20180914_28,23.0,39.0,1.0,18.938,38.634,3.915
20180914_29,22.2,41.0,1.4,16.892,48.256,3.129
20180914_30,19.4,55.0,0.9,15.375,56.687,1.629
20180914_31,17.2,67.0,1.1,12.261,73.359,1.305
20180914_32,14.6,79.0,0.9,10.709,73.937,2.324
20180914_33,13.9,82.0,1.1,10.196,72.382,2.241
20180914_34,13.0,88.0,1.0,10.0,61.679,1.751
20180914_35,12.3,89.0,0.7,9.707,52.586,1.84
20180914_36,12.1,90.0,0.4,9.443,51.825,1.987
20180915_00,18.4,58.0,1.8,23.714,47.971,0.613
20180915_01,18.5,54.0,1.8,19.981,50.739,1.943
20180915_02,20.3,48.0,1.6,20.503,49.859,1.035
20180915_03,21.4,44.0,0.9,20.611,47.602,0.699
20180915_04,23.0,39.0,1.0,22.23,36.45,2.038
20180915_05,22.2,41.0,1.4,22.039,31.769,4.17
20180915_06,19.4,55.0,0.9,20.887,34.914,3.349
20180915_07,17.2,67.0,1.1,16.491,52.621,0.86
20180915_08,14.6,79.0,0.9,14.375,57.193,0.682
20180915_09,13.9,82.0,1.1,13.803,52.995,0.471
20180915_10,13.0,88.0,1.0,13.383,49.895,0.712
20180915_11,12.3,89.0,0.7,13.819,48.568,0.647
20180915_12,12.1,90.0,0.4,13.55,48.708,0.567
20180915_13,11.8,89.0,0.6,13.26,47.752,0.443
20180915_14,12.0,88.0,0.7,13.09,46.383,1.037
20180915_15,12.1,87.0,0.7,13.685,43.097,1.124
20180915_16,12.4,83.0,0.3,13.616,41.763,1.29
20180915_17,12.1,87.0,0.3,13.464,38.718,0.718
20180915_18,12.0,86.0,0.7,10.674,41.176,0.637
20180915_19,11.7,87.0,,11.848,36.668,0.836
20180915_20,12.0,88.0,,13.014,45.116,0.606
20180915_21,13.6,76.0,1.0,16.493,28.038,1.787
20180915_22,17.3,60.0,1.1,17.657,25.893,2.338
20180915_23,20.5,33.0,1.5,19.134,22.492,1.696
20180915_24,22.2,24.0,1.6,19.761,22.582,0.907
20180915_25,22.9,21.0,1.1,20.366,23.081,0.768
20180915_26,24.1,25.0,2.2,21.215,21.587,1.29
20180915_27,24.4,23.0,1.5,21.592,22.547,2.351
20180915_28,25.3,25.0,1.4,21.292,24.509,2.931
20180915_29,24.6,31.0,2.2,20.977,26.681,2.651
20180915_30,21.2,43.0,1.0,19.696,34.416,3.178
20180915_31,18.5,58.0,1.3,15.502,49.33,2.774
20180915_32,15.5,72.0,1.2,15.421,41.952,3.404
20180915_33,14.2,77.0,0.8,13.651,49.673,2.852
20180915_34,14.2,74.0,1.2,13.477,50.26,2.964
20180915_35,13.7,75.0,1.6,13.321,51.051,3.156
20180915_36,13.3,75.0,1.6,12.506,50.877,2.565
20180916_00,22.2,24.0,1.6,24.575,32.662,1.308
20180916_01,22.9,21.0,1.1,20.325,27.092,1.259
20180916_02,24.1,25.0,2.2,20.898,29.46,1.977
20180916_03,24.4,23.0,1.5,21.188,30.126,2.162
20180916_04,25.3,25.0,1.4,21.554,28.214,0.625
20180916_05,24.6,31.0,2.2,21.757,26.85,0.525
20180916_06,21.2,43.0,1.0,21.022,33.777,2.058
20180916_07,18.5,58.0,1.3,16.248,57.428,2.224
20180916_08,15.5,72.0,1.2,14.841,56.778,2.18
20180916_09,14.2,77.0,0.8,14.187,57.298,2.311
20180916_10,14.2,74.0,1.2,14.07,48.04,2.633
20180916_11,13.7,75.0,1.6,13.74,45.208,2.669
20180916_12,13.3,75.0,1.6,13.163,37.503,2.029
20180916_13,11.9,80.0,0.9,12.585,39.192,1.433
20180916_14,12.0,75.0,1.3,11.95,37.77,1.583
20180916_15,11.2,75.0,1.4,13.23,33.058,2.217
20180916_16,10.3,78.0,1.6,11.858,34.729,1.913
20180916_17,9.7,79.0,0.7,13.692,31.009,2.104
20180916_18,9.0,80.0,0.9,13.039,31.532,2.074
20180916_19,8.4,81.0,0.9,12.184,32.402,2.116
20180916_20,8.5,81.0,0.7,14.199,40.923,2.209
20180916_21,10.1,76.0,1.1,18.189,27.962,0.783
20180916_22,17.4,49.0,1.2,19.866,22.579,0.329
20180916_23,20.7,36.0,0.9,20.954,21.147,0.672
20180916_24,23.3,19.0,0.5,21.628,22.548,1.681
20180916_25,23.7,26.0,1.6,21.964,23.309,2.32
20180916_26,24.5,21.0,2.4,22.085,25.065,2.054
20180916_27,23.7,24.0,1.3,22.31,26.11,2.397
20180916_28,23.4,23.0,2.1,21.571,28.073,2.934
20180916_29,22.6,31.0,1.6,20.841,31.232,2.685
20180916_30,21.2,46.0,0.9,19.746,37.889,2.198
20180916_31,18.4,56.0,0.6,19.043,34.02,2.44
20180916_32,17.0,60.0,0.9,18.94,36.673,2.443
20180916_33,16.2,65.0,,18.54,40.861,2.426
20180916_34,16.0,64.0,1.0,17.674,48.146,2.09
20180916_35,15.7,65.0,0.7,16.372,54.573,2.393
20180916_36,15.4,65.0,1.2,15.069,58.529,2.562
20180917_00,23.3,19.0,0.5,25.551,32.999,2.532
20180917_01,23.7,26.0,1.6,22.094,26.116,3.199
20180917_02,24.5,21.0,2.4,22.256,26.905,2.934
20180917_03,23.7,24.0,1.3,22.264,28.804,2.286
20180917_04,23.4,23.0,2.1,22.332,30.157,2.43
20180917_05,22.6,31.0,1.6,21.568,33.278,2.531
20180917_06,21.2,46.0,0.9,20.34,41.104,2.434
20180917_07,18.4,56.0,0.6,19.228,43.066,2.383
20180917_08,17.0,60.0,0.9,19.045,48.314,2.366
20180917_09,16.2,65.0,,18.06,59.524,1.944
20180917_10,16.0,64.0,1.0,17.818,61.804,2.132
20180917_11,15.7,65.0,0.7,17.835,58.476,4.12
20180917_12,15.4,65.0,1.2,17.366,62.996,4.373
20180917_13,15.2,70.0,0.6,16.909,66.012,3.79
20180917_14,15.2,65.0,1.1,17.194,63.933,3.97
20180917_15,14.7,71.0,0.7,16.618,62.78,3.768
20180917_16,14.0,73.0,1.5,16.179,61.689,3.741
20180917_17,13.8,78.0,1.0,14.681,64.671,2.774
20180917_18,13.8,79.0,0.7,14.445,63.11,2.128
20180917_19,13.9,77.0,0.9,13.559,64.319,0.829
20180917_20,14.3,76.0,0.9,15.822,66.085,0.625
20180917_21,15.6,69.0,1.4,18.525,52.118,0.938
20180917_22,17.6,65.0,1.2,19.724,50.18,1.258
20180917_23,19.5,58.0,0.6,21.049,46.125,1.0
20180917_24,22.0,49.0,0.7,20.764,48.59,1.058
20180917_25,23.3,40.0,1.0,21.277,47.478,1.227
20180917_26,22.7,45.0,1.2,22.188,44.885,0.592
20180917_27,21.3,49.0,1.9,21.567,50.504,1.916
20180917_28,21.6,52.0,1.0,21.144,53.974,1.716
20180917_29,21.1,62.0,,19.922,62.741,2.628
20180917_30,20.4,65.0,1.1,18.916,69.794,3.061
20180917_31,19.0,66.0,0.6,17.507,78.194,2.977
20180917_32,17.6,72.0,0.8,17.705,75.971,3.117
20180917_33,16.4,77.0,1.2,17.8,73.413,2.936
20180917_34,15.2,82.0,0.9,17.867,70.472,2.835
20180917_35,14.6,86.0,1.1,16.518,74.421,2.112
20180917_36,14.0,87.0,0.9,16.178,72.9,1.715
20180918_00,22.0,49.0,0.7,26.654,42.327,1.386
20180918_01,23.3,40.0,1.0,22.068,45.973,3.217
20180918_02,22.7,45.0,1.2,21.242,51.529,3.202
20180918_03,21.3,49.0,1.9,20.459,54.204,3.106
20180918_04,21.6,52.0,1.0,20.211,56.711,2.595
20180918_05,21.1,62.0,,19.405,61.268,3.016
20180918_06,20.4,65.0,1.1,18.251,69.309,3.144
20180918_07,19.0,66.0,0.6,17.278,76.036,2.618
20180918_08,17.6,72.0,0.8,17.189,76.166,2.577
20180918_09,16.4,77.0,1.2,16.913,75.79,1.865
20180918_10,15.2,82.0,0.9,16.043,76.235,1.582
20180918_11,14.6,86.0,1.1,16.704,73.884,1.76
20180918_12,14.0,87.0,0.9,16.596,74.066,0.793
20180918_13,13.3,87.0,1.0,16.275,77.007,0.727
20180918_14,12.6,90.0,1.1,16.146,78.667,0.296
20180918_15,12.2,90.0,0.7,16.153,79.768,0.583
20180918_16,12.4,90.0,0.9,15.757,79.623,0.292
20180918_17,13.0,88.0,1.6,15.769,78.068,0.247
20180918_18,13.1,87.0,0.6,13.928,81.01,0.394
20180918_19,13.2,86.0,1.0,13.704,81.649,0.435
20180918_20,13.8,85.0,0.5,15.026,78.691,0.605
20180918_21,15.0,78.0,0.6,17.965,64.47,0.46
20180918_22,17.3,72.0,0.7,19.641,57.474,1.727
20180918_23,19.3,61.0,0.5,21.236,49.064,2.103
20180918_24,20.4,61.0,0.8,22.432,42.457,2.495
20180918_25,21.8,55.0,0.7,23.132,39.517,2.513
20180918_26,23.4,46.0,1.0,23.474,39.435,2.726
20180918_27,23.2,48.0,1.2,23.609,39.157,2.457
20180918_28,22.4,54.0,1.1,23.551,39.522,1.93
20180918_29,21.6,61.0,0.3,22.565,42.648,2.121
20180918_30,20.6,61.0,1.8,21.487,48.344,1.476
20180918_31,19.0,73.0,0.5,19.346,53.021,0.744
20180918_32,17.1,83.0,,18.801,54.612,0.645
20180918_33,15.9,88.0,0.9,18.766,53.507,0.619
20180918_34,15.0,90.0,0.8,18.623,55.285,0.894
20180918_35,14.6,92.0,1.0,18.561,58.106,1.657
20180918_36,13.9,93.0,0.3,18.093,61.703,1.568
20180919_00,20.4,61.0,0.8,26.077,44.197,1.688
20180919_01,21.8,55.0,0.7,22.008,46.568,2.285
20180919_02,23.4,46.0,1.0,20.576,56.546,2.495
20180919_03,23.2,48.0,1.2,21.246,51.385,1.872
20180919_04,22.4,54.0,1.1,21.2,53.06,1.705
20180919_05,21.6,61.0,0.3,20.292,60.325,2.48
20180919_06,20.6,61.0,1.8,19.694,61.318,2.105
20180919_07,19.0,73.0,0.5,17.933,70.183,1.934
20180919_08,17.1,83.0,,17.311,74.05,2.05
20180919_09,15.9,88.0,0.9,16.881,74.774,1.879
20180919_10,15.0,90.0,0.8,15.291,81.308,1.77
20180919_11,14.6,92.0,1.0,14.497,82.797,1.417
20180919_12,13.9,93.0,0.3,15.39,79.146,1.18
20180919_13,13.3,94.0,0.9,14.979,80.633,0.937
20180919_14,12.7,94.0,0.7,14.033,81.712,0.875
20180919_15,12.3,95.0,0.8,13.148,80.399,0.664
20180919_16,12.0,95.0,0.7,12.807,80.216,0.756
20180919_17,11.6,95.0,1.1,12.58,80.349,0.547
20180919_18,11.5,94.0,0.7,12.442,80.769,0.54
20180919_19,11.1,93.0,0.8,11.961,82.354,0.676
20180919_20,11.7,94.0,0.9,14.517,80.341,0.88
20180919_21,13.1,91.0,0.7,17.82,66.184,0.699
20180919_22,15.4,80.0,0.5,19.432,60.578,0.277
20180919_23,17.5,69.0,0.8,20.894,56.869,1.039
20180919_24,21.0,60.0,1.1,21.978,53.815,0.855
20180919_25,,,0.9,22.953,51.148,1.319
20180919_26,25.6,39.0,1.1,23.536,50.458,1.962
20180919_27,24.3,50.0,2.4,23.855,49.392,2.95
20180919_28,23.8,51.0,2.1,23.945,48.923,3.048
20180919_29,23.6,52.0,0.8,23.676,49.115,3.927
20180919_30,21.9,60.0,0.8,22.302,55.758,3.755
20180919_31,20.1,68.0,1.1,18.175,70.915,0.847
20180919_32,17.3,79.0,1.3,16.819,60.311,0.413
20180919_33,16.4,82.0,1.1,15.698,34.574,1.832
20180919_34,15.6,87.0,1.6,14.136,33.342,1.778
20180919_35,15.6,86.0,1.7,15.818,25.52,5.288
20180919_36,15.3,85.0,1.1,16.133,22.074,6.749
20180920_00,21.0,60.0,1.1,26.113,49.931,2.029
20180920_01,,,0.9,21.793,54.06,1.465
20180920_02,25.6,39.0,1.1,21.955,55.884,2.005
20180920_03,24.3,50.0,2.4,22.415,54.849,1.969
20180920_04,23.8,51.0,2.1,22.941,53.002,2.372
20180920_05,23.6,52.0,0.8,22.274,57.686,3.262
20180920_06,21.9,60.0,0.8,21.173,63.821,3.651
20180920_07,20.1,68.0,1.1,18.484,76.099,3.292
20180920_08,17.3,79.0,1.3,18.308,74.954,4.452
20180920_09,16.4,82.0,1.1,17.699,75.467,3.863
20180920_10,15.6,87.0,1.6,16.917,69.923,3.345
20180920_11,15.6,86.0,1.7,15.805,49.669,3.25
20180920_12,15.3,85.0,1.1,15.633,28.362,2.962
20180920_13,15.2,83.0,1.9,13.267,32.198,2.088
20180920_14,13.8,88.0,1.1,12.205,33.86,0.71
20180920_15,12.9,89.0,1.3,11.82,33.477,1.249
20180920_16,12.0,90.0,0.8,10.958,33.994,1.281
20180920_17,11.3,90.0,1.3,10.576,32.368,2.226
20180920_18,10.2,91.0,1.1,13.027,24.385,4.967
20180920_19,9.6,90.0,0.9,8.902,30.597,2.218
20180920_20,9.6,88.0,0.9,10.66,39.65,0.421
20180920_21,10.2,86.0,,15.06,23.79,1.477
20180920_22,17.6,50.0,1.5,16.403,22.158,5.751
20180920_23,21.9,21.0,4.5,17.156,20.506,6.369
20180920_24,22.1,20.0,3.9,17.653,18.976,5.265
20180920_25,23.1,18.0,3.6,18.479,16.326,6.812
20180920_26,23.6,18.0,1.6,19.031,17.654,6.884
20180920_27,24.4,17.0,1.1,19.339,19.799,6.739
20180920_28,24.0,15.0,2.3,19.235,22.367,7.414
20180920_29,22.9,16.0,3.9,18.998,25.244,7.447
20180920_30,19.5,25.0,2.4,18.185,29.338,5.009
20180920_31,18.6,29.0,0.8,13.276,42.127,1.604
20180920_32,15.6,43.0,1.4,12.169,37.327,1.079
20180920_33,13.2,53.0,0.4,11.161,41.523,0.536
20180920_34,11.4,62.0,1.4,11.385,41.008,2.701
20180920_35,10.6,67.0,1.7,14.487,32.191,6.176
20180920_36,9.7,72.0,1.6,14.396,30.229,7.703
20180921_00,22.1,20.0,3.9,22.748,30.248,3.161
20180921_01,23.1,18.0,3.6,19.9,19.758,5.041
20180921_02,23.6,18.0,1.6,20.296,17.957,4.794
20180921_03,24.4,17.0,1.1,20.596,18.838,3.516
20180921_04,24.0,15.0,2.3,20.209,18.138,6.378
20180921_05,22.9,16.0,3.9,19.64,21.042,5.941
20180921_06,19.5,25.0,2.4,18.404,25.774,3.632
20180921_07,18.6,29.0,0.8,13.233,39.583,1.095
20180921_08,15.6,43.0,1.4,16.405,25.479,5.897
20180921_09,13.2,53.0,0.4,14.862,28.872,3.867
20180921_10,11.4,62.0,1.4,15.235,28.713,4.468
20180921_11,10.6,67.0,1.7,11.899,36.704,2.441
20180921_12,9.7,72.0,1.6,13.111,33.417,3.988
20180921_13,9.1,74.0,0.8,13.732,30.622,4.921
20180921_14,9.1,73.0,1.1,14.502,25.247,8.089
20180921_15,8.6,75.0,0.9,14.137,23.664,7.892
20180921_16,8.3,77.0,1.2,9.463,33.235,2.72
20180921_17,8.0,77.0,1.2,11.096,29.131,4.472
20180921_18,7.6,78.0,1.4,12.394,25.336,6.479
20180921_19,7.1,81.0,1.5,12.057,25.368,6.277
20180921_20,6.9,80.0,0.6,11.771,28.699,5.124
20180921_21,7.8,75.0,0.9,14.028,25.368,6.069
20180921_22,16.3,39.0,1.1,15.155,23.104,5.929
20180921_23,20.9,23.0,2.0,15.825,23.139,5.84
20180921_24,20.7,19.0,4.1,16.823,21.441,6.663
20180921_25,21.7,18.0,1.3,17.438,21.257,5.875
20180921_26,22.6,18.0,2.2,18.112,20.729,6.349
20180921_27,23.3,18.0,2.6,18.646,20.526,6.184
20180921_28,23.3,16.0,2.1,18.806,20.201,6.156
20180921_29,21.9,21.0,2.3,18.43,20.522,6.003
20180921_30,17.6,35.0,1.0,17.084,24.54,4.222
20180921_31,16.0,47.0,0.9,11.549,36.442,1.319
20180921_32,13.6,58.0,1.6,10.5,32.53,0.941
20180921_33,11.7,61.0,1.5,10.202,32.639,1.628
20180921_34,10.5,66.0,1.0,9.954,33.13,1.915
20180921_35,10.1,64.0,1.9,9.355,33.912,1.407
20180921_36,9.1,68.0,0.7,9.49,32.484,2.625
20180922_00,20.7,19.0,4.1,22.715,28.275,0.806
20180922_01,21.7,18.0,1.3,18.675,19.506,1.272
20180922_02,22.6,18.0,2.2,19.426,19.11,2.985
20180922_03,23.3,18.0,2.6,20.025,18.526,3.415
20180922_04,23.3,16.0,2.1,20.281,18.699,4.648
20180922_05,21.9,21.0,2.3,19.897,19.926,5.337
20180922_06,17.6,35.0,1.0,18.879,24.179,3.709
20180922_07,16.0,47.0,0.9,14.161,30.943,3.354
20180922_08,13.6,58.0,1.6,11.383,32.582,2.205
20180922_09,11.7,61.0,1.5,10.537,33.92,1.739
20180922_10,10.5,66.0,1.0,9.565,36.074,1.095
20180922_11,10.1,64.0,1.9,9.114,36.506,1.062
20180922_12,9.1,68.0,0.7,8.834,36.717,1.499
20180922_13,8.1,72.0,0.9,8.912,35.826,2.476
20180922_14,7.8,73.0,1.5,8.115,37.484,1.267
20180922_15,7.0,76.0,0.8,7.935,38.011,0.979
20180922_16,6.8,76.0,1.9,9.542,34.682,3.537
20180922_17,7.0,73.0,1.9,10.897,31.82,4.142
20180922_18,7.0,74.0,1.7,11.414,32.524,4.64
20180922_19,6.6,75.0,2.3,9.256,41.314,3.385
20180922_20,6.6,74.0,1.2,10.469,47.029,2.7
20180922_21,7.8,69.0,1.2,13.753,39.675,5.609
20180922_22,17.4,32.0,2.1,15.379,36.619,6.652
20180922_23,19.2,27.0,1.1,16.642,34.865,6.513
20180922_24,20.3,26.0,4.6,17.727,33.381,7.051
20180922_25,20.6,27.0,2.8,18.5,32.263,7.434
20180922_26,21.2,26.0,2.2,19.164,30.885,6.82
20180922_27,21.5,28.0,4.1,19.487,30.518,6.631
20180922_28,20.8,27.0,1.4,19.429,30.606,6.357
20180922_29,20.2,29.0,4.4,19.104,31.588,5.953
20180922_30,18.2,34.0,1.0,18.151,34.552,4.597
20180922_31,16.4,42.0,1.7,12.84,48.406,1.852
20180922_32,14.1,54.0,0.9,11.579,48.808,0.896
20180922_33,12.1,64.0,1.5,11.226,48.657,1.48
20180922_34,11.4,66.0,0.9,10.975,48.477,1.94
20180922_35,10.3,71.0,2.3,10.789,48.694,2.368
20180922_36,9.6,72.0,1.4,10.018,50.92,2.187
20180923_00,20.3,26.0,4.6,20.643,37.071,4.57
20180923_01,20.6,27.0,2.8,18.265,29.1,6.415
20180923_02,21.2,26.0,2.2,19.139,28.27,6.08
20180923_03,21.5,28.0,4.1,18.985,30.438,6.123
20180923_04,20.8,27.0,1.4,18.505,32.816,6.233
20180923_05,20.2,29.0,4.4,17.485,34.502,6.511
20180923_06,18.2,34.0,1.0,16.281,37.866,5.628
20180923_07,16.4,42.0,1.7,13.895,42.455,4.331
20180923_08,14.1,54.0,0.9,12.296,45.163,3.6
20180923_09,12.1,64.0,1.5,10.756,49.994,2.017
20180923_10,11.4,66.0,0.9,9.871,52.847,1.288
