FORE_data,t2m_obs,rh2m_obs,w10m_obs,t2m_prophet,rh2m_prophet,w10m_prophet,t2m_M,rh2m_M,w10m_M,t2m_seq2seq_global,rh2m_seq2seq_global,w10m_seq2seq_global
90005_21,11.275,84.762,0.852,6.150093891576164,60.07915281729147,1.0813547290174323,11.275,84.762,0.852,9.875123023986816,82.79278564453125,0.8252539634704591
90005_22,11.783,81.835,1.517,7.657662401179794,55.62243951649247,1.2880846061502431,11.783,81.835,1.517,10.448060989379883,81.88932037353516,0.9664007425308228
90005_23,11.626,83.696,1.098,9.14091136455,51.337343260130034,1.5518059535381148,11.626,83.696,1.098,10.72052764892578,83.36629486083984,1.0050559043884275
90005_24,11.216,86.215,0.551,10.369410215094787,47.93916976448614,1.806816852492864,11.216,86.215,0.551,10.606701850891113,83.85521697998047,1.001459002494812
90005_25,11.206,82.89299999999999,0.665,11.31730560159114,45.49633172715503,2.0071635097194225,11.206,82.89299999999999,0.665,10.497793197631836,83.98794555664062,1.0269846916198728
90005_26,10.669,84.11200000000002,0.7020000000000001,12.069127756934204,43.670610233361714,2.1416096439378727,10.669,84.11200000000002,0.7020000000000001,10.323785781860352,85.78544616699219,1.098463773727417
90005_27,9.931,88.34700000000002,1.3259999999999998,12.650429398939727,42.24820316010937,2.211841700461795,9.931,88.34700000000002,1.3259999999999998,9.942423820495604,87.216796875,1.2381889820098877
90005_28,9.17,88.05,1.74,12.949936016373824,41.455060268254684,2.2042763329892834,9.17,88.05,1.74,9.609827995300293,87.6120376586914,1.349749207496643
90005_29,8.711,86.99700000000001,1.654,12.803715129349305,41.77686007016675,2.0915656374355467,8.711,86.99700000000001,1.654,9.323551177978516,88.02030181884766,1.3624011278152466
90005_30,8.258,87.50299999999999,1.396,12.154693876378095,43.477382202153464,1.8664939001710428,8.258,87.50299999999999,1.396,8.908625602722168,88.66854858398438,1.3088946342468262
90005_31,8.046,88.15,1.175,11.133252373248578,46.27876226060786,1.5729896667920014,8.046,88.15,1.175,8.587377548217772,89.7560806274414,1.21882164478302
90005_32,7.84,89.917,0.836,9.985751060764118,49.49233279709924,1.296523374615133,7.84,89.917,0.836,8.476239204406737,90.60636138916016,1.155085206031799
90005_33,7.72,88.79899999999998,1.01,8.922163314508264,52.45949070845972,1.113797148284445,7.72,88.79899999999998,1.01,8.422158241271973,90.76567840576172,1.1258652210235596
90005_34,7.657999999999999,87.382,0.603,8.020074017174004,54.89853096313988,1.0428581563418888,7.657999999999999,87.382,0.603,8.275434494018555,90.57240295410156,1.0917431116104126
90005_35,7.58,86.307,0.374,7.252924491761957,56.89055862546184,1.0379870151822603,7.58,86.307,0.374,8.125672340393066,90.4114990234375,1.0991299152374268
90005_36,10.242481490740746,58.6076018888889,1.177638887962963,6.584351399673888,58.60752723600154,1.0340558679161975,7.525,86.12700000000002,0.758,8.328259468078612,90.42133331298828,1.3614329099655151
90006_00,16.0,40.0,3.0,9.667572524259187,46.84434664878935,1.670211175426851,15.715,44.166,2.9015,16.0,40.0,3.0
90006_01,16.7,38.0,3.7,10.812342558182037,43.50049718987571,1.989589592966034,14.078501,44.489998,3.8675,16.7,38.0,3.7
90006_02,16.7,40.0,3.5,11.320585837522964,42.57481849168485,2.2219272601843727,14.034,45.0685,4.124,16.7,40.0,3.5
90006_03,16.4,41.0,3.6,11.416680226701164,42.85450511448442,2.3175095250949482,13.943,45.916,3.6069999,16.4,41.0,3.6
90006_04,13.7305,47.4585,3.612,11.199325535080087,43.73169612498764,2.247738500926032,13.7305,47.4585,3.612,15.27908992767334,40.20224380493164,2.6299843788146973
90006_05,13.2105,47.972,4.017,10.592731760502089,45.5622461366914,2.0194985656725644,13.2105,47.972,4.017,14.142711639404295,46.33278274536133,2.234009027481079
90006_06,11.276,54.395,2.7375,9.523593064588127,48.939894723567846,1.6870629537232578,11.276,54.395,2.7375,12.509209632873535,54.54659652709961,1.5764477252960205
90006_07,10.7630005,56.040497,2.8525,8.114070453797513,53.72403305832058,1.342727536069805,10.7630005,56.040497,2.8525,11.058080673217773,61.72391891479492,1.1752947568893433
90006_08,10.2365,57.62600000000001,2.8325,6.6778781443118325,58.83381582411434,1.079321843632019,10.2365,57.62600000000001,2.8325,10.02019500732422,66.53315734863281,1.0514795780181885
90006_09,10.2885,57.218,3.1785002,5.51606853233454,63.00100546195581,0.9437198680037692,10.2885,57.218,3.1785002,9.274083137512207,69.98440551757811,1.168373703956604
90006_10,11.1705,55.965,4.5405,4.713283730013568,65.71324481734909,0.915041955451404,11.1705,55.965,4.5405,8.863319396972656,72.83973693847656,1.3411365747451782
90006_11,10.566,58.3385,4.2815,4.1298194045780585,67.43196387054833,0.9266449367779144,10.566,58.3385,4.2815,8.598134994506836,74.5916976928711,1.4048819541931152
90006_12,10.825001,58.1315,4.5635,3.58286417918812,68.94061143015854,0.9167272580602086,10.825001,58.1315,4.5635,8.335845947265625,77.0015869140625,1.2748368978500366
90006_13,10.823,62.485,2.837,3.023216959348982,70.55079443830459,0.8684389353293474,10.823,62.485,2.837,8.081501960754395,79.41183471679688,1.0614252090454102
90006_14,10.834,62.304,2.527,2.5328825918146025,71.97501901272899,0.8094421151383038,10.834,62.304,2.527,7.873591899871826,81.01172637939453,0.9361525774002076
90006_15,10.595,62.932,2.135,2.1700297803530013,72.90863804336709,0.775921372212331,10.595,62.932,2.135,7.678272247314452,82.76350402832031,0.8546357750892639
90006_16,9.667,67.127,1.111,1.857505885484814,73.57351911225186,0.7759092590281823,9.667,67.127,1.111,7.450039386749268,84.24808502197266,0.7552465200424194
90006_17,9.338,68.36399999999999,0.552,1.4673341245760287,74.50814535082046,0.7848517688620007,9.338,68.36399999999999,0.552,7.2706618309021,85.4508285522461,0.7228445410728455
90006_18,9.274,68.571,0.888,1.0356051441248226,75.73085662374969,0.7752888092358764,9.274,68.571,0.888,7.1878275871276855,86.27920532226562,0.733916699886322
90006_19,9.141,69.186,0.685,0.8752736185229537,76.17967911889326,0.7514678546155317,9.141,69.186,0.685,7.081887245178223,87.11097717285156,0.715472936630249
90006_20,9.072,69.843,0.634,1.4220241730768084,74.19499926659287,0.7565436898576129,9.072,69.843,0.634,7.01028299331665,86.94318389892578,0.719425618648529
90006_21,9.108,70.665,0.97,2.9004193713653024,68.8239756354554,0.8457781954524755,9.108,70.665,0.97,7.315304279327393,83.4388198852539,0.9169586896896362
90006_22,9.541,68.204,2.934,5.091002752469287,60.84080025192161,1.0485392128175637,9.541,68.204,2.934,8.323984146118164,81.25960540771484,1.303440809249878
90006_23,8.482000000000001,84.54299999999998,4.43,7.415817379396721,52.504078711284635,1.3484565091269958,8.482000000000001,84.54299999999998,4.43,9.255732536315918,82.7577133178711,1.72528076171875
90006_24,7.575,88.145,4.303,9.286729601189348,46.15681480870303,1.6919125232319665,7.575,88.145,4.303,9.223806381225586,83.35801696777344,2.0137183666229252
90006_25,7.553,90.333,3.547,10.431093323624859,42.814143199313314,2.0112908620675167,7.553,90.333,3.547,8.93767261505127,84.40632629394531,2.222118854522705
90006_26,7.3610000000000015,89.859,3.644,10.938934230823731,41.88964378705713,2.2436279160009254,7.3610000000000015,89.859,3.644,8.926501274108887,85.34856414794922,2.349071264266968
90006_27,6.709,91.498,2.992,11.034630201594807,42.17051106120661,2.3392090334876228,6.709,91.498,2.992,8.834482192993164,86.6531753540039,2.2179596424102783
90006_28,6.335,92.877,3.202,10.816881059307287,43.048884018169964,2.26943632818735,6.335,92.877,3.202,8.606414794921875,88.14665222167969,1.9887014627456665
90006_29,5.823,96.149,3.267,10.209896815832792,44.8806172005062,2.0411941785722174,5.823,96.149,3.267,8.297863006591799,88.86083221435547,1.7561628818511963
90006_30,5.306,96.019,3.153,9.14037164649134,48.259450111884185,1.708755819494034,5.306,96.019,3.153,7.8460755348205575,89.23193359375,1.5855565071105957
90006_31,5.009,96.012,3.182,7.7304665712860405,53.04477385475746,1.3644171224678934,5.009,96.012,3.182,7.473792552947997,90.163818359375,1.4945437908172607
90006_32,4.644,96.796,3.38,6.293895819733997,58.155743042187005,1.1010076189213065,4.644,96.796,3.38,7.225448131561278,90.95771026611328,1.441250920295715
90006_33,4.427,96.169,3.069,5.131711801474557,62.32412004417371,0.9654013010397828,4.427,96.169,3.069,7.010716915130615,91.28160858154295,1.339944839477539
90006_34,4.199,96.291,2.463,4.328556641502281,65.03754763674871,0.9367185156154224,4.199,96.291,2.463,6.823187828063965,90.5481948852539,1.24637770652771
90006_35,4.063,96.431,2.487,3.7447260199044337,66.7574557301395,0.9483160940695008,4.063,96.431,2.487,6.613735675811768,89.66295623779297,1.2256076335906982
90006_36,8.889310199074073,61.07359256481482,2.0082500018518505,3.197408572547684,68.26729306296792,0.9383924830838538,3.954,95.671,2.383,6.837707042694093,89.54400634765625,1.2786321640014648
90007_00,8.6,63.0,1.2,8.428330100797567,49.11902245785974,1.9444783952477744,14.102,50.119003,1.4395001,8.6,63.0,1.2
90007_01,10.9,55.0,1.1,10.330478838072152,43.607872464321616,2.4477161769751925,13.825001,47.011,2.2905,10.9,55.0,1.1
90007_02,13.5,48.0,1.2,11.487401337300069,40.875979290391015,2.9669854543327685,15.043501,43.975502,2.4329998,13.5,48.0,1.2
90007_03,16.0,40.0,5.0,12.019986290850047,39.94258687937866,3.4279527817179067,16.014,41.298,2.9225001,16.0,40.0,5.0
90007_04,15.6605,43.8715,4.5895,12.06533347462274,39.93815317344665,3.727536929823696,15.6605,43.8715,4.5895,15.31579303741455,42.86921691894531,2.9141063690185547
90007_05,14.1685,50.791496,4.8325,11.658140205950026,40.76935066365071,3.7631812909596016,14.1685,50.791496,4.8325,13.981317520141602,46.91054153442383,3.263474941253662
90007_06,12.177,57.235,3.0615,10.77942034402195,42.879589997964246,3.4958599999704694,12.177,57.235,3.0615,12.018342971801758,52.68124389648438,2.6089022159576416
90007_07,10.875999,61.4375,1.2065,9.482602984101307,46.49842440713381,2.997557430073422,10.875999,61.4375,1.2065,10.238241195678713,59.51539993286133,1.753257155418396
90007_08,10.502501,61.461998,1.0450001,7.946252101338949,51.18307448772197,2.4322690785435506,10.502501,61.461998,1.0450001,8.91353988647461,65.46122741699219,1.2988998889923096
90007_09,10.0675,62.9215,1.118,6.396646735840192,56.065694395003966,1.9702556573434773,10.0675,62.9215,1.118,7.859584331512451,70.97748565673828,1.151983618736267
90007_10,9.602,65.544495,0.9805,4.983733261315679,60.48215133703306,1.6946913039899183,9.602,65.544495,0.9805,7.032604694366455,75.43389892578125,1.0824402570724487
90007_11,9.257999,67.1305,0.8885,3.7351041198413233,64.32332706261975,1.5713877352464407,9.257999,67.1305,0.8885,6.373591423034668,78.87364959716797,1.0556002855300903
90007_12,8.861,69.417496,1.4165,2.6204026379960137,67.81245468107403,1.501718282368414,8.861,69.417496,1.4165,5.823611736297607,81.82421875,1.0658516883850098
90007_13,9.297,72.87,1.551,1.6388664503506691,71.04246123639071,1.410219284312729,9.297,72.87,1.551,5.5427751541137695,83.84188842773438,1.0963841676712036
90007_14,9.583,72.193,1.881,0.8262399343920759,73.82628663175534,1.2934519713706598,9.583,72.193,1.881,5.383253574371338,85.23701477050781,1.091461420059204
90007_15,9.725,72.866,1.5119999999999998,0.18070610224366845,76.00377599020278,1.1969047233963557,9.725,72.866,1.5119999999999998,5.248932361602783,86.48435974121094,1.0704489946365356
90007_16,9.719,74.079,1.7619999999999998,-0.3843875109163832,77.77509608726507,1.1529929625973974,9.719,74.079,1.7619999999999998,5.215371608734131,87.23388671875,1.1024495363235474
90007_17,9.802,74.656,2.089,-0.9658005034162134,79.54205749779312,1.1439819815319825,9.802,74.656,2.089,5.2445945739746085,88.31119537353516,1.141079664230347
90007_18,9.497,80.116,1.97,-1.5113556646132924,81.27399038457956,1.1232377619319518,9.497,80.116,1.97,5.359562873840332,89.67110443115234,1.1340433359146118
90007_19,9.066,86.661,1.859,-1.7334297901306484,82.0298395269572,1.069464565437177,9.066,86.661,1.859,5.533345699310303,90.9871826171875,1.1458762884140017
90007_20,8.935,88.053,2.153,-1.2226899094963457,80.28032172972596,1.0188616782355953,8.935,88.053,2.153,5.703939914703369,90.65878295898438,1.306419849395752
90007_21,8.237,83.584,3.582,0.2806668344451744,74.98001496240819,1.0452023067473672,8.237,83.584,3.582,5.662646293640138,89.31047058105469,1.5819194316864014
90007_22,7.6960000000000015,83.425,3.835,2.659214490670438,66.56914435385583,1.209032082074271,7.6960000000000015,83.425,3.835,5.701094627380371,87.23151397705078,1.851648569107056
90007_23,7.195,78.998,4.2780000000000005,5.425237862743999,57.0092407066082,1.5226956973211436,7.195,78.998,4.2780000000000005,5.901881694793701,84.67691040039062,2.095558881759644
90007_24,6.664,77.572,3.98,7.970750620958202,48.718508402798605,1.9552908239484577,6.664,77.572,3.98,5.916750431060791,83.54424285888672,2.2443490028381348
90007_25,6.4979999999999976,76.487,3.525,9.87249677040693,43.20880480631197,2.458538498592133,6.4979999999999976,76.487,3.525,5.774781227111816,82.4122314453125,2.3378820419311523
90007_26,6.322,76.592,3.548,11.029021700392493,40.47835644874385,2.9778175847206585,6.322,76.592,3.548,5.754302024841309,81.75894165039062,2.4242875576019287
90007_27,6.1389999999999985,77.297,3.379,11.561214116037164,39.54640721327014,3.438794636666082,6.1389999999999985,77.297,3.379,5.75439977645874,81.58299255371094,2.47709584236145
90007_28,5.671,79.794,3.027,11.606173805441998,39.54341498312769,3.7383884250110655,5.671,79.794,3.027,5.581117153167725,82.11457824707031,2.484771490097046
90007_29,5.12,82.7,2.964,11.198598098121424,40.37605218998682,3.774042341918266,5.12,82.7,2.964,5.3509559631347665,82.43804168701172,2.4725325107574463
90007_30,4.854,82.818,2.947,10.319500865188726,42.48772942275872,3.5067305221326723,4.854,82.818,2.947,5.013122081756592,82.31696319580078,2.4424452781677246
90007_31,4.704,82.09899999999998,3.07,9.02231121355793,46.10799985363281,3.008437338755958,4.704,82.09899999999998,3.07,4.778974533081055,82.86900329589844,2.3448987007141118
90007_32,4.734,80.226,2.53,7.4855931297821074,50.7940840208289,2.443158288909732,4.734,80.226,2.53,4.6800971031188965,83.50221252441406,2.1867530345916752
90007_33,4.84,76.673,2.489,5.9356256655066275,55.67813602039746,1.981154084520182,4.84,76.673,2.489,4.55502462387085,83.17108917236328,2.104616641998291
90007_34,4.779,74.183,2.815,4.522355205249905,60.096023002944,1.7055988628901817,4.779,74.183,2.815,4.381585121154785,82.57588195800781,2.1224515438079834
90007_35,4.8180000000000005,71.832,2.29,3.2733742019097596,63.938626659419185,1.582304340693884,4.8180000000000005,71.832,2.29,4.173475265502931,82.40213775634766,2.1579515933990483
90007_36,6.510814805555557,60.283198935185176,2.012263889814814,2.1583259927791048,67.42918004113608,1.5126438490784135,4.887,69.63600000000001,1.922,4.189778804779054,83.8043441772461,2.419098377227783
90008_00,8.8,60.0,1.7,4.494448597174767,56.121327449527776,2.8087159718522066,13.179,49.823997,2.2035,8.8,60.0,1.7
90008_01,9.3,58.0,1.3,5.385258410813048,54.07291414665019,2.92139706058856,12.156,49.08600000000001,3.4835,9.3,58.0,1.3
90008_02,9.5,58.0,2.5,6.049839806164306,52.44535628862831,3.0663477282324525,12.733999,47.5775,3.9225,9.5,58.0,2.5
90008_03,8.5,61.0,3.6,6.391013592103118,51.52748076422469,3.1783850042677013,13.1845,46.134003,4.0115,8.5,61.0,3.6
90008_04,13.001499,48.2465,4.333,6.286876644529276,51.70770850213465,3.2731650306116062,13.001499,48.2465,4.333,10.155340194702148,57.54398727416992,3.4877190589904785
90008_05,11.383499,57.2865,4.3129997000000015,5.693542522579699,53.15305349517559,3.4065431064701674,11.383499,57.2865,4.3129997000000015,8.941200256347656,63.00569915771485,4.0697288513183585
90008_06,8.978000999999997,68.854004,2.7345,4.739660402942158,55.5388971543784,3.5988986870297173,8.978000999999997,68.854004,2.7345,7.496259212493896,67.86040496826172,4.5310893058776855
90008_07,7.7095,72.78699999999998,1.0304999,3.7024857540279537,58.12849554718585,3.802131605867781,7.7095,72.78699999999998,1.0304999,6.5480828285217285,71.41687774658203,4.6883811950683585
90008_08,7.609,70.139496,1.8115001,2.858900879443687,60.19438826949063,3.939649461788524,7.609,70.139496,1.8115001,6.036314487457275,74.11369323730469,4.5512776374816895
90008_09,7.309,70.566,1.7505,2.325389981129128,61.44947337003737,3.975507515757895,7.309,70.566,1.7505,5.737287521362305,75.12699890136719,4.187633514404297
90008_10,7.0559998,70.9325,1.6269999999999998,2.0192506177543112,62.131223898953294,3.9422974560434563,7.0559998,70.9325,1.6269999999999998,5.578603744506836,75.90045166015625,3.8090119361877437
90008_11,7.108,70.6555,1.4714999,1.7676786445589463,62.689762957883204,3.9026359918603326,7.108,70.6555,1.4714999,5.495513439178467,77.10173034667969,3.634793519973755
90008_12,6.9845,72.683,1.4165001,1.461138110220074,63.379343309869526,3.887631080712362,6.9845,72.683,1.4165001,5.459596633911133,78.54924011230469,3.559464693069458
90008_13,7.8439999999999985,74.587,0.933,1.1164307245287377,64.11341321899305,3.87691002589485,7.8439999999999985,74.587,0.933,5.611140251159668,79.55931091308594,3.3767220973968506
90008_14,7.996,73.687,1.308,0.8102467262776525,64.66729825478426,3.838058436888939,7.996,73.687,1.308,5.770627498626709,79.53626251220703,3.0286877155303955
90008_15,8.051,73.423,1.808,0.5702271658061121,64.97617089037617,3.778389845138134,8.051,73.423,1.808,5.875630855560303,79.48141479492188,2.786236524581909
90008_16,8.218,73.501,2.061,0.3443842557553358,65.20617438349517,3.74743990944637,8.218,73.501,2.061,5.952394962310791,79.49983978271484,2.7906594276428223
90008_17,7.974,77.17399999999998,2.082,0.08131340960509092,65.52984618497419,3.7810270472494167,7.974,77.17399999999998,2.082,6.0390968322753915,79.37660217285156,2.9428417682647705
90008_18,7.687,81.684,2.519,-0.16552275428080687,65.85033472370492,3.8437004516944233,7.687,81.684,2.519,6.1600074768066415,79.52074432373047,3.14392352104187
90008_19,7.443,85.022,2.494,-0.2257506130926004,65.77678091132226,3.836230372020968,7.443,85.022,2.494,6.168090343475343,80.56625366210938,3.417283535003662
90008_20,7.223,88.613,2.785,0.08059358297759722,64.9020320081026,3.6742088899814553,7.223,88.613,2.785,6.160432815551758,82.04669189453125,3.726950645446777
90008_21,7.269,89.926,2.194,0.8074075773121194,63.13061157488435,3.3707130115671484,7.269,89.926,2.194,6.188159465789795,83.88163757324219,3.960216045379639
90008_22,7.13,88.355,2.467,1.838747008688717,60.755058210330326,3.0440951433964214,7.13,88.355,2.467,6.046853542327881,85.74219512939453,4.066629886627196
90008_23,6.289,88.334,3.866,2.9693264485262896,58.228851756442644,2.8369379170895916,6.289,88.334,3.866,5.577949523925781,87.38945007324219,4.050281047821045
90008_24,6.0420000000000025,84.7,3.792,4.025728086845552,55.87778767147869,2.8139418781360543,6.0420000000000025,84.7,3.792,5.014527797698975,88.21118927001953,3.939243078231812
90008_25,5.931,81.391,3.176,4.916060679340982,53.8314438829654,2.9266737237393285,5.931,81.391,3.176,4.556326866149902,88.72158813476562,3.9181303977966313
90008_26,5.721,80.513,2.847,5.580170381360806,52.205952557331855,3.0716750850142507,5.721,80.513,2.847,4.187572956085205,89.21574401855469,4.1321001052856445
90008_27,5.332999999999998,80.979,3.0810000000000004,5.920878014495669,51.29014050331243,3.1837629904579465,5.332999999999998,80.979,3.0810000000000004,3.818493366241455,89.74435424804688,4.494331359863281
90008_28,4.738,82.85799999999998,3.026,5.816280466992108,51.47242857008133,3.2785935810084976,4.738,82.85799999999998,3.026,3.324848175048828,90.15576171875,4.85722541809082
90008_29,4.099,85.523,3.012,5.222491310195531,52.91983067094632,3.4120221548696965,4.099,85.523,3.012,2.5173969268798833,90.63388061523438,5.17739725112915
90008_30,3.545,87.117,3.3160000000000003,4.268159732658054,55.30772813790925,3.604428166291569,3.545,87.117,3.3160000000000003,1.5251907110214231,91.2127914428711,5.452688217163086
90008_31,3.164,88.514,3.607,3.230541214498372,57.899376959392264,3.807711447906714,3.164,88.514,3.607,0.8403752446174622,91.65435791015624,5.636975765228272
90008_32,2.939,88.46,3.617,2.386518070730326,59.96731665266392,3.9452795975773536,2.939,88.46,3.617,0.4976852238178253,91.86852264404295,5.697629451751709
90008_33,2.72,88.03299999999999,3.801,1.8525745146238428,61.22444518767928,3.9811878753340815,2.72,88.03299999999999,3.801,0.3052814900875092,91.64319610595705,5.633959293365479
90008_34,2.579,87.09,4.102,1.5460081157015368,61.90823553660365,3.9480279685318167,2.579,87.09,4.102,0.2800921201705933,90.67628479003906,5.44058084487915
90008_35,2.648,83.98,3.9,1.2940147399655908,62.46881072298,3.90841658549321,2.648,83.98,3.9,0.27627283334732056,89.6159439086914,5.126471996307373
90008_36,5.776129618518518,61.39457870370371,3.1544629601851852,0.9870584466047304,63.16042343203762,3.893461682837191,2.825,80.059,3.196,0.6067954301834106,89.42652893066406,4.916723251342773
90009_00,13.2,57.0,1.3,11.698288130234502,50.492287718727006,1.8262168354398247,15.619000000000002,52.4375,0.861,13.2,57.0,1.3
90009_01,14.6,52.0,1.7,12.590015237784453,47.939889488620146,1.949240049297646,15.103,49.968002,1.626,14.6,52.0,1.7
90009_02,16.2,46.0,1.9,13.320959530565915,46.16473283043533,2.057838419440066,17.043499,43.374,2.3379998,16.2,46.0,1.9
90009_03,17.3,43.0,3.0,13.895169470670332,44.85938140354139,2.162183418306007,18.316,38.7155,2.6069999,17.3,43.0,3.0
90009_04,18.853,36.7365,2.9505,14.194843625715109,44.20040223191455,2.2166328648207547,18.853,36.7365,2.9505,17.838640213012695,42.14897155761719,2.50281286239624
90009_05,18.934502,36.6165,2.545,14.068709285395824,44.64842607102294,2.153253619265795,18.934502,36.6165,2.545,17.492164611816403,45.84320068359375,2.201103687286377
90009_06,17.565498,40.2675,2.1545,13.47792000493722,46.43559602330823,1.9475353017391093,17.565498,40.2675,2.1545,16.256872177124027,55.41246032714844,1.6651787757873535
90009_07,16.2535,44.2755,1.7084999,12.559786088693972,49.24995579005972,1.6547346701720091,16.2535,44.2755,1.7084999,14.561769485473633,65.75014495849611,1.2718507051467896
90009_08,15.519501000000002,46.9815,1.664,11.549801557617702,52.40607570142562,1.3799529100387242,15.519501000000002,46.9815,1.664,13.152363777160645,73.32888793945312,1.092949151992798
90009_09,14.811501000000002,48.74800000000001,1.457,10.63446079430764,55.316532847787954,1.2055189639984771,14.811501000000002,48.74800000000001,1.457,12.19804859161377,77.87210845947266,1.0390144586563108
90009_10,13.7885,52.302498,1.6425,9.863829768693854,57.817724734693634,1.1381686361953167,13.7885,52.302498,1.6425,11.476611137390135,80.62580108642578,1.024618148803711
90009_11,12.861,56.205498,1.3395,9.185239968027457,60.089057828217534,1.1192971983159274,12.861,56.205498,1.3395,10.820531845092773,82.60287475585938,0.9865235686302184
90009_12,11.7145,60.85,1.1005,8.541826836657055,62.3200225488676,1.083587679520631,11.7145,60.85,1.1005,10.198809623718262,84.04409790039062,0.918853223323822
90009_13,11.011,65.197,0.785,7.930119794674695,64.49581606998349,1.0102824872566876,11.011,65.197,0.785,9.694136619567873,84.93138122558594,0.8462055921554565
90009_14,11.254,63.834,0.595,7.3725927189356275,66.48716239544082,0.9247426903938948,11.254,63.834,0.595,9.276761054992676,85.33422088623047,0.7747336626052856
90009_15,11.432,63.352,0.517,6.861940697783983,68.26476724585295,0.8593808310194406,11.432,63.352,0.517,8.948732376098633,85.81302642822266,0.7209741473197937
90009_16,11.515999999999998,65.653,0.586,6.36428284461838,69.91601797389345,0.8203359795564096,11.515999999999998,65.653,0.586,8.764095306396483,86.37614440917969,0.7169687151908875
90009_17,11.523,69.566,0.99,5.895960754128287,71.38032393242554,0.7939107519961536,11.523,69.566,0.99,8.736433982849121,87.81985473632812,0.7455932497978209
90009_18,11.136,83.09100000000002,1.331,5.591647445968759,72.18521946369,0.7805518291434571,11.136,83.09100000000002,1.331,9.128724098205566,89.56278991699219,0.8046215176582336
90009_19,11.327,88.61200000000002,1.477,5.668258254206747,71.55098450629667,0.813399944661565,11.327,88.61200000000002,1.477,9.845759391784668,89.81281280517578,0.8847578763961792
90009_20,11.505999999999998,84.374,1.544,6.283475748433073,68.90640465415807,0.9351516693152834,11.505999999999998,84.374,1.544,10.435524940490724,86.287109375,1.063382267951965
90009_21,11.52,60.51,2.314,7.3997302163130625,64.42326514231854,1.153252382953799,11.52,60.51,2.314,10.472376823425293,78.47956848144531,1.308708667755127
90009_22,11.212,54.567,2.763,8.778406449323597,59.077291720599746,1.4202156916539166,11.212,54.567,2.763,10.541147232055664,69.23110961914061,1.642771601676941
90009_23,11.332,54.816,3.507,10.121205349431076,54.11748141907081,1.6636647945763132,11.332,54.816,3.507,10.623573303222656,66.68881988525389,2.1139283180236816
90009_24,10.424,60.719,3.17,11.243498784251821,50.34703000144909,1.8406219938149317,10.424,60.719,3.17,10.149703025817873,69.00143432617189,2.324635505676269
90009_25,10.205,65.46600000000001,3.0810000000000004,12.134765367478625,47.79633431644505,1.963701059638719,10.205,65.46600000000001,3.0810000000000004,9.416683197021484,71.0036392211914,2.251896858215332
90009_26,9.088,76.751,3.0860000000000003,12.865255479483366,46.02286608609779,2.072355188387189,9.088,76.751,3.0860000000000003,8.725797653198242,76.44417572021484,1.9799994230270384
90009_27,8.519,83.913,2.573,13.439017602940126,44.719188849899645,2.176755851593088,8.519,83.913,2.573,8.245657920837402,80.40237426757812,1.7691706418991089
90009_28,8.342,84.71799999999998,2.331,13.738250325617445,44.061869513136216,2.2312608672677956,8.342,84.71799999999998,2.331,8.083588600158691,83.39769744873047,1.6659306287765503
90009_29,8.253,86.37100000000002,2.125,13.61168095713444,44.51153871307943,2.167937094781049,8.253,86.37100000000002,2.125,8.027918815612793,85.7620620727539,1.6154496669769287
90009_30,7.909,87.78,2.057,13.020463072336446,46.30033943488693,1.96227415330368,7.909,87.78,2.057,7.763784408569336,86.84822845458984,1.5568926334381104
90009_31,7.382999999999999,89.439,1.909,12.101906994893337,49.116315263373814,1.6695287998506936,7.382999999999999,89.439,1.909,7.514458656311035,87.96248626708984,1.4676072597503662
90009_32,7.223,88.603,1.844,11.09150676477252,52.2740364129949,1.3948022189674971,7.223,88.603,1.844,7.4442787170410165,89.04774475097656,1.363497257232666
90009_33,7.188,89.147,1.5530000000000002,10.175756783472881,55.18607985868825,1.2204233524272792,7.188,89.147,1.5530000000000002,7.479676723480225,89.61456298828125,1.281603217124939
90009_34,7.0520000000000005,88.77,1.48,9.404723039258675,57.6888429921912,1.1531280034201692,7.0520000000000005,88.77,1.48,7.439826965332031,89.57642364501953,1.2424169778823853
90009_35,6.899,88.41,1.173,8.725737037539929,59.96173216627136,1.1343114427194496,6.899,88.41,1.173,7.374776363372803,89.62488555908203,1.2439547777175903
90009_36,10.086625018518516,64.07076385185185,1.2291944435185187,8.081934240629616,62.19423768857924,1.098656698566617,6.547999999999999,88.49,1.3030000000000002,7.647334098815918,89.91944885253906,1.39760422706604
90010_00,12.2,55.0,1.5,9.762532181360717,52.307760431087395,1.7911899438006076,16.133999,42.367,1.6340001,12.2,55.0,1.5
90010_01,14.8,47.0,2.0,11.142390375178056,48.51355908327596,2.1551773245145243,16.6195,35.79,1.9944999,14.8,47.0,2.0
90010_02,15.3,44.0,4.5,11.925953768034447,46.88898747965735,2.5153433544147736,17.139,34.9315,2.2430000000000003,15.3,44.0,4.5
90010_03,15.4,46.0,4.1,12.296410232630462,46.4612026600656,2.794890491006109,17.465999999999998,34.5075,2.6155,15.4,46.0,4.1
90010_04,17.172,35.6245,3.2065,12.302517704040316,46.71209926563779,2.88719578387124,17.172,35.6245,3.2065,17.19155502319336,33.809520721435554,3.081822156906128
90010_05,16.174,39.71700300000001,3.772,11.83724465770154,47.87680918504724,2.725327912141732,16.174,39.71700300000001,3.772,15.869434356689453,39.78144073486328,3.2275850772857666
