FORE_data,t2m_obs,rh2m_obs,w10m_obs,t2m_prophet,rh2m_prophet,w10m_prophet,t2m_M,rh2m_M,w10m_M,t2m_seq2seq_global,rh2m_seq2seq_global,w10m_seq2seq_global
90005_24,12.75,19.0,3.75,12.85983247811379,50.92278456671431,1.7746067779107435,14.5755005,22.4065,4.17,13.593430519104006,16.714752197265625,4.865004062652588
90005_25,13.6,19.0,4.1,13.811898635138302,48.47038726980141,1.9747011096489016,14.873,16.4855,4.8435,14.770739555358887,14.804736137390135,5.559081554412842
90005_26,14.7,19.0,2.7,14.567863912029011,46.63512073202956,2.108893718386128,15.4685,16.684,5.8970002999999975,15.559366226196287,14.24219036102295,5.751101016998291
90005_27,15.8,17.0,3.7,15.153280842686355,45.203183489266394,2.1788710473391006,15.589001,18.1685,5.8020000000000005,15.999482154846193,13.541624069213867,5.5548744201660165
90005_28,15.9,18.0,2.6,15.456874733268393,44.40052595983267,2.1710497481417024,15.247499,19.5555,5.977,16.122499465942386,13.149473190307615,4.898480415344238
90005_29,15.4,19.0,3.4,15.314712922514147,44.71282731236638,2.0580819146947147,14.3525,21.401001,4.8775,15.579252243041992,13.518407821655273,3.8525664806365967
90005_30,14.0,22.0,3.1,14.669722368844551,46.403867838083436,1.8327518313968176,11.768,24.897,3.2465,14.087560653686525,15.431737899780273,2.878537654876709
90005_31,11.8,26.0,1.2,13.652283009238367,49.195783786927784,1.5389880419164408,10.561501,27.780499,2.9575,12.25897979736328,18.202472686767575,2.304630756378174
90005_32,11.0,28.0,1.3,12.508755107039642,52.39990836245139,1.2622609816997648,9.4995,30.5825,2.535,10.701826095581056,20.706439971923828,2.030249834060669
90005_33,11.7,27.0,2.7,11.449111861421905,55.35763911274,1.0792727735098795,9.7795,30.25800000000001,3.1335,9.792231559753418,22.80095863342285,1.8969367742538448
90005_34,10.5,29.0,1.4,10.550937980307088,57.787271655109606,1.0080705841375976,8.761999000000001,32.5265,2.4865,9.180719375610352,24.48483467102051,1.7612974643707275
90005_35,8.9,36.0,1.8,9.787674613097924,59.76991170162253,1.0029350282114171,7.6385,34.9325,1.9335,8.523625373840332,26.09559440612793,1.5882172584533691
90005_36,9.0,37.0,2.3,9.122958248808931,61.477513439371535,0.998738247140382,6.691,36.191,1.015,7.732723712921143,29.139972686767575,1.4748071432113647
90006_00,14.7,24.0,2.15,11.66390819243968,51.451698941696726,1.5538360818245414,13.932,33.029503000000005,5.1065,14.7,24.0,2.15
90006_01,15.2,24.0,1.2,12.812557401279365,48.10335036775714,1.8729568500129608,12.7915,29.5945,7.0699997,15.2,24.0,1.2
90006_02,15.6,24.0,1.6,13.324667452283736,47.1731297074977,2.1050397202534805,12.882,30.646,7.316,15.6,24.0,1.6
90006_03,15.7,24.0,1.0,13.424616053818328,47.44823189544729,2.200370048708144,12.573999,31.794,7.7530003,15.7,24.0,1.0
90006_04,14.5,28.0,2.3,13.211102859677508,48.32079637422287,2.1303499565976107,11.791,34.263000000000005,7.473,13.74484634399414,26.284223556518555,2.999746561050415
90006_05,13.6,33.0,3.3,12.60833771285578,50.14667813423139,1.9018638298157424,10.503,37.7665,5.7775,12.828828811645508,28.777814865112305,2.4615094661712646
90006_06,12.9,36.0,4.1,11.54301462091452,53.51961712704424,1.569184910521845,8.495500999999999,43.6235,2.841,11.601995468139648,33.44577789306641,1.872856855392456
90006_07,12.3,36.0,2.7,10.137294436578607,58.29900490538221,1.2246090773373317,7.7355,45.2625,3.1345,10.379175186157227,39.05686569213867,1.5935977697372437
90006_08,11.9,36.0,4.7,8.704891223161527,63.40399653284061,0.9609658687000292,6.8295,47.038002,2.9895,9.44609546661377,43.377113342285156,1.4569579362869265
90006_09,11.4,34.0,2.6,7.546857224857399,67.56635483131832,0.8251292836430164,5.9630003,47.760498,2.6025,8.727733612060549,46.334373474121094,1.3202180862426758
90006_10,11.6,34.0,4.6,6.747834402232321,70.27372302926784,0.796219675698864,5.0485,47.378998,2.1355,8.086092948913574,48.385047912597656,1.27284574508667
90006_11,11.5,33.0,1.4,6.168118271615048,71.98753149089063,0.8075938828225867,4.657,45.177002,2.837,7.534901142120361,50.66585159301758,1.242449164390564
90006_12,10.6,33.0,1.9,5.624897306100492,73.49122940947538,0.7974503581407077,3.4565,46.348,1.6735001,6.957900047302246,52.10235214233398,1.1484735012054443
90006_13,8.4,40.0,1.3,5.068970261770229,75.09642411296457,0.7489391245913498,2.6860000000000004,44.04600000000001,1.382,6.273312091827393,52.81353759765625,1.1116361618041992
90006_14,8.0,43.0,0.7,4.582341836559053,76.51562210629356,0.6897223355174138,1.904,46.801,1.726,5.552299976348877,53.64961624145508,1.1776086091995241
90006_15,8.9,43.0,1.2,4.22318058629747,77.44417666711341,0.6559845723238185,1.114,51.783,1.793,4.980057239532472,53.46986770629883,1.2706445455551147
90006_16,9.0,43.0,0.8,3.914333724172562,78.10395576647194,0.6557583940288183,0.9,49.534,1.869,4.457086563110352,53.64936065673828,1.3672022819519043
90006_17,8.5,44.0,1.2,3.5278243209713054,79.03344292572007,0.6644898003312769,0.813,50.09,2.399,3.9330894947052,56.17502975463867,1.3954200744628906
90006_18,8.7,43.0,1.1,3.0997428773439784,80.25097840038606,0.6547187050531831,0.344,53.872,1.569,3.4354708194732666,58.57276916503906,1.3907852172851562
90006_19,5.9,51.0,0.4,2.943043922579456,80.69458877006899,0.6306925888366226,0.147,53.82,2.557,3.1424713134765625,59.13872909545898,1.4322386980056765
90006_20,4.5,57.0,1.4,3.493411937576893,78.70466085795222,0.635566242590813,-0.257,51.716,2.12,3.15989089012146,56.041664123535156,1.403347730636597
90006_21,4.2,57.0,0.8,4.975409342314807,73.32835362613912,0.7246015527338573,3.801,37.776,1.832,4.515148162841797,44.156044006347656,1.7900900840759275
90006_22,9.1,28.0,2.3,7.169579532983433,65.33985949561907,0.9271663664862462,6.553,28.15,8.769,7.321258068084718,29.036731719970703,2.7229220867156982
90006_23,11.3,19.0,2.6,9.497965430470606,56.99778445702989,1.2268904567011043,7.645,25.079,8.638,9.7654447555542,21.396286010742188,3.4169132709503174
90006_24,12.4,16.5,2.9000000000000004,11.372433242470589,50.64513270168909,1.57015626778385,11.67,22.701,4.5345,12.037428855895994,16.105035781860348,3.270056962966919
90006_25,13.5,14.0,3.2,12.520336734183033,47.29703928168818,1.8893474120998888,11.151501,15.044001000000002,3.5275,13.783370018005373,12.9098482131958,3.1617770195007324
90006_26,14.4,13.0,3.0,13.031701449946015,46.36708449865032,2.12150028531784,11.795,14.527,3.449,14.62447452545166,11.713865280151367,3.1702277660369877
90006_27,14.2,14.0,1.1,13.1309051294905,46.64246324062175,2.216900241085049,11.6425,16.2225,4.0365,14.52578067779541,11.570307731628418,3.2824916839599614
90006_28,14.8,15.0,2.5,12.916647458000648,47.51531490308612,2.1469493981055625,11.627501,17.9585,4.324,13.90673542022705,12.127894401550293,3.273728132247925
90006_29,12.7,19.0,3.3,12.313138309885746,49.341494428717134,1.918532139785679,10.8945,21.6975,4.579,12.66660213470459,14.586398124694824,2.9674277305603027
90006_30,12.2,21.0,0.7,11.247071723821987,52.714741721914606,1.5859217057824804,7.487999999999999,32.0445,1.5005,10.526294708251953,18.473047256469727,2.2193400859832764
90006_31,9.3,29.0,1.1,9.840608583974994,57.494448286544504,1.2414139722904856,5.9735003,33.038498,1.0005,8.133387565612793,22.94934463500977,1.6518750190734863
90006_32,7.0,35.0,0.6,8.407462984904974,62.59976913748609,0.9778384753009692,5.3039999999999985,33.169502,0.9815,6.20954179763794,28.701032638549805,1.4417543411254885
90006_33,5.5,40.0,1.8,7.248687201823956,66.76246704823573,0.8420692113901679,5.77,32.273,2.8335,4.940484523773193,33.67057418823242,1.5862234830856323
90006_34,5.6,38.0,1.9,6.44892322650672,69.4701851976005,0.8132265316983632,5.455,33.7725,4.4440002,4.076244354248047,36.62799835205078,1.6542907953262331
90006_35,4.6,41.0,1.1,5.868466606456156,71.18435389981455,0.8246672717965564,3.7719998,37.5375,2.5080001,3.1464633941650386,39.56726837158203,1.4719997644424438
90006_36,3.5,45.0,0.9,5.32450584575216,72.68842229819221,0.8145898824226195,3.3985,39.411003,2.1475,2.5134243965148926,44.61699676513672,1.1962203979492188
90007_00,12.05,33.5,4.85,10.857854040926542,52.22643827241401,1.886742212082048,12.2735,39.253,4.8859997,12.05,33.5,4.85
90007_01,11.8,36.0,6.5,12.764409859354188,46.70751120128189,2.3898800124890327,12.026501,34.091,6.891,11.8,36.0,6.5
90007_02,11.2,40.0,6.6,13.92572068518881,43.967817957239625,2.90904978041614,12.319,32.8925,8.035999,11.2,40.0,6.6
90007_03,11.2,41.0,7.7,14.462675046496106,43.026602866624756,3.3699180707424534,12.248,31.98,8.21,11.2,41.0,7.7
90007_04,10.6,44.0,4.9,14.512372555465582,43.014324255606354,3.6694036545725663,10.8485,39.098,7.7939997,11.932201385498047,27.90822792053223,4.762825012207031
90007_05,10.6,38.0,2.9,14.109510366639205,43.83765499938522,3.704949924615384,10.1025,39.88800000000001,5.7155,11.28844928741455,26.60427474975586,3.97042465209961
90007_06,7.5,51.0,2.3,13.235102177469525,45.94000612968347,3.43753101616364,7.9554996,41.70950300000001,3.8725,10.356674194335938,27.69389724731445,3.1828513145446777
90007_07,6.4,50.0,3.6,11.94257692203457,49.550931262323104,2.9391313028410018,6.6975,43.7215,2.6485,8.956656455993652,30.43597984313965,2.5078680515289307
90007_08,6.0,46.0,2.8,10.410498415320044,54.22765137866588,2.3737462823094413,5.169,48.346497,1.113,7.660971164703369,32.826663970947266,2.010873556137085
90007_09,5.4,37.0,2.5,8.865145538394417,59.10232101821706,1.9116366670090508,4.398,47.104,1.0239999,6.603219985961914,35.129505157470696,1.7516897916793823
90007_10,3.4,48.0,2.3,7.456464506582932,63.510807774232866,1.6359765948573686,3.6675,47.307,1.067,5.582685947418213,36.788475036621094,1.6894384622573853
90007_11,1.3,58.0,2.7,6.212047604341192,67.34399378120429,1.5125777829818472,3.0525,46.333,1.7825,4.55332612991333,38.74269104003906,1.715565800666809
90007_12,0.3,59.0,1.2,5.10153800188592,70.82511253331725,1.4428135630922077,2.2965,47.701,1.6015,3.5095827579498287,41.54292297363281,1.7104356288909912
90007_13,-1.0,65.0,1.1,4.124173178139413,74.04709146005283,1.3512202745522617,1.325,49.506,0.917,2.362189292907715,44.52660369873047,1.7032107114791868
90007_14,0.2,55.0,3.6,3.3156973557555203,76.82287085059384,1.234359148034733,0.516,50.36600000000001,1.003,1.2142496109008791,47.11703872680664,1.8376072645187376
90007_15,-0.9,56.0,1.4,2.6742933932180923,78.99229621316698,1.1377185638230864,0.439,49.987,2.002,0.23934844136238095,50.57009506225586,2.0892539024353027
90007_16,-2.0,58.0,3.0,2.113308672811589,80.75553470916796,1.0937139445230342,0.487,52.323,2.084,-0.6009473204612732,56.07415008544922,2.269388437271118
90007_17,-2.5,59.0,1.4,1.5359834443054758,82.51439729919569,1.0846105830967063,0.332,56.059,1.88,-1.3203766345977783,61.93478393554688,2.3030848503112797
90007_18,-3.8,61.0,1.3,0.9944947673874084,84.23821453180256,1.0637744616802576,0.241,56.405,1.715,-1.8245983123779297,66.34056854248047,2.2431607246398926
90007_19,-4.5,66.0,1.4,0.7764656964502734,84.98593157201323,1.0099098423115542,0.16699999999999998,49.635,1.857,-2.287709474563598,69.13801574707031,2.1787064075469966
90007_20,-4.9,65.0,2.5,1.2912290528623434,83.22826561062199,0.9592160116019456,0.05,45.53100000000001,1.653,-2.410724878311157,70.01002502441406,2.0654618740081787
90007_21,-1.9,54.0,1.4,2.798587545751192,77.91979500266866,0.9854661763563521,3.867,37.914,1.548,-0.7926174998283386,64.95639038085939,1.923511266708374
90007_22,4.9,35.0,2.4,5.1811150769593874,69.50074526279019,1.149205968086155,5.77,29.364,1.012,2.542980909347534,51.37590408325195,1.8153225183486936
90007_23,8.2,27.0,1.6,7.951096303913117,59.93264757915869,1.462780080299808,7.632999999999999,22.978,1.337,6.104569911956787,35.81571578979492,2.005085229873657
90007_24,9.8,24.5,3.4000000000000004,10.500544751756896,51.633706719435345,1.8952861848618632,11.0795,26.102001,3.2335,9.457443237304688,23.99107551574707,2.617360115051269
90007_25,11.4,22.0,5.2,12.406204281425286,46.115780432914704,2.398445318813723,11.348,21.7295,4.2285,11.96926498413086,16.985877990722653,3.533236265182495
90007_26,13.0,21.0,2.2,13.566620139082739,43.37709563638078,2.9176363460227965,11.968,22.653,4.2185,13.58504867553711,15.370879173278807,4.340944290161134
90007_27,13.7,21.0,5.5,14.102680887619712,42.436896598463825,3.3785258212490024,11.996,24.396,4.5845,14.294044494628904,14.881879806518555,4.83001708984375
90007_28,14.1,21.0,5.4,14.151486174045893,42.42564158711508,3.6780325154623954,11.628,26.3545,4.7895,14.093111991882324,15.083625793457033,4.799361228942871
90007_29,13.4,21.0,4.5,13.747733187706508,43.250003418942185,3.713599821242791,10.5425,29.730999,4.3735,13.018004417419435,16.403875350952152,4.1791467666625985
90007_30,11.6,24.0,1.5,12.872435660587374,45.35339306748935,3.4462018737478544,8.111,36.8795,3.438,11.050087928771973,19.38633346557617,3.248546600341797
90007_31,8.9,30.0,2.9,11.579022561501072,48.96536408935265,2.9478230464939346,6.4255,42.3125,1.977,8.657543182373049,23.51408386230469,2.4829843044281006
90007_32,7.5,33.0,1.8,10.046057740013296,53.643137406661644,2.382458837048915,5.216,46.285,1.1505,6.545966148376465,28.280384063720703,2.046487808227539
90007_33,4.9,40.0,3.2,8.4998201114852,58.51886750014695,1.9203699576609163,4.5455,47.259003,1.1455,4.831148624420166,33.697032928466804,1.835304975509644
90007_34,2.2,50.0,2.0,7.090255925656107,62.928421903465136,1.6447305461523969,3.8765001,49.1795,1.096,3.33302640914917,38.80706405639648,1.7154362201690674
90007_35,1.5,53.0,1.5,5.844957501471972,66.76268269088835,1.5213523195865717,3.3635,50.4845,1.7145,2.074902057647705,43.85118865966797,1.5859391689300537
90007_36,0.2,57.0,1.4,4.733568043215155,70.24488329712247,1.4516086095163945,2.951,49.5195,1.2685,1.2980023622512815,49.75872421264648,1.3393833637237549
90008_00,4.050000000000002,53.0,4.45,6.940642451872237,58.61685922646819,2.8031864203683985,10.0945,43.359,8.3675,4.050000000000002,53.0,4.45
90008_01,4.4,53.0,4.0,7.836534754421594,56.55675915037896,2.9155695891343902,9.0875,38.725,9.948999,4.4,53.0,4.0
90008_02,4.0,58.0,4.1,8.506177575752046,54.91748983588904,3.0602219148469816,9.3654995,37.579002,10.92,4.0,58.0,4.1
90008_03,2.7,69.0,5.7,8.852391545832694,53.987878671405106,3.1719604383461224,9.0275,37.6875,11.379,2.7,69.0,5.7
90008_04,1.3,81.0,6.9,8.753273362553422,54.156347086013966,3.2664413128451857,8.568999999999999,38.419502,11.2305,3.3145923614501958,47.8768196105957,8.033537864685059
90008_05,1.9,72.0,8.5,8.164936408151702,55.58990957317725,3.3995198487840264,7.6355,42.86,10.540501,2.6879031658172607,46.5289192199707,8.37065315246582
90008_06,2.4,59.0,6.9,7.216029683501136,57.963948044866584,3.5915755125113504,5.9835,44.1345,7.4395,1.876129984855652,45.00755310058594,8.077475547790527
90008_07,0.8,60.0,15.8,6.183808482099153,60.54171907019361,3.7945081487843537,4.0495,48.4855,3.5985,1.1743669509887695,45.32184600830078,7.472929000854492
90008_08,0.2,60.0,9.0,5.3451549337953805,62.59576274683298,3.9317253674684034,4.3059998,45.118,6.2235003,0.7710912823677063,42.507080078125,7.223963737487793
90008_09,-0.4,61.0,9.3,4.816553067936836,63.838977625392296,3.967282440538866,3.4965,42.996002,6.375,0.4939629435539246,40.85960006713867,7.2269630432128915
90008_10,-0.4,61.0,10.0,4.515300271534025,64.50883725851102,3.933771067247963,2.6060000000000003,44.9995,5.3695,0.3797501921653748,39.79515075683594,7.411097049713135
90008_11,-0.2,57.0,8.9,4.268592229230581,65.05546525065854,3.8938079677097175,2.3470001,45.487,6.3690004,0.35562974214553833,38.37517166137695,8.114676475524902
90008_12,-0.9,57.0,8.3,3.9668928202970326,65.7331148677117,3.8785011103038007,1.7725,46.864,6.535,0.28350767493247986,37.39927673339844,8.470810890197754
90008_13,-1.7,45.0,9.0,3.6270035861490233,66.45523487697584,3.867477809113416,1.579,49.728,9.151,0.20632463693618772,37.22748947143555,8.643515586853027
90008_14,-2.4,41.0,12.5,3.3256145982514207,66.99715135151604,3.828323684369208,1.08,52.506,8.652000000000001,0.08045169711112976,37.37504577636719,8.951738357543945
90008_15,-2.9,41.0,9.8,3.090366740829446,67.29403726797551,3.768352278207513,0.973,52.56800000000001,8.972999999999997,-0.1335614025592804,38.14541244506836,9.010737419128418
90008_16,-3.4,48.0,6.6,2.8692720614366074,67.51203638793298,3.737099260061832,0.08800000000000001,54.589,5.8870000000000005,-0.5942797660827637,37.24652862548828,8.832834243774414
90008_17,-3.4,52.0,10.9,2.6109258096051704,67.82368666618105,3.770383057941181,0.6759999999999999,45.974,8.832,-0.9030978083610536,34.08568572998047,9.140582084655762
90008_18,-3.8,47.0,8.9,2.3687904408708294,68.1321370357029,3.8327528755079086,0.626,38.457,9.312,-1.2939622402191162,35.966583251953125,9.800728797912598
90008_19,-4.1,49.0,5.1,2.313239416340456,68.0465289123456,3.824978972459813,-0.413,48.19600000000001,7.0779999999999985,-1.8710449934005735,40.27151107788086,9.943527221679688
90008_20,-3.7,53.0,6.9,2.6242363252514966,67.15971006068187,3.662653440948584,-0.8290000000000001,53.348,6.545,-2.162201404571533,38.681312561035156,9.8193359375
90008_21,-2.5,51.0,7.6,3.3556787515504607,65.37620454593643,3.3588532973089182,1.731,42.882,9.276,-1.5261404514312744,31.32117462158203,10.068829536437988
90008_22,-1.6,49.0,6.6,4.391622175726047,62.98855147119618,3.0319309584413823,3.072,32.457,11.504,-0.5375253558158875,26.63229751586914,10.07866668701172
90008_23,-0.2,46.0,7.1,5.526781012054956,60.45023118291808,2.8244690661883367,4.477,24.72,10.961,0.1882518529891968,29.16856384277344,9.356256484985352
90008_24,1.0499999999999998,42.5,7.449999999999997,6.5877372945772015,58.08703964381125,2.8011681762001026,7.3765,30.4855,9.54,1.258565902709961,29.918575286865234,8.507037162780763
90008_25,2.3,39.0,7.8,7.482599624160935,56.02855528584834,2.913594995781944,7.524,25.061,10.019,1.9529093503952024,26.983684539794922,7.89372444152832
90008_26,3.2,39.0,5.9,8.151214002496015,54.39091077987954,3.0582911660872503,8.1515,25.067001,9.349501,2.447251081466675,27.50117492675781,7.531046867370605
90008_27,3.8,36.0,5.3,8.49640109869352,53.46293343895836,3.170073725605536,8.405000999999999,26.0175,9.158501,2.949742317199707,26.259340286254886,7.44138240814209
90008_28,4.3,35.0,6.2,8.39625764968133,53.63304461656986,3.2645988251869564,8.193999999999999,26.70300000000001,9.1325,3.0441620349884038,26.17449188232422,7.552152633666992
90008_29,3.7,38.0,4.9,7.806897076682329,55.06825873018249,3.397721772897898,7.2855,29.924,8.808,2.4410841464996342,27.35138511657715,7.718077659606934
90008_30,2.6,42.0,5.8,6.8569684193094265,57.44395761584934,3.589822032785772,5.815,35.6445,8.382999,1.35797917842865,28.51252555847168,7.853225231170653
90008_31,1.3,46.0,5.2,5.82372700993516,60.02339776590033,3.792799447218825,4.9485,39.90450300000001,7.852,0.4653395414352417,29.88179016113281,7.790466785430907
90008_32,1.0,48.0,9.0,4.9840550170563676,62.07911920128048,3.9300616237281054,3.83,44.659,5.7070000000000025,0.16782689094543454,31.33951568603516,7.382451057434082
90008_33,0.7,49.0,7.7,4.454436508477534,63.3240203958005,3.965663831969236,2.7024999,47.521,3.3655,0.3103387653827667,32.294925689697266,6.7986817359924325
90008_34,0.4,50.0,6.6,4.152168909701752,63.995574824691296,3.932197768845141,2.4435,47.09,3.475,0.5678856372833252,33.603424072265625,6.23093843460083
90008_35,-0.1,53.0,5.9,3.9044479437651622,64.54390601473628,3.892280152157813,2.067,46.59950300000001,3.8975,0.6552719473838806,34.561981201171875,5.65465784072876
90008_36,-0.1,54.0,7.1,3.601737528122602,65.22326715411832,3.877018947947648,1.8175001,46.129997,3.787,0.9180303812026978,35.18332290649414,4.831206321716309
90009_00,16.35,22.5,5.6,14.056965736522095,52.45187857633518,1.7694897062218513,17.198,31.336,3.9439998,16.35,22.5,5.6
90009_01,16.3,23.0,6.1,14.953848675710823,49.88587100976344,1.8921538234460482,16.3195,26.751,4.9440002,16.3,23.0,6.1
90009_02,16.3,25.0,3.6,15.689927425485616,48.097116892003406,2.0003932229054566,16.3835,26.495499,4.817,16.3,25.0,3.6
90009_03,16.5,27.0,5.5,16.26925021426183,46.778180787311115,2.104379382088733,16.446998999999998,26.281502000000003,5.0559998,16.5,27.0,5.5
90009_04,17.0,29.0,5.9,16.574015376831984,46.10563062422478,2.158470124956927,16.164,26.6355,5.4979999999999976,16.68553352355957,20.320371627807614,4.3347506523132315
90009_05,16.3,30.0,5.1,16.452949971100402,46.54009806191329,2.0947323168348,15.5795,26.076,4.7915,16.28104019165039,19.730863571166992,3.6983859539031982
90009_06,15.7,29.0,5.5,15.867207321661944,48.313727105229646,1.8886555828892604,14.698,26.3665,4.0165,15.329910278320312,21.22475242614746,3.079393148422241
90009_07,14.5,30.0,3.6,14.954097503060876,51.114562357762786,1.5954966860790136,13.707001000000002,28.994999,3.907,14.035445213317873,22.80293846130371,2.5946106910705566
90009_08,13.9,31.0,2.4,13.949114307591989,54.25717505058872,1.320356816934335,12.674,27.9065,3.236,12.731160163879395,23.97849082946777,2.2199606895446777
90009_09,12.9,34.0,2.6,13.038751890365846,57.1541431737024,1.1455649232049645,11.827,29.71,2.795,11.902801513671875,24.927001953125,1.9855132102966309
90009_10,11.9,29.0,2.8,12.273075994767337,59.64186513164177,1.077856814088627,11.386499,28.344002000000003,2.7185001,11.490212440490724,24.60704231262207,1.9245412349700928
90009_11,11.1,29.0,2.0,11.599417882481545,61.89974828866456,1.05862776633183,11.3825,27.023499,3.4064999,11.257596969604492,24.25817680358887,1.9727941751480105
90009_12,9.7,32.0,1.6,10.96091277359124,64.11728396171168,1.022560814175542,10.87,27.336,3.2525,10.92241096496582,24.240650177001953,2.0520408153533936
90009_13,7.8,39.0,0.9,10.354089864940953,66.27967021957058,0.9488983701560504,10.065,26.721,3.013,10.287931442260742,25.01097297668457,2.108639001846313
90009_14,6.6,42.0,0.8,9.801422811097494,68.25763196089078,0.8630015082029445,9.249,29.192,1.967,9.567506790161133,26.144365310668945,2.124833345413208
90009_15,4.8,49.0,1.1,9.295606479457156,70.02187579901593,0.79728277550605,8.955,30.445,2.187,9.003632545471191,26.85890007019043,2.1357052326202397
90009_16,4.5,47.0,1.7,8.802759763462076,71.65978997849544,0.7578812475741304,8.448,32.193000000000005,2.051,8.524683952331543,27.77658843994141,2.1410231590271
90009_17,6.0,36.0,2.0,8.339224039014264,73.11078474261058,0.7310995454930918,8.605,31.611,2.84,8.160561561584473,28.17555809020996,2.2223503589630127
90009_18,6.8,30.0,3.1,8.039672108126593,73.90239532260681,0.7173843551672168,8.75,29.788,3.361,8.039606094360353,28.127670288085934,2.351426362991333
90009_19,6.9,30.0,3.0,8.121019088371767,73.25490254466888,0.7498764153600479,8.785,27.829,3.841,8.259320259094237,27.540416717529297,2.5636765956878658
90009_20,6.7,32.0,2.8,8.740947334028093,70.59709288876627,0.8712723019545887,8.742,26.298,4.077,9.044898986816406,26.29061317443848,2.8951413631439213
90009_21,9.3,26.0,3.9,9.861886918592974,66.10075247451053,1.0890173999011363,9.455,26.017,3.781,10.410297393798828,24.21177101135254,3.2792909145355225
90009_22,10.8,19.0,4.1,11.245222420579848,60.74160793466796,1.355625320396139,10.232,25.29300000000001,3.645,11.658883094787598,21.565378189086914,3.6774532794952393
90009_23,11.9,16.0,3.7,12.592654530179047,55.76865718062129,1.598719267721827,11.054,23.334,3.224,12.177574157714846,19.9805850982666,3.9753813743591313
90009_24,12.7,17.0,3.9,13.719554904438622,51.98509685571296,1.7753215490985157,13.892,23.6575,3.2445002,13.062657356262207,17.90461540222168,4.1932454109191895
90009_25,13.5,18.0,4.1,14.615401947690241,49.421324686551934,1.8980459399266518,13.464,16.7145,2.6875,14.12898063659668,15.579703330993652,4.259021282196045
90009_26,14.5,18.0,2.9,15.350445832170925,47.634813271291144,2.006345641678834,14.7985,14.7875,2.8730001,15.19148063659668,14.407819747924805,4.255786418914795
90009_27,14.8,18.0,4.1,15.928734833630823,46.3181270238254,2.110392131033181,15.6385,14.3315,3.2055001,16.127010345458984,13.4808931350708,4.135266780853272
90009_28,15.4,18.0,3.4,16.23246733417744,45.64783372182942,2.164543231139407,15.8175,15.614,3.1225,16.540451049804688,13.31944751739502,3.805155038833618
90009_29,15.3,19.0,4.6,16.110370439003358,46.08456487315824,2.1008658065189207,15.318,17.814999,3.615,16.026517868041992,14.136499404907227,3.3190252780914307
90009_30,14.6,20.0,2.3,15.523597519789648,47.860464331558994,1.8948494814979704,14.202,19.4415,3.1834998,14.776592254638672,16.134832382202152,2.745868444442749
90009_31,13.6,21.0,2.1,14.609458698308186,50.663576548441725,1.6017510182519579,13.206,21.53900100000001,3.2695,13.218792915344238,19.12948608398437,2.2928335666656494
90009_32,12.7,24.0,1.3,13.603447813956663,53.808472602638474,1.3266716065046844,12.2755,25.146,3.3614998,11.782618522644045,22.095563888549805,2.0173053741455083
90009_33,11.4,27.0,1.7,12.692059068730854,56.707730332054155,1.1519401931574451,11.639,27.1675,3.3920002,10.907123565673828,24.58750343322754,1.8688693046569824
90009_34,10.5,31.0,1.1,11.925358252983749,59.19774798836256,1.0842925866127957,11.1775,27.931,3.4299998,10.523717880249023,26.300329208374023,1.7825977802276611
90009_35,9.1,36.0,2.5,11.250676675387403,61.45793278239781,1.0651240628153251,10.7495,28.227,3.1955,10.265362739562988,27.06986427307129,1.689769268035889
90009_36,8.7,37.0,1.9,10.611149602729895,63.677775878026246,1.0291176551849444,10.2495,28.35,2.579,9.687274932861328,30.035186767578125,1.5207865238189695
90010_00,13.2,27.0,4.6,11.97098154312642,56.44787965785068,1.683292232475301,13.52,35.191498,6.884,13.2,27.0,4.6
90010_01,13.5,27.0,5.4,13.355454228525947,52.64550048104904,2.0471185922015622,12.6455,31.923,8.484,13.5,27.0,5.4
90010_02,13.3,30.0,2.6,14.143616371354835,51.01272829159471,2.4071263982035744,12.6455,32.7775,9.018499,13.3,30.0,2.6
90010_03,13.5,32.0,5.3,14.518655655290198,50.57672066753923,2.6865181049487505,12.473499,33.5715,8.3810005,13.5,32.0,5.3
90010_04,11.4,42.0,5.5,14.529329826922842,50.81937278883739,2.7786707588090525,11.6119995,36.630997,8.2705,12.582134246826172,26.372411727905273,4.256525993347168
90010_05,10.4,54.0,2.7,14.068607174015927,51.97581708289129,2.616653035591128,10.5695,38.286,7.8125,11.771173477172852,27.363140106201172,3.7759215831756587
90010_06,9.8,54.0,3.8,13.056959235219386,54.497550861334716,2.2384616994351734,8.824,44.472,4.4325,10.734392166137695,30.01247787475586,2.953371286392212
90010_07,10.3,47.0,4.7,11.622515503516087,58.31813000882746,1.7843266197521348,6.9905,50.0765,1.229,9.602825164794922,32.918460845947266,2.2760465145111084
90010_08,9.6,48.0,0.7,10.084545169024016,62.67851878126349,1.4159526705749943,6.3935003,50.729,2.2935,8.70545482635498,35.638084411621094,2.0765626430511475
90010_09,10.2,40.0,2.6,8.750847088829943,66.65354196307301,1.216781011540948,6.0039997000000005,49.58,2.8625,8.093575477600098,36.71006393432617,2.1347932815551762
90010_10,10.5,36.0,7.3,7.723936360179361,69.81966606733114,1.1522237703975629,5.83,45.26300000000001,3.9160001,7.667349815368652,36.193267822265625,2.260095357894897
90010_11,10.2,33.0,5.4,6.894143611169639,72.41055313336828,1.1187081944182582,5.7209997,40.393997,4.375,7.238802433013916,36.492919921875,2.3068230152130127
